lnSa,lnSaRatio,lnDs,lnSDR1,lnSDR2,lnSDR3,lnSDR4,lnSDR5,lnSDR6,lnSDR7,lnSDR8,lnSDR9,lnSDR10,lnSDR11,lnSDR12,lnPFA1,lnPFA2,lnPFA3,lnPFA4,lnPFA5,lnPFA6,lnPFA7,lnPFA8,lnPFA9,lnPFA10,lnPFA11,lnPFA12
-0.916290732,0.970375183,2.771963527,-5.072562827,-4.715413715,-4.735092101,-4.772557417,-4.73604454,-4.645004127,-4.585210708,-4.759249535,-5.133912017,-5.699407061,-6.152539813,-6.592353473,-1.671328471,-1.599420911,-1.641666292,-1.683612628,-1.723148538,-1.735442298,-1.623287588,-1.607675676,-1.688419174,-1.70182502,-1.629693478,-1.293280146
-0.693147181,0.970375183,2.771963527,-4.941125556,-4.560694076,-4.500242764,-4.460126564,-4.459711458,-4.395176719,-4.273028742,-4.392917728,-4.826851058,-5.3927863,-5.997671772,-6.511425101,-1.415438071,-1.346974038,-1.526806962,-1.585522602,-1.567284092,-1.632508268,-1.378307692,-1.449743739,-1.447432713,-1.608960172,-1.556812043,-1.32785443
-0.510825624,0.970375183,2.771963527,-4.97368639,-4.507916442,-4.28975379,-4.208113664,-4.243371391,-4.259759446,-4.13861625,-4.160144679,-4.44813225,-5.100892114,-5.720598068,-6.403307953,-1.245359722,-1.246268947,-1.368870254,-1.409932338,-1.58022618,-1.419057317,-1.258547603,-1.362998798,-1.419288573,-1.340283056,-1.421291818,-1.209018754
-0.356674944,0.970375183,2.771963527,-4.939658791,-4.444021194,-4.186130958,-4.052429405,-4.05263656,-4.123861945,-4.081282247,-4.044360825,-4.199245184,-4.887025268,-5.434638934,-6.255102022,-1.274456036,-1.132819329,-1.287566515,-1.303279562,-1.49634166,-1.329614923,-1.253853956,-1.382875193,-1.301774214,-1.291723782,-1.319989724,-1.25060136
-0.223143551,0.970375183,2.771963527,-4.720645013,-4.29764137,-4.152179205,-4.007268187,-3.991558758,-4.078939827,-4.080157674,-4.095200929,-4.215936091,-4.563212836,-5.25966797,-6.226033116,-1.179480254,-1.144172246,-1.230347095,-1.274048512,-1.365039342,-1.240378181,-1.217444826,-1.341897104,-1.443961886,-1.363827075,-1.277452731,-1.186963831
-0.105360516,0.970375183,2.771963527,-4.441674733,-4.110437359,-4.061730239,-3.97414312,-3.97354209,-3.987900234,-4.033874305,-4.082864709,-4.229820702,-4.529209645,-5.057591691,-6.107957915,-1.144757935,-1.140851693,-1.174488604,-1.22524556,-1.277833759,-1.166673195,-1.115419406,-1.316206001,-1.420164832,-1.436131226,-1.262137255,-1.180036422
0,0.970375183,2.771963527,-4.293568971,-3.979627555,-3.887471866,-3.802993728,-3.823966342,-3.842315056,-3.896380982,-4.036147355,-4.264428505,-4.558372482,-5.020191813,-5.972324885,-1.031331318,-1.049259883,-1.119068741,-1.129039456,-1.224760635,-1.098938683,-0.982367171,-1.216465258,-1.269641204,-1.446462924,-1.278428829,-1.173458087
0.09531018,0.970375183,2.771963527,-4.224544368,-3.9135692,-3.793515788,-3.713508269,-3.733483592,-3.759486485,-3.758152365,-3.945993525,-4.350326438,-4.665311987,-5.093246548,-5.906623524,-0.955524912,-0.959979323,-1.030525292,-1.054361216,-1.215137374,-1.018440488,-0.92941717,-1.172621047,-1.242654941,-1.336540193,-1.252013443,-1.089023596
0.182321557,0.970375183,2.771963527,-4.081098678,-3.827553189,-3.708453787,-3.645299028,-3.679055864,-3.740467529,-3.725045637,-3.879560656,-4.434364685,-4.76743503,-5.131309129,-5.89413459,-0.94138277,-0.920944122,-0.975494291,-0.998468153,-1.140090092,-0.965500564,-0.910235547,-1.141467884,-1.22863779,-1.312119052,-1.234415101,-1.093837382
0.262364264,0.970375183,2.771963527,-3.944830328,-3.714862098,-3.61436585,-3.578172059,-3.629128626,-3.765972184,-3.807113592,-3.941323091,-4.464408743,-4.831974179,-5.125510935,-5.946338229,-0.913852629,-0.852165079,-0.927935583,-0.951854839,-1.084753828,-0.93628996,-0.894704625,-1.077545931,-1.252303348,-1.35355868,-1.266722945,-1.13340645
0.336472237,0.970375183,2.771963527,-3.804411525,-3.601128684,-3.521292588,-3.507098043,-3.569107287,-3.769929002,-3.937007536,-4.060673837,-4.56078973,-4.80620617,-5.122688154,-6.006119407,-0.897789031,-0.829635544,-0.903264061,-0.906727694,-1.058741795,-0.903180979,-0.895262412,-1.048365383,-1.230072347,-1.351342303,-1.276598269,-1.119187707
0.405465108,0.970375183,2.771963527,-3.466036748,-3.207817198,-3.182382385,-3.299660266,-3.494761087,-3.721902771,-4.060958143,-4.195035995,-4.605373207,-4.77724403,-5.121494232,-6.047214072,-0.800391538,-0.797156052,-0.893703923,-0.87069383,-1.062519406,-0.882104536,-0.943562913,-1.089131344,-1.18740529,-1.442417799,-1.200026531,-1.095075426
0.412109651,0.970375183,2.771963527,-3.401726522,-3.137309663,-3.103649388,-3.228022529,-3.451574254,-3.717114333,-4.074118495,-4.208766004,-4.599078776,-4.775096482,-5.123550945,-6.049517479,-0.795547967,-0.796277028,-0.880385232,-0.885200474,-1.064762797,-0.879492361,-0.966099284,-1.115340392,-1.18456468,-1.437650365,-1.19859147,-1.095145114
0.418710335,0.970375183,2.771963527,-3.387480884,-3.137424878,-3.121939695,-3.257606258,-3.476979678,-3.714201365,-4.081217106,-4.219370515,-4.592698284,-4.774122708,-5.130508951,-6.051622278,-0.791499019,-0.792940327,-0.86539994,-0.872167278,-1.063786792,-0.876376687,-0.973599986,-1.099156338,-1.219275343,-1.38588626,-1.215774889,-1.093790985
-2.302585093,0.992476626,3.295095851,-5.777935063,-5.669650649,-5.676274317,-5.671629952,-5.662422705,-5.695162732,-5.646831416,-5.712379322,-5.860808284,-6.106211197,-6.390599732,-6.820431451,-2.928671692,-2.838327921,-2.806819354,-2.602347088,-2.484860035,-2.391981177,-2.352576057,-2.190056853,-2.039215219,-1.967849664,-1.88183551,-1.747490556
-1.609437912,0.992476626,3.295095851,-5.338922718,-5.065835157,-5.094211487,-5.126000692,-5.172629655,-5.250121665,-5.223761066,-5.324977614,-5.603897321,-5.973227851,-6.266148792,-6.690613704,-2.151843483,-2.218776844,-2.080119315,-2.079545147,-2.133337496,-2.208438736,-1.995468012,-2.040131179,-1.904033233,-1.826412046,-1.78248328,-1.589369972
-1.203972804,0.992476626,3.295095851,-5.230991484,-4.946040681,-4.827622726,-4.754700888,-4.769961106,-4.913026395,-5.064688182,-5.286584467,-5.622893049,-6.007589864,-6.318719395,-6.74050506,-1.853036595,-1.925629246,-1.850114816,-1.870906955,-1.841875684,-1.853419979,-1.755303916,-1.80407902,-1.751326172,-1.817353851,-1.820605099,-1.643032732
-0.916290732,0.992476626,3.295095851,-5.187805144,-4.859599317,-4.886329577,-4.95439013,-4.791154041,-4.709528981,-4.560933229,-4.624341792,-5.129072606,-5.786032116,-6.196448978,-6.614309847,-1.611357649,-1.648800051,-1.662840873,-1.716082741,-1.546374352,-1.725087446,-1.831575108,-1.468424545,-1.524713097,-1.475227197,-1.71287361,-1.445744716
-0.693147181,0.992476626,3.295095851,-5.110512537,-4.760722848,-4.761622847,-4.731486527,-4.68555737,-4.717798157,-4.54886547,-4.314966296,-4.398521937,-4.825239717,-5.737027001,-6.633036873,-1.346048136,-1.313774951,-1.574531126,-1.521982666,-1.404071751,-1.520007809,-1.496339347,-1.492300859,-1.558636971,-1.29609718,-1.547194174,-1.334137934
-0.510825624,0.992476626,3.295095851,-5.006507824,-4.630019386,-4.62396674,-4.653495258,-4.640463741,-4.591158805,-4.382883001,-4.206118936,-4.239569198,-4.486694057,-4.933688142,-6.211278647,-1.170414632,-1.091188475,-1.334010106,-1.31672771,-1.282772365,-1.301441057,-1.482472154,-1.365468446,-1.45273859,-1.214570067,-1.305140563,-1.184090618
-0.356674944,0.992476626,3.295095851,-4.854499871,-4.38548862,-4.391495322,-4.444361718,-4.504610174,-4.537558268,-4.376004802,-4.239451262,-4.389172103,-4.674344503,-5.023869481,-5.955302353,-1.016634928,-0.9580939,-1.154734629,-1.17801547,-1.137550212,-1.176888881,-1.359583583,-1.304271667,-1.245935769,-1.26346494,-1.393873386,-0.99521874
-0.223143551,0.992476626,3.295095851,-4.674021996,-4.190045218,-4.221017244,-4.406655449,-4.47908394,-4.553821393,-4.439257522,-4.341537496,-4.519947074,-4.900126653,-5.279097262,-6.027120741,-0.86539994,-0.876924342,-1.086318319,-1.142043876,-1.15565553,-1.227037416,-1.219731303,-1.190092207,-1.180837511,-1.280244107,-1.390813232,-1.012356184
-0.105360516,0.992476626,3.295095851,-4.215400949,-3.879701034,-3.906533103,-4.135735469,-4.410837717,-4.555580342,-4.549697637,-4.568896118,-4.7612195,-4.999572216,-5.406889701,-6.199128528,-0.924632863,-0.92188131,-1.131509601,-1.178604492,-1.174647884,-1.140478922,-1.09650883,-1.115814569,-1.226595775,-1.205528013,-1.355488608,-1.060355821
0,0.992476626,3.295095851,-3.872163074,-3.547411142,-3.574833169,-3.875773047,-4.337474008,-4.576271796,-4.524281682,-4.499504717,-4.658543537,-4.941243102,-5.459961385,-6.295557884,-0.820133275,-0.931137517,-1.083513182,-1.174421546,-1.27132053,-1.155992857,-1.074348064,-1.142530888,-1.254235174,-1.320542513,-1.382238366,-1.122118735
0.009950331,0.992476626,3.295095851,-3.853419248,-3.514475828,-3.546650991,-3.864352515,-4.338829224,-4.580272716,-4.513685496,-4.494022449,-4.65531677,-4.944604606,-5.479805671,-6.305047161,-0.824890851,-0.956036837,-1.095764755,-1.165418076,-1.2540627,-1.163741506,-1.073658182,-1.179716166,-1.316814688,-1.348150073,-1.396180937,-1.126855096
0.019802627,0.992476626,3.295095851,-3.799645665,-3.443827259,-3.481364597,-3.810333219,-4.331135821,-4.566295687,-4.501936931,-4.486800656,-4.650164414,-4.944033278,-5.492441096,-6.31046943,-0.800795268,-0.924619805,0.273662342,-0.693732692,-1.259058319,-1.173943889,-1.071115038,-1.191148541,-1.307675177,-1.367239558,-1.395718582,-1.126903053
0.029558802,0.992476626,3.295095851,-3.228284952,-3.038825596,-3.142143977,-3.573068139,-4.204154964,-4.552454404,-4.492136187,-4.481281384,-4.646973912,-4.946897406,-5.513391067,-6.32351378,-0.791664778,-0.944761353,-1.084432031,-1.165310093,-1.287866914,-1.167330473,-1.073105105,-1.202842477,-1.301688534,-1.357784684,-1.411914779,-1.127374749
-2.302585093,1.063560193,3.851210866,-5.596542826,-5.478849326,-5.579034418,-5.682360571,-5.748989067,-5.827714376,-5.863314106,-5.943547145,-6.050051746,-6.268557549,-6.557359005,-6.988580376,-2.822817691,-2.668153582,-2.519325973,-2.401903289,-2.32346989,-2.361571589,-2.362231175,-2.279193385,-2.146823988,-2.06822471,-2.03653985,-1.976769949
-1.609437912,1.063560193,3.851210866,-5.124960876,-4.836566447,-5.053858607,-5.421459486,-5.629887239,-5.704638841,-5.712046528,-5.767013052,-5.905536423,-6.11325711,-6.396369812,-6.843851334,-2.091949384,-1.965317673,-1.879795314,-1.864492259,-1.915963426,-1.88110967,-1.975381636,-2.082039056,-2.005805058,-1.95750312,-1.78769161,-1.742769525
-1.203972804,1.063560193,3.851210866,-4.949905266,-4.663012245,-4.833877939,-5.222731344,-5.453089906,-5.436724627,-5.313081827,-5.390016076,-5.673633555,-6.047446712,-6.319102323,-6.718292614,-1.700761744,-1.583456185,-1.664866028,-1.793171502,-1.843510892,-1.965813201,-1.930464395,-1.822350052,-1.727758678,-1.696812428,-1.81454547,-1.589222748
-0.916290732,1.063560193,3.851210866,-4.524982873,-4.337313341,-4.641428651,-5.224775126,-5.592422691,-5.660047926,-5.648479281,-5.719146905,-5.796230056,-6.022286707,-6.328056791,-6.782127538,-1.642079639,-1.558259165,-1.633452273,-1.682432007,-1.796037449,-1.783142468,-1.853636524,-1.804456675,-1.897909383,-1.90649819,-1.80307421,-1.6625718
-0.693147181,1.063560193,3.851210866,-4.544809128,-4.221078538,-4.396109332,-4.846274063,-5.378066451,-5.540674319,-5.481668253,-5.544463459,-5.750496795,-5.97112089,-6.269978112,-6.79019449,-1.29221401,-1.344020119,-1.504276718,-1.64410068,-1.695582253,-1.813590446,-1.832019915,-1.695243544,-1.694710319,-1.80919576,-1.56507534,-1.536633098
-0.510825624,1.063560193,3.851210866,-3.960630436,-3.809403242,-4.016733732,-4.510114584,-5.172827218,-5.345901758,-5.243437213,-5.351840514,-5.589983364,-5.845167483,-6.216560002,-6.676873743,-1.29739493,-1.163070003,-1.396178844,-1.569703067,-1.681835954,-1.736516643,-1.648553582,-1.593116258,-1.568558734,-1.741729834,-1.483973155,-1.453823102
-0.356674944,1.063560193,3.851210866,-3.756165212,-3.608727214,-3.77077087,-4.176255514,-4.721105305,-5.088520082,-5.09895844,-5.259771881,-5.507895841,-5.789010352,-6.2081341,-6.614242737,-1.19434991,-1.101647193,-1.244469303,-1.390767442,-1.530024173,-1.69950403,-1.560871007,-1.522186774,-1.538382935,-1.682590828,-1.495866444,-1.374261377
-0.223143551,1.063560193,3.851210866,-3.445149269,-3.319110611,-3.491285122,-3.802751647,-4.53046168,-4.966953872,-5.093626218,-5.29076198,-5.505191486,-5.773624635,-6.1886821,-6.597106473,-1.01004941,-1.09015553,-1.178082769,-1.399457014,-1.541106574,-1.668011009,-1.50147705,-1.515225553,-1.526225291,-1.58581472,-1.490974801,-1.373906248
-0.210721031,1.063560193,3.851210866,-3.28545643,-3.1865829,-3.394375702,-3.785385949,-4.537717166,-4.973390089,-5.114578481,-5.308711196,-5.511958707,-5.763554772,-6.171491139,-6.584389993,-1.013989802,-1.176964508,-1.1743964,-1.396583845,-1.533759504,-1.658816441,-1.496618107,-1.511279257,-1.526363526,-1.599481171,-1.474404314,-1.35789444
-2.302585093,0.940740302,4.388132953,-5.720579763,-5.602090881,-5.624529617,-5.633597114,-5.672036745,-5.778112779,-5.761140438,-5.759661002,-5.88531874,-6.151285942,-6.459307313,-6.908542589,-2.375969321,-2.149107297,-2.059542425,-2.088165315,-2.054226771,-2.099127436,-1.999436612,-2.098897124,-2.059585081,-1.953620448,-1.946123069,-1.715522451
-1.609437912,0.940740302,4.388132953,-5.229733912,-4.985543737,-5.104657004,-5.417826391,-5.624479733,-5.696228081,-5.48867916,-5.479211143,-5.58933834,-5.821650889,-6.183099741,-6.616706381,-1.605212198,-1.685642598,-1.649073528,-1.721746449,-1.512758325,-1.498970415,-1.728226696,-1.705386471,-1.680058261,-1.682122795,-1.614464771,-1.391670088
-1.203972804,0.940740302,4.388132953,-5.048963526,-4.836410175,-5.073254059,-5.257830148,-5.425828063,-5.469836678,-4.924999488,-4.457379689,-4.465130021,-4.700605674,-5.400622554,-6.381040558,-1.033236414,-1.123726902,-1.258921494,-0.981641116,-0.992909176,-1.168679663,-1.257955135,-1.337121935,-1.454094691,-1.330192653,-1.336195252,-1.174295825
-0.916290732,0.940740302,4.388132953,-4.737473761,-4.46227403,-4.668001365,-5.134803232,-5.303088731,-5.325386451,-4.66355064,-4.156996863,-4.199391794,-4.385039168,-4.877047153,-5.95580015,-0.99528881,-1.088646571,-1.094595502,-1.115127086,-1.03299626,-1.196044378,-1.194794643,-1.234192621,-1.261250062,-1.252566147,-1.230373688,-1.071629203
-0.693147181,0.940740302,4.388132953,-4.584064486,-4.204034436,-4.28812836,-4.624218458,-5.182465082,-5.389856067,-4.73747262,-4.284036413,-4.187921445,-4.10764259,-4.355073165,-5.518445469,-0.857511284,-1.007804708,-1.01864848,-0.976924258,-1.078329865,-1.112783714,-1.010817742,-1.015047015,-1.185089796,-1.047744881,-1.185225354,-0.980446006
-0.510825624,0.940740302,4.388132953,-4.214967627,-3.914551199,-3.979360106,-4.248335255,-4.708354183,-5.113222991,-4.784713206,-4.327288481,-4.255965072,-4.165155514,-4.328842329,-5.168690085,-0.586905934,-0.720362137,-0.811653088,-0.879835679,-0.911658895,-0.942824587,-0.977275187,-0.877827382,-1.112941344,-1.092902128,-1.083337166,-0.916808866
-0.356674944,0.940740302,4.388132953,-3.857359646,-3.651560548,-3.725946009,-3.985664163,-4.500161732,-4.887521161,-4.649586131,-4.346744437,-4.260722694,-4.200058474,-4.340999861,-5.218222353,-0.347225521,-0.487897031,-0.679651504,-0.778349078,-0.819645237,-0.814222343,-0.884516538,-0.830532514,-1.072469064,-1.109267141,-1.066115765,-0.874213892
-0.342490309,0.940740302,4.388132953,-3.784606521,-3.547001491,-3.645934914,-3.933261964,-4.432671718,-4.738732436,-4.475300489,-4.160856229,-4.12108492,-4.131479612,-4.28754589,-5.102372365,-0.354143648,-0.497081265,-0.655616377,-0.77266253,-0.817255539,-0.804140962,-0.897433139,-0.776630142,-1.020299606,-1.100315369,-1.096221986,-0.871436475
-0.328504067,0.940740302,4.388132953,-3.664690383,-3.44031458,-3.525791686,-3.824163238,-4.355462604,-4.759664925,-4.503697217,-4.132476428,-4.110126444,-4.054762376,-4.156071041,-4.993347591,-0.326696298,-0.475861729,-0.645366394,-0.777024391,-0.814789635,-0.828276771,-0.923047515,-0.831216176,-1.045922535,-1.085834904,-1.083872964,-0.870038287
-0.314710745,0.940740302,4.388132953,-3.373059005,-3.181047908,-3.245779505,-3.479721243,-4.046406189,-4.351745763,-4.23814796,-3.867805183,-3.719392271,-3.690136244,-3.900667721,-4.808317501,-0.323910186,-0.439326472,-0.635381739,-0.772000921,-0.817924316,-0.826428483,-0.914498761,-0.846551355,-1.046637797,-1.070359398,-1.039295711,-0.872415129
-2.302585093,1.124938918,0.987680728,-5.530774152,-5.406711367,-5.522764267,-5.631454371,-5.719344944,-5.827914749,-5.905499718,-6.002133256,-5.987261393,-5.984941866,-6.177095574,-6.632770983,-1.586610575,-1.662392913,-1.708179901,-1.733560932,-1.751323187,-1.724446538,-1.638107084,-1.75327419,-1.804557407,-1.975458195,-1.65643966,-1.374931041
-1.609437912,1.124938918,0.987680728,-5.24895213,-4.88767369,-5.059437483,-5.441624385,-5.611746741,-5.729814384,-5.630475323,-5.632118773,-5.816389181,-5.785543658,-6.025807576,-6.522560908,-0.893501371,-1.06982324,-1.102941771,-1.040416686,-1.074841132,-1.446042714,-1.204879715,-1.292449782,-1.136783048,-1.383359536,-1.387096547,-1.132988191
-1.203972804,1.124938918,0.987680728,-4.908346341,-4.501152572,-4.60730346,-5.079667095,-5.404006825,-5.506904873,-5.375040756,-5.303915004,-5.565995525,-5.660587937,-5.722240786,-6.152657298,-0.401792761,-0.661355425,-0.884014864,-0.700592597,-0.700879667,-1.137598685,-1.0462248,-0.923034477,-1.008848292,-0.933796078,-1.278707888,-0.915947616
-0.916290732,1.124938918,0.987680728,-4.518350494,-4.42584478,-4.498839141,-4.899880902,-5.291619845,-5.359963009,-5.125892959,-4.993728031,-5.200185716,-5.491142695,-5.453881712,-5.89470451,0.072846957,-0.3338458,-0.545719014,-0.518839172,-0.522535985,-0.901067899,-0.723582357,-0.725822359,-0.85079356,-0.798784001,-1.070842942,-0.82377459
-0.693147181,1.124938918,0.987680728,-4.213411922,-4.117467857,-4.280047831,-4.543849336,-4.908137823,-5.203518226,-4.982749249,-4.912661846,-5.124153997,-5.46995777,-5.425914402,-5.849062614,0.166964228,-0.12684495,-0.271388022,-0.35503349,-0.409034018,-0.721405974,-0.564338786,-0.656714603,-0.729742387,-0.755662023,-0.979610969,-0.809090418
-0.510825624,1.124938918,0.987680728,-3.964063948,-3.837203144,-3.957506891,-4.243531581,-4.586957057,-4.98578367,-4.955662851,-4.946521707,-5.157748793,-5.45249938,-5.424531595,-5.841989926,0.282472332,0.061937044,-0.11542277,-0.171806714,-0.327465008,-0.590999279,-0.475195014,-0.587152833,-0.677675668,-0.724389034,-0.907305064,-0.773695067
-0.356674944,1.124938918,0.987680728,-3.759756958,-3.626614766,-3.763538347,-4.118979526,-4.434558591,-4.839119409,-4.928708823,-4.896448049,-5.065408848,-5.342294333,-5.426944235,-5.841669626,0.404413014,0.134878581,-0.042977255,-0.084601343,-0.251098001,-0.485852993,-0.381857094,-0.53624748,-0.628992377,-0.647269457,-0.9351742,-0.780692712
-0.223143551,1.124938918,0.987680728,-3.580818189,-3.467888618,-3.650836357,-4.041118537,-4.35441925,-4.727047467,-4.875575695,-4.839498555,-4.977240171,-5.263896616,-5.428346328,-5.823062756,0.463504311,0.211914724,0.030815295,-0.037326213,-0.195067555,-0.420945621,-0.340140183,-0.512808941,-0.592309699,-0.630105505,-0.926894539,-0.749433905
-0.105360516,1.124938918,0.987680728,-3.386507804,-3.312681138,-3.557395155,-3.948650683,-4.278380388,-4.653414449,-4.80481574,-4.796014761,-4.908307071,-5.194079881,-5.394438475,-5.779163565,0.609509354,0.2750128,0.105139046,0.020234201,-0.136835769,-0.369327261,-0.359643047,-0.511741178,-0.551465975,-0.670216056,-0.93093381,-0.728110303
0,1.124938918,0.987680728,-3.182907993,-3.178742067,-3.455858446,-3.8596915,-4.22868085,-4.634223166,-4.793722715,-4.779343827,-4.8704165,-5.115082893,-5.324033202,-5.719460739,0.684504658,0.450478256,0.133608119,0.168545412,-0.089897504,-0.315917776,-0.364643114,-0.49667686,-0.554983307,-0.660643133,-0.965840702,-0.69073104
0.09531018,1.124938918,0.987680728,-2.87433976,-2.938560193,-3.372128991,-3.868187955,-4.264777075,-4.700870842,-4.850339534,-4.7954594,-4.87254257,-5.08434696,-5.252401806,-5.680849458,0.748707582,0.509984555,0.217110366,0.147343235,-0.016275212,-0.291973404,-0.318090549,-0.459854837,-0.494997141,-0.645223191,-0.905394601,-0.669881982
0.104360015,1.124938918,0.987680728,-2.780214525,-2.860846548,-3.362197847,-3.887662155,-4.282043753,-4.718969542,-4.865445933,-4.802083283,-4.877744294,-5.086624727,-5.247618549,-5.679156206,0.764819529,0.586696831,0.235679002,0.155519484,-0.01792979,-0.289002118,-0.323781288,-0.446117148,-0.493074248,-0.642964318,-0.891737105,-0.667496095
0.113328685,1.124938918,0.987680728,-2.54487069,-2.679470033,-3.355196819,-3.902825433,-4.294536039,-4.728896096,-4.871597092,-4.798244143,-4.874953403,-5.084355034,-5.236152285,-5.678538794,0.782110592,0.596611179,0.247341541,0.161026753,-0.026515238,-0.284775139,-0.363767041,-0.432841096,-0.534977503,-0.644872683,-0.9313084,-0.66766272
-2.302585093,1.16692221,1.534714366,-5.76304852,-5.741462535,-5.839533472,-5.846689106,-5.845367929,-5.829362705,-5.624335637,-5.47446522,-5.521901015,-5.708378018,-6.005599983,-6.498052496,-1.296845313,-1.21171225,-1.197638767,-1.161182275,-1.267642615,-1.331486401,-1.418314663,-1.531219833,-1.69465814,-1.62981242,-1.476011095,-1.14344874
-1.609437912,1.16692221,1.534714366,-5.151006597,-4.923667543,-5.240892211,-5.56497403,-5.756120525,-5.712591157,-5.193878075,-4.994576431,-5.209920117,-5.430791033,-5.733204076,-6.322377068,-0.701506289,-0.937585535,-1.060999167,-1.137243276,-1.213706635,-1.154373079,-1.242726734,-1.135790645,-1.364161416,-1.438528679,-1.361538328,-1.095400669
-1.203972804,1.16692221,1.534714366,-4.527477931,-4.312164808,-4.476047246,-4.970483764,-5.518849331,-5.702784972,-5.498997618,-5.242188482,-5.169929429,-5.414020068,-5.802581232,-6.360651729,-0.286895021,-0.673400418,-0.785890855,-0.904895146,-1.068095895,-1.007499647,-0.994014302,-0.934593707,-1.163227478,-1.07957934,-1.3566033,-1.034365187
-0.916290732,1.16692221,1.534714366,-4.439740497,-4.289564142,-4.393783476,-4.789980437,-5.243179771,-5.513601881,-5.505494069,-5.441749034,-5.513842512,-5.775266661,-5.852005259,-6.236664564,-0.242046816,-0.454556599,-0.649463706,-0.69334404,-0.697643156,-0.863285293,-0.972167916,-0.934534357,-0.931019231,-1.156075149,-1.295898404,-0.905125634
-0.693147181,1.16692221,1.534714366,-4.012666884,-3.940669424,-4.12686982,-4.439884587,-4.888043837,-5.389468208,-5.385065505,-5.309981124,-5.366973152,-5.541750364,-5.464260977,-5.877757362,0.086058882,-0.280469949,-0.446699969,-0.373371069,-0.384231386,-0.542710794,-0.896378924,-0.928302498,-0.731199554,-1.055335501,-1.165401462,-0.821952274
-0.510825624,1.16692221,1.534714366,-3.807104587,-3.774310989,-3.938870187,-4.267298928,-4.659996028,-5.155048537,-5.289694649,-5.301327894,-5.309352025,-5.358084356,-5.218045147,-5.558054884,0.112847569,-0.142497356,-0.223007586,-0.169051794,-0.273455852,-0.233063742,-0.454956568,-0.683527706,-0.602065276,-0.712773911,-1.008464808,-0.839918609
-0.356674944,1.16692221,1.534714366,-3.585258451,-3.647073624,-3.802688895,-4.181419941,-4.565786025,-4.98187001,-5.11114924,-5.245152026,-5.332345823,-5.184431694,-5.198102869,-5.595804687,0.195525036,-0.084043405,-0.188156731,-0.114978116,-0.232704131,-0.22908906,-0.392223715,-0.646903391,-0.533377948,-0.735205587,-0.916277782,-0.753310241
-0.223143551,1.16692221,1.534714366,-3.398068282,-3.417049363,-3.706937524,-4.128755899,-4.528172109,-4.909554975,-5.011374567,-5.042087262,-5.204466433,-5.092256497,-5.178218792,-5.5873123,0.299152553,0.066207679,-0.135651521,-0.14282893,-0.179240062,-0.254887237,-0.384783028,-0.669462018,-0.56946143,-0.683666237,-0.915145313,-0.710236165
-0.105360516,1.16692221,1.534714366,-3.026785472,-3.083213579,-3.504466752,-4.033586302,-4.48636545,-4.87618395,-4.949069938,-4.914901568,-5.096819195,-5.120467459,-5.196074907,-5.531397624,0.406460899,0.206955208,-0.101594845,-0.091153588,-0.168187264,-0.243043697,-0.348589908,-0.586430942,-0.596119656,-0.626915262,-0.849387584,-0.69144958
-0.094310679,1.16692221,1.534714366,-2.976145356,-3.028747322,-3.474100388,-4.030339308,-4.479542445,-4.868184362,-4.938010028,-4.908546776,-5.089318177,-5.12696576,-5.195623604,-5.529609024,0.432777559,0.223605501,-0.093212666,-0.098857775,-0.183353947,-0.188485034,-0.376004378,-0.519827427,-0.582917421,-0.632057686,-0.840434648,-0.690364215
-0.083381609,1.16692221,1.534714366,-2.906782277,-2.968364219,-3.455307271,-4.028124331,-4.474133152,-4.862074782,-4.929379323,-4.901193618,-5.082345067,-5.132708017,-5.197612672,-5.526192092,0.459532329,0.258399689,-0.103238966,-0.082995999,-0.13852404,-0.266825379,-0.38501519,-0.547195186,-0.58543977,-0.628972945,-0.838300216,-0.699413861
-0.072570693,1.16692221,1.534714366,-2.756084076,-2.855749486,-3.449846806,-4.025970282,-4.467427673,-4.853446947,-4.918804798,-4.897063781,-5.075519475,-5.140517354,-5.197120909,-5.511862134,0.484594922,0.257481165,-0.10679756,-0.071457333,-0.158920737,-0.210027406,-0.344535217,-0.504199949,-0.579749123,-0.623880151,-0.812288947,-0.696249632
-0.061875404,1.16692221,1.534714366,-2.395298148,-2.573921487,-3.472572016,-4.026917716,-4.461875361,-4.845534924,-4.909132058,-4.891965985,-5.068735386,-5.147526037,-5.199373796,-5.496319625,0.405440934,0.26198964,-0.083533642,-0.083299971,-0.151383209,-0.237885192,-0.412470944,-0.577679408,-0.593378026,-0.612671837,-0.813947585,-0.693224884
-2.302585093,1.19188512,2.179852328,-5.668540821,-5.564788653,-5.629937394,-5.651917044,-5.688614098,-5.791909019,-5.8702421,-5.98033867,-6.08776842,-6.282405256,-6.549794163,-6.977663927,-2.68295212,-2.61567574,-2.538576298,-2.512455943,-2.467315584,-2.402541382,-2.315871619,-2.256098981,-2.162771352,-2.103339443,-2.072166334,-1.927978901
-1.609437912,1.19188512,2.179852328,-5.582079133,-5.399433569,-5.490737745,-5.476846125,-5.420042161,-5.156899405,-4.908695773,-4.959750183,-5.353863904,-5.842141502,-6.148502056,-6.606429211,-1.931327025,-1.85422358,-2.012621241,-2.098392315,-1.988519492,-2.037367933,-1.873527568,-1.851004798,-1.694988181,-1.67121413,-1.673119681,-1.47701906
