Sa,SaRatio,Ds,SDR1,SDR2,SDR3,SDDR4,SDR5,SDR6,SDR7,SDR8,SDR9,SDR10,SDR11,SDR12,PFA1,PFA2,PFA3,PFA4,PFA5,PFA6,PFA7,PFA8,PFA9,PFA10,PFA11,PFA12
0.4,2.236545137,16.06,0.0139991,0.0171549,0.0170164,0.0155524,0.0121517,0.0090941,0.00822012,0.00864429,0.00979217,0.0115036,0.0118334,0.00759275,0.577881378,0.517399637,0.490621601,0.493993784,0.398966589,0.464286454,0.501473711,0.431849262,0.447166537,0.412141932,0.342613313,0.492105672
0.5,2.236545137,16.06,0.025703,0.0270437,0.0241984,0.0209559,0.0160807,0.0105386,0.00804842,0.00910133,0.0109768,0.0106232,0.0104655,0.00620074,0.758927739,0.654651645,0.602126392,0.513659674,0.47965294,0.460919451,0.462305102,0.492173012,0.445666926,0.413719244,0.364664595,0.488194768
0.51,2.236545137,16.06,0.0274765,0.0285966,0.0255296,0.0214575,0.0162389,0.0104819,0.0080107,0.00910486,0.0109926,0.010666,0.0104688,0.00615366,0.776117586,0.671908832,0.623416213,0.526265216,0.512121212,0.474921005,0.475358715,0.491885522,0.444895105,0.416783217,0.36046361,0.481768972
0.52,2.236545137,16.06,0.0293397,0.0311265,0.0276626,0.0220333,0.0163447,0.0104283,0.0079474,0.00909861,0.0109938,0.0107238,0.0105085,0.00615306,0.779163429,0.683895364,0.637814038,0.533304843,0.48986273,0.483530174,0.485993266,0.499153069,0.446658897,0.423273763,0.367420357,0.475275835
0.53,2.236545137,16.06,0.0319028,0.0344203,0.0308046,0.0233035,0.0162148,0.0102463,0.00773639,0.0090855,0.0109847,0.0107837,0.0104966,0.00626509,0.8002072,0.719020979,0.643457653,0.526835017,0.519456099,0.493333333,0.502240352,0.51965035,0.466469826,0.446462056,0.365615126,0.471999482
0.54,2.236545137,16.06,0.0351216,0.038036,0.0335549,0.0235932,0.0159491,0.0102509,0.00765917,0.0090422,0.0109519,0.0108624,0.010425,0.00638034,0.821346801,0.74000259,0.641981352,0.537031857,0.502688423,0.512600363,0.521691272,0.520960891,0.463113183,0.438023828,0.368171458,0.472986273
0.55,2.236545137,16.06,0.0387576,0.0413691,0.0363763,0.0246437,0.0160578,0.0103805,0.00776508,0.00898849,0.0109191,0.0105832,0.010117,0.00636846,0.835226625,0.75039368,0.622797203,0.534172494,0.528787879,0.493157213,0.508295778,0.494954675,0.468588449,0.441385651,0.369409479,0.476389536
0.56,2.236545137,16.06,0.0438878,0.0461035,0.0398021,0.0268301,0.0168352,0.0104771,0.00801755,0.00891298,0.0108714,0.0103858,0.00955655,0.00628596,0.848694639,0.744164724,0.61991194,0.565912976,0.513690754,0.456216006,0.466184926,0.468904429,0.457930588,0.435063455,0.369318829,0.477736338
0.57,2.236545137,16.06,0.0591408,0.0603803,0.0480177,0.0251913,0.0162149,0.0103793,0.00761391,0.0088266,0.0108091,0.0104316,0.0086041,0.00621651,0.864239834,0.779274799,0.661450401,0.560896141,0.513773634,0.442719503,0.450937581,0.455475265,0.421509972,0.428591039,0.367850298,0.474485884
0.1,2.20938026,28.28,0.00374446,0.0043452,0.00396189,0.00363379,0.00332801,0.00305331,0.00293492,0.00268942,0.00238853,0.0019126,0.0014209,0.000923182,0.037392644,0.041980575,0.051457653,0.066227143,0.076284382,0.085025123,0.092363118,0.10470733,0.115432789,0.123211344,0.129785289,0.137295001
0.2,2.20938026,28.28,0.00636303,0.00838393,0.00662313,0.0044729,0.00369581,0.00326723,0.00303084,0.00272125,0.00242526,0.00205694,0.00159658,0.00104761,0.087914012,0.104046102,0.122091427,0.12864258,0.122438746,0.116239575,0.126620306,0.115377104,0.124219114,0.128526289,0.140202797,0.168329707
0.3,2.20938026,28.28,0.00884898,0.0115254,0.00937143,0.00624916,0.00420502,0.00323063,0.00331383,0.00319166,0.00292758,0.00235348,0.00180154,0.00118693,0.127706294,0.15858819,0.158939394,0.148467495,0.135636105,0.156207718,0.158688941,0.145540534,0.148718985,0.145780109,0.166351722,0.207045584
0.4,2.20938026,28.28,0.010479,0.0134234,0.0120019,0.00916998,0.00620849,0.00411109,0.00403336,0.00375223,0.0032924,0.00269767,0.00207612,0.00134216,0.149808599,0.174962445,0.16607511,0.159181041,0.160278425,0.184144781,0.206456876,0.18859855,0.166281015,0.164737892,0.181739446,0.230474488
0.5,2.20938026,28.28,0.0100711,0.01455,0.014651,0.012496,0.00940718,0.00665048,0.00586337,0.00535637,0.00441324,0.00321227,0.00237403,0.00150616,0.181427868,0.182160062,0.192107485,0.198977208,0.191216524,0.226626522,0.234805232,0.216636882,0.192061642,0.186934991,0.205684279,0.268850039
0.6,2.20938026,28.28,0.0109236,0.0158386,0.0161827,0.0143662,0.0114298,0.00860918,0.00786748,0.00698183,0.00578824,0.00395077,0.00278387,0.00170523,0.217112924,0.224817146,0.230529138,0.238773893,0.233802901,0.272419062,0.246216783,0.256718985,0.24027454,0.217013727,0.213476819,0.308342398
0.7,2.20938026,28.28,0.0131523,0.0195417,0.020682,0.0185909,0.0155151,0.0131711,0.0127162,0.0112743,0.00777418,0.00497058,0.00321832,0.0019343,0.262667703,0.256991971,0.269041699,0.278570319,0.267705258,0.326197876,0.242641803,0.29950531,0.275620306,0.242444703,0.233213934,0.336490546
0.8,2.20938026,28.28,0.0148378,0.0209951,0.0234497,0.024568,0.0244787,0.0235081,0.0249761,0.0241776,0.0177495,0.00621641,0.00360456,0.00212657,0.308192178,0.287751878,0.296161616,0.317176897,0.304949495,0.374902875,0.282126392,0.341880342,0.297707848,0.263610464,0.246950531,0.366086506
0.81,2.20938026,28.28,0.0148975,0.0208374,0.0230703,0.0243978,0.0250784,0.0251302,0.0262669,0.0248215,0.0191357,0.00632767,0.00365004,0.00214355,0.312747993,0.292385392,0.298619529,0.320878011,0.308557369,0.38045325,0.283833204,0.346050246,0.296135716,0.262836053,0.252815333,0.367342657
0.82,2.20938026,28.28,0.0150206,0.0207414,0.0227732,0.024303,0.0257421,0.0268218,0.0289289,0.027807,0.0206986,0.00643883,0.00369135,0.00215204,0.317252007,0.29040404,0.301036001,0.324571355,0.312178192,0.385804196,0.286376586,0.35034188,0.293929034,0.263649314,0.241089355,0.366993007
0.83,2.20938026,28.28,0.0151457,0.0207011,0.0226194,0.0243629,0.0264399,0.0283485,0.0311773,0.0303718,0.0221773,0.00653384,0.00373877,0.00216777,0.321743072,0.296262626,0.303429163,0.328223258,0.315837866,0.391463351,0.37040145,2.876560477,0.302219632,0.264379694,0.268041958,0.366555297
0.84,2.20938026,28.28,0.0153534,0.0207296,0.0225602,0.024521,0.0270803,0.0295732,0.0329671,0.0324,0.023546,0.00664088,0.00378674,0.00218057,0.326210826,0.301186221,0.305698006,0.331846672,0.319484589,0.397386687,0.293587154,0.359039109,0.305879306,0.267705258,0.243400414,0.369316239
0.1,2.217453202,51.01,0.00351195,0.00413395,0.0039476,0.00364282,0.00324973,0.00291104,0.00278504,0.00256002,0.00238199,0.0019765,0.00153789,0.00101801,0.091711474,0.107242165,0.126218337,0.136196322,0.128838643,0.119363636,0.10382129,0.123753432,0.136684797,0.128495467,0.145151774,0.164260036
0.2,2.217453202,51.01,0.0072235,0.0095019,0.00889381,0.00743082,0.00555967,0.00405759,0.00375726,0.00397701,0.0032909,0.00270243,0.00210474,0.00136136,0.163959596,0.160742295,0.175359751,0.172947682,0.18382388,0.188842787,0.17575136,0.172369593,0.167698265,0.171756022,0.191268324,0.250061642
0.3,2.217453202,51.01,0.0122696,0.0145402,0.0133629,0.0111945,0.00883148,0.00659533,0.00540981,0.00547433,0.00478956,0.00356548,0.00264308,0.0015179,0.27986273,0.256056203,0.222530951,0.23678762,0.211257446,0.244279979,0.246308469,0.217783994,0.21126677,0.223574463,0.24016058,0.271857032
0.4,2.217453202,51.01,0.0161905,0.0195483,0.0177403,0.0145406,0.0118825,0.00898777,0.00699591,0.00617712,0.00579831,0.0046266,0.00309224,0.00166143,0.343019943,0.303063973,0.288715359,0.262426832,0.240408702,0.298629889,0.272649573,0.250762497,0.211610205,0.27950272,0.268855219,0.29968661
0.5,2.217453202,51.01,0.0205144,0.0246915,0.0229851,0.0189388,0.0147491,0.0115028,0.00872698,0.00682312,0.00629851,0.00535276,0.00337545,0.00178394,0.446177156,0.398269878,0.36961927,0.333012173,0.322248122,0.36965553,0.327762238,0.307047397,0.218008806,0.287327117,0.241022274,0.321561772
0.6,2.217453202,51.01,0.0208134,0.0261626,0.0257565,0.0221062,0.0181384,0.0158758,0.0145797,0.0114759,0.00904837,0.00679554,0.00426344,0.00200643,0.534356384,0.520973841,0.472349132,0.430839161,0.412419062,0.453664854,0.372455322,0.348031598,0.264348614,0.320849521,0.243319088,0.335739446
0.7,2.217453202,51.01,0.026325,0.0317359,0.0313415,0.0267697,0.0208885,0.0179274,0.0180229,0.0153652,0.0104889,0.00767531,0.00474959,0.00209963,0.648554779,0.62951567,0.510792541,0.38958819,0.375071225,0.427125097,0.328399378,0.355366485,0.292235172,0.39046879,0.276379176,0.332460502
0.71,2.217453202,51.01,0.0271813,0.0326144,0.0322406,0.0274565,0.0210673,0.0179879,0.018149,0.0155764,0.0106732,0.00776163,0.00477128,0.00209811,0.649036519,0.628453768,0.500968661,0.386148666,0.368554779,0.413866874,0.321667962,0.362784253,0.29004403,0.371442631,0.279357679,0.332706553
0.72,2.217453202,51.01,0.0281766,0.0336411,0.0332614,0.0281986,0.0212496,0.0180466,0.0182293,0.0157123,0.0108606,0.00785921,0.00479763,0.00209144,0.651134421,0.632556333,0.525128205,0.384097384,0.372520073,0.403369593,0.324042994,0.359008029,0.286477596,0.355542606,0.282170422,0.331243201
0.73,2.217453202,51.01,0.0291045,0.0346309,0.0342882,0.0289926,0.0215363,0.0181511,0.0182681,0.0157717,0.0109167,0.00783503,0.00476086,0.00206583,0.656840197,0.640854701,0.503447293,0.404169904,0.375374255,0.404511785,0.324972805,0.361056721,0.281499611,0.352893033,0.282258482,0.327371147
0.74,2.217453202,51.01,0.0301613,0.0357627,0.0354308,0.0298533,0.0217149,0.0181704,0.0182859,0.0158766,0.0111167,0.00799186,0.00484187,0.00207106,0.658290598,0.634050764,0.494208754,0.457324527,0.375097125,0.414933955,0.327166537,0.354931365,0.276182336,0.348642839,0.27984978,0.329375809
0.75,2.217453202,51.01,0.0314092,0.037121,0.0366981,0.0306568,0.0217883,0.0181072,0.0182125,0.0159158,0.0112888,0.00812539,0.00489469,0.00206322,0.663455063,0.655265475,0.500929811,0.482178192,0.3803367,0.418640249,0.327094017,0.343649314,0.283752914,0.314563585,0.274485884,0.331787102
0.76,2.217453202,51.01,0.0326706,0.0385373,0.0379711,0.031403,0.0217764,0.01799,0.0181232,0.015986,0.0115022,0.0082846,0.00495909,0.00205725,0.681126651,0.642219632,0.506373996,0.492261072,0.388761979,0.416454286,0.346721057,0.351869982,0.286586377,0.338443408,0.26955193,0.337604248
0.77,2.217453202,51.01,0.0341623,0.0404165,0.0394174,0.0321137,0.0217288,0.0178128,0.0179189,0.0159285,0.0116418,0.0083863,0.00496684,0.00203595,0.687153587,0.631642062,0.507751878,0.461494431,0.394219114,0.40952862,0.350787361,0.344340844,0.285296555,0.343431753,0.275747216,0.342406112
0.78,2.217453202,51.01,0.036523,0.0430425,0.0409726,0.0328397,0.0215997,0.0175853,0.0176763,0.0158637,0.0118175,0.00854463,0.00500988,0.00202465,0.687972028,0.623423983,0.514001554,0.443846154,0.408096348,0.400929811,0.348702409,0.335084175,0.286630407,0.3204403,0.281901062,0.344164724
0.79,2.217453202,51.01,0.0416137,0.0474012,0.0434494,0.0333251,0.021253,0.0172051,0.0173353,0.0157837,0.012052,0.00875705,0.0050856,0.0020149,0.705747216,0.64995338,0.536923077,0.464623155,0.426806527,0.397373737,0.386980057,0.334465164,0.282279202,0.287218337,0.264734525,0.347640508
0.1,2.562486513,80.5,0.00327654,0.00368864,0.00360723,0.00357486,0.00344006,0.00309403,0.00314621,0.00315101,0.00277928,0.00213048,0.00156566,0.000999162,0.092934991,0.116597514,0.127521627,0.123978762,0.128215747,0.12262704,0.135479927,0.122590521,0.127465941,0.141728568,0.142828542,0.179871018
0.2,2.562486513,80.5,0.00536158,0.00681882,0.00605377,0.00444193,0.00360989,0.00335638,0.00413044,0.00417096,0.00374263,0.00296528,0.00206492,0.00133801,0.200536649,0.185368039,0.192260036,0.178781404,0.220401709,0.223508418,0.177629889,0.18144807,0.1864921,0.185944833,0.19909324,0.248700596
0.3,2.562486513,80.5,0.00642142,0.0079474,0.00627279,0.00521409,0.00440572,0.00421513,0.00726776,0.0116297,0.0115325,0.00909136,0.00451229,0.00169353,0.359000259,0.324819995,0.284120694,0.374602435,0.372696193,0.310707071,0.284340844,0.262095312,0.233568247,0.264843305,0.262903393,0.308881119
0.4,2.562486513,80.5,0.00877261,0.0115505,0.00940835,0.00589514,0.00498247,0.00486606,0.00947634,0.0157158,0.0150635,0.0125047,0.00763123,0.00259106,0.36959855,0.336715877,0.334783735,0.328557369,0.356112406,0.302095312,0.303421393,0.291375291,0.283545714,0.284353794,0.292908573,0.343167573
0.5,2.562486513,80.5,0.01023,0.0149497,0.0137477,0.00983203,0.00568568,0.00465918,0.00881222,0.013743,0.0151737,0.0164639,0.0129134,0.00405086,0.421631702,0.364990935,0.360955711,0.376519037,0.340564621,0.336847967,0.388622119,0.362810153,0.317166537,0.35010619,0.302097902,0.374830355
0.6,2.562486513,80.5,0.0148148,0.0199843,0.0187218,0.0143088,0.00903658,0.00605222,0.0084635,0.013275,0.0141807,0.0158203,0.0135198,0.00597448,0.558793059,0.485814556,0.443732194,0.415286195,0.401598032,0.383470603,0.377187257,0.415508936,0.321437451,0.32973064,0.338487438,0.39967107
0.7,2.562486513,80.5,0.0213944,0.026674,0.0242148,0.0186472,0.0112326,0.00767901,0.00966174,0.0129996,0.0142487,0.0152316,0.0132629,0.0055685,0.706203056,0.613356643,0.505918156,0.459217819,0.44024864,0.446420616,0.414988345,0.434861435,0.341028231,0.33039109,0.343561254,0.417549858
0.71,2.562486513,80.5,0.0233045,0.0294328,0.0267042,0.0194932,0.0119368,0.00887069,0.011696,0.0158706,0.0158055,0.0161073,0.0143792,0.00646682,3.533281533,0.628085988,0.513061383,0.460932401,0.441320901,0.468396788,0.404371924,0.584514375,0.344291634,0.333268583,0.334066304,0.418370888
0.72,2.562486513,80.5,0.0280998,0.0350712,0.0315093,0.0234888,0.0143219,0.0102896,0.0131077,0.0189596,0.0213336,0.021682,0.0191173,0.00848938,0.724858845,0.62010878,0.523921264,0.458780109,0.442416472,0.447407407,0.394887335,0.435309505,0.34973323,0.335884486,0.33983165,0.417795908
0.73,2.562486513,80.5,0.0342038,0.0430357,0.0406418,0.031261,0.0143582,0.0101038,0.0134523,0.0207863,0.0238622,0.0239775,0.0210705,0.00984677,0.722895623,0.646187516,0.52996115,0.463486143,0.44014763,0.456519037,0.39966071,0.430784771,0.349018389,0.342691013,0.354242424,0.418101528
0.1,2.751062493,2.7,0.00328498,0.00392098,0.00395064,0.00364204,0.00320554,0.00323455,0.00333451,0.00347935,0.00335596,0.00270509,0.00199751,0.00127504,0.130355607,0.118137011,0.118031339,0.115811966,0.117028749,0.102714323,0.127889148,0.146259777,0.165662782,0.16896892,0.180902616,0.21630044
0.2,2.751062493,2.7,0.00505714,0.0072721,0.00741014,0.00793183,0.00823475,0.00726065,0.00705717,0.00576512,0.00389244,0.00304942,0.00251587,0.001525,0.22575913,0.19731857,0.204851852,0.203925667,0.222322196,0.188244755,0.265356125,0.227313131,0.191293447,0.19703367,0.206714582,0.292729863
0.3,2.751062493,2.7,0.00535502,0.00823542,0.00934024,0.0107384,0.0106626,0.00852454,0.00675254,0.00457821,0.00358826,0.00308316,0.00264156,0.00172504,0.353592334,0.302048692,0.274602435,0.303491323,0.296389536,0.232282828,0.355855996,0.285635846,0.257320642,0.256386946,0.233253561,0.354081844
0.4,2.751062493,2.7,0.0072746,0.0117023,0.0127569,0.0120472,0.0117886,0.00892094,0.00646799,0.00450266,0.00315259,0.0033284,0.00331313,0.00203695,0.489388759,0.405068635,0.382108262,0.339443149,0.352286972,0.315301735,0.423247863,0.37032375,0.316187516,0.317353017,0.252747475,0.371634292
0.5,2.751062493,2.7,0.0117982,0.0162923,0.0168298,0.014814,0.0121733,0.00883806,0.00612198,0.00466216,0.00342788,0.00339723,0.00380245,0.00223586,0.557692308,0.472867133,0.42958819,0.435599586,0.403957524,0.388591039,0.468119658,0.419049469,0.328492618,0.293203833,0.263307433,0.376127946
0.6,2.751062493,2.7,0.0171299,0.02124,0.0209485,0.0178394,0.0134257,0.0089942,0.00569497,0.00474528,0.00377676,0.00370588,0.00423383,0.00237027,0.667047397,0.535721316,0.517523958,0.470844341,0.487005957,0.470826211,0.491512562,0.44989899,0.340896141,0.324936545,0.272525253,0.392100492
0.7,2.751062493,2.7,0.0226947,0.0262245,0.0252376,0.0215562,0.014049,0.00911825,0.00600755,0.00459713,0.00394772,0.00427826,0.00467436,0.00249273,0.78043512,0.652530433,0.633910904,0.51975654,0.514340844,0.559238539,0.533071743,0.472672883,0.334698265,0.327441077,0.3004921,0.392615903
0.8,2.751062493,2.7,0.0278882,0.0314865,0.0303463,0.0246693,0.0137067,0.00858208,0.00621618,0.00495116,0.00395811,0.00492438,0.00506213,0.00268511,0.885016835,0.749409479,0.735692826,0.615314685,0.52969179,0.576003626,0.569062419,0.507547268,0.356715877,0.323395493,0.324232064,0.398679099
0.9,2.751062493,2.7,0.0330875,0.0373227,0.0347787,0.0253727,0.0131948,0.00822995,0.00642574,0.00530455,0.00404833,0.00538308,0.00534154,0.00286404,1.013571614,0.83040404,0.766969697,0.7101036,0.531787102,0.555306915,0.611043771,0.53966589,0.394048174,0.332017612,0.31007252,0.398158508
1,2.751062493,2.7,0.0429014,0.0449692,0.0375295,0.025482,0.012758,0.00803958,0.00688569,0.00571039,0.00409808,0.00553627,0.00542422,0.00309148,1.211002331,0.872691013,0.781981352,0.777586118,0.545174825,0.565700596,0.627713028,0.548135198,0.359013209,0.346770267,0.303385133,0.408158508
1.1,2.751062493,2.7,0.0633857,0.0616872,0.0419316,0.0254597,0.0135876,0.00800531,0.00718311,0.00597765,0.00402897,0.00546612,0.00545459,0.00333718,1.416304066,1.05008806,0.898256928,0.833009583,0.643183113,0.552991453,0.6298705,0.515822326,0.342654753,0.333791764,0.298339808,0.418767159
1.11,2.751062493,2.7,0.0684979,0.0658145,0.0432232,0.0254381,0.0136319,0.0080066,0.00717925,0.00597474,0.00403586,0.00544846,0.00543736,0.00334996,1.429070189,0.943517224,0.885550376,0.817803678,0.623260813,0.538272468,0.622631443,0.515845636,0.362007252,0.329166019,0.305076405,0.419435379
1.12,2.751062493,2.7,0.0901787,0.0808788,0.0436406,0.0254096,0.0137,0.00807772,0.00724118,0.00602611,0.00406334,0.0054255,0.00540814,0.00335956,1.417513598,1.041372701,0.896972287,0.81010619,0.65012691,0.57008806,0.632970733,0.498694639,0.371131831,0.344693085,0.323558664,0.424586895
0.1,2.743176962,5.085,0.00301332,0.00336448,0.00332475,0.00340724,0.0034762,0.00337381,0.00360026,0.00352797,0.00304697,0.00244718,0.00187156,0.001208,0.090713028,0.093230769,0.078309505,0.087216006,0.097514893,0.099268583,0.094326081,0.11196633,0.133131831,0.144170422,0.169000777,0.195216265
0.2,2.743176962,5.085,0.00542151,0.0069692,0.00556145,0.00424229,0.00354942,0.00353943,0.00470561,0.00527785,0.004237,0.00274155,0.00177723,0.00116353,0.173043771,0.154135975,0.138680135,0.138499093,0.148623414,0.14183165,0.175605543,0.172838125,0.155259,0.18853898,0.169207718,0.205344211
0.3,2.743176962,5.085,0.00613494,0.00884876,0.007784,0.00541377,0.00435498,0.00343775,0.00396171,0.00472979,0.00401418,0.00282842,0.0019396,0.00126472,0.283944574,0.254904947,0.186787361,0.186190624,0.192981352,0.163564621,0.204885004,0.222766382,0.183881896,0.195648019,0.204843305,0.224653199
0.4,2.743176962,5.085,0.00907563,0.0126727,0.0118648,0.00976788,0.00745575,0.0057057,0.00498629,0.00499081,0.00458318,0.00316322,0.00214105,0.0013904,0.340963481,0.34037814,0.292646983,0.256052836,0.23837296,0.203775706,0.234095312,0.25986532,0.215801088,0.202227402,0.226510749,0.258791505
0.5,2.743176962,5.085,0.0129676,0.0170402,0.016497,0.0143497,0.011073,0.00813728,0.00589898,0.00507738,0.00435737,0.00350294,0.0029483,0.00168466,0.403240093,0.419145299,0.4297928,0.334573945,0.325545196,0.295459725,0.297122507,0.311015281,0.307182077,0.284853665,0.245791505,0.323765864
0.6,2.743176962,5.085,0.0178683,0.0218114,0.020793,0.0187515,0.0151517,0.0101808,0.00759971,0.00653845,0.00579398,0.00467189,0.00363388,0.00188521,0.445897436,0.442965553,0.523341103,0.466039886,0.436710697,0.433662264,0.36006475,0.384900285,0.384514375,0.315366485,0.293128723,0.353724424
0.7,2.743176962,5.085,0.0243233,0.025742,0.0243184,0.021821,0.0182779,0.0125888,0.00958974,0.00880702,0.0079472,0.00619917,0.00389754,0.00182287,0.485192955,0.516790987,0.470997151,0.373931624,0.398813779,0.438679099,0.390712251,0.352152292,0.331779332,0.256962704,0.305180005,0.308241388
0.8,2.743176962,5.085,0.0329674,0.0352875,0.0321748,0.0267314,0.0210738,0.0153403,0.0118103,0.0110955,0.00974282,0.00708751,0.00380735,0.00170374,0.570805491,0.445312095,0.423493913,0.336855737,0.323703704,0.396397306,0.369344729,0.317189847,0.309026159,0.286329966,0.298743849,0.319471639
0.9,2.743176962,5.085,0.050425,0.0499451,0.0425931,0.0333799,0.0238933,0.0179503,0.0132662,0.0128737,0.0112026,0.00780739,0.00384792,0.0017056,0.576001036,0.44983424,0.384011914,0.341476301,0.353537944,0.38986014,0.303089873,0.277391867,0.316436156,0.313403263,0.239465423,0.325019425
0.91,2.743176962,5.085,0.0526635,0.051788,0.0435135,0.0336417,0.0240661,0.018245,0.0134471,0.0130703,0.0113519,0.00784098,0.00387798,0.00170669,0.586151256,0.447389277,0.38017353,0.345511526,0.358031598,0.387324527,0.296329966,0.272665113,0.313268583,0.311538462,0.244420098,0.325666926
0.92,2.743176962,5.085,0.0551232,0.0543764,0.0449984,0.0337518,0.0243555,0.0185448,0.0136356,0.0132733,0.0114961,0.00786394,0.00390346,0.00170724,0.633315203,0.462325822,0.375863766,0.349370629,0.363162393,0.385786066,0.297801088,0.27033152,0.313369593,0.304333074,0.240734007,0.326381766
0.93,2.743176962,5.085,0.0596111,0.0590353,0.0479009,0.0332029,0.0246511,0.0188501,0.0138264,0.0134738,0.011629,0.00787417,0.00391837,0.00170612,0.641095571,0.485845636,0.383519814,0.353457653,0.366891997,0.384662005,0.291512562,0.265604766,0.312185962,0.298943279,0.242011396,0.327202797
0.94,2.743176962,5.085,0.0674015,0.0662001,0.0519413,0.032485,0.0249528,0.0191596,0.0140211,0.0136744,0.0117536,0.00786743,0.00392354,0.00170411,0.630717431,0.498769749,0.376156436,0.355387205,0.366366226,0.383193473,0.297288267,0.261002331,0.308212898,0.293783994,0.238555297,0.326783217
0.95,2.743176962,5.085,0.0822959,0.0823709,0.0625841,0.0321241,0.0252692,0.0194785,0.0141536,0.0138378,0.0118518,0.00784741,0.00392179,0.0017015,0.61993266,0.508572909,0.378231028,0.36043771,0.371476301,0.382890443,0.303017353,0.26012691,0.306449106,0.294068894,0.236650609,0.327505828
0.1,2.738804973,8.31,0.00499418,0.00511347,0.00351762,0.00324356,0.00390891,0.0038244,0.00359904,0.00317179,0.00273215,0.00340991,0.0041343,0.00249187,0.401981352,0.427197617,0.427785548,0.441750842,0.42027713,0.34979539,0.352017612,0.347163947,0.460810671,0.336345506,0.308277648,0.425729086
0.2,2.738804973,8.31,0.00720007,0.00874657,0.0069603,0.00561585,0.00441851,0.00473645,0.00522485,0.00566309,0.00492006,0.00467294,0.00526003,0.00374765,0.902662523,0.755905206,0.69963222,0.539409479,0.538220668,0.5002072,0.538712769,0.473680394,0.523667444,0.446397306,0.345793836,0.492579643
0.3,2.738804973,8.31,0.0138832,0.013991,0.0106506,0.00787742,0.00639367,0.00464501,0.00537876,0.00648378,0.00656106,0.00502487,0.00520246,0.00442544,1.20981093,1.105827506,0.912996633,0.681926962,0.64950272,0.620712251,0.591424501,0.565633256,0.672478632,0.581955452,0.382040922,0.545928516
0.4,2.738804973,8.31,0.0221547,0.0208651,0.0138301,0.00849434,0.00675981,0.00487074,0.00595424,0.00674781,0.0058939,0.00479867,0.00546327,0.00474903,1.52974877,1.257987568,0.984879565,0.716873867,0.693579384,0.676197876,0.624413364,0.606555297,0.632222222,0.628425278,0.417213157,0.53018389
0.5,2.738804973,8.31,0.0314853,0.029736,0.0160981,0.00845566,0.00664536,0.0049129,0.00571391,0.00624793,0.0060291,0.0050194,0.00632924,0.00583564,2.288919969,1.454195804,1.001188811,0.820789951,0.717283087,0.716607097,0.721776742,0.652817923,0.638702409,0.641261331,0.39960114,0.535097125
0.51,2.738804973,8.31,0.032422,0.0306023,0.0162637,0.00843003,0.00661943,0.00491107,0.00569401,0.00616747,0.00607937,0.00508613,0.00639683,0.00595235,2.324418544,1.430771821,1.037839938,0.834022274,0.746715877,0.754133644,0.694923595,0.603364413,0.605426055,0.643113183,0.408430458,0.537135457
0.52,2.738804973,8.31,0.0334407,0.0315601,0.0164508,0.00841676,0.00660113,0.0049188,0.00565535,0.0060858,0.00611607,0.00515976,0.00647185,0.00605894,2.177461797,1.409448329,1.033076923,0.858132608,0.756203056,0.732962963,0.707619788,0.648583269,0.624540275,0.637627558,0.411706812,0.536218596
0.53,2.738804973,8.31,0.0348729,0.0324796,0.0166259,0.00842183,0.0065586,0.0049139,0.00562449,0.00600972,0.0061633,0.00524093,0.00654523,0.00616334,2.072869723,1.405286195,1.021320901,0.842693603,0.766863507,0.797417767,0.73011137,0.645988086,0.64021497,0.639259259,0.386948977,0.541543642
0.54,2.738804973,8.31,0.0367554,0.0334064,0.0167862,0.00846997,0.00650923,0.00490154,0.00560855,0.0059448,0.00619284,0.00530818,0.00661801,0.00625791,1.976736597,1.407658638,1.019461279,0.886394716,0.784001554,0.738648019,0.748093758,0.63987309,0.612988863,0.64000777,0.388818959,0.543413623
0.55,2.738804973,8.31,0.0386523,0.0350624,0.0169385,0.0085324,0.00647959,0.00489314,0.00559268,0.00587098,0.00624795,0.00538104,0.00667806,0.00633694,2.449036519,1.506617457,1.039256669,0.874902875,0.78994043,0.752535613,0.756534577,0.651403781,0.612004662,0.638681689,0.396946387,0.544423724
0.56,2.738804973,8.31,0.0420184,0.0375539,0.0171324,0.00860703,0.00645302,0.00486535,0.00557369,0.00579803,0.00628573,0.00545783,0.00673771,0.00641275,1.976449106,1.392279202,1.012823103,0.882590003,0.811406371,0.811134421,0.775371665,0.671279461,0.636788397,0.64009583,0.434335664,0.548285418
0.57,2.738804973,8.31,0.0457095,0.0403613,0.0172639,0.0086737,0.00641606,0.00483431,0.00555651,0.00572748,0.0063332,0.00552663,0.00679424,0.00648086,2.164970215,1.408660969,1.037409997,0.880722611,0.81986014,0.753626004,0.76003885,0.652488992,0.641396011,0.640764051,0.394410774,0.55004921
0.58,2.738804973,8.31,0.0534482,0.0456919,0.0186272,0.00874597,0.00638162,0.00480809,0.00555486,0.00566494,0.00638825,0.00560394,0.00684823,0.00654358,2.296218596,1.428772339,1.056389536,0.918686869,0.805304325,0.751890702,0.793623414,0.651851852,0.623157213,0.638842269,0.413561254,0.552703963
0.1,2.685646545,15.51,0.00421311,0.0049086,0.00390762,0.00348673,0.00294621,0.00267599,0.00311498,0.00309719,0.00283312,0.00251711,0.00206829,0.00123823,0.183142968,0.178262626,0.203450401,0.193692308,0.214265216,0.219394975,0.21545584,0.191335405,0.140309764,0.151181041,0.201126392,0.273659674
