Sa,SaRatio,Ds,SDR1,SDR2,SDR3,SDDR4,SDR5,SDR6,SDR7,SDR8,SDR9,SDR10,SDR11,SDR12,PFA1,PFA2,PFA3,PFA4,PFA5,PFA6,PFA7,PFA8,PFA9,PFA10,PFA11,PFA12
0.2594,1.274853924,15.84,0.00661153,0.00958242,0.00892607,0.00689582,0.00476144,0.00433227,0.00583758,0.00658234,0.00542719,0.00361463,0.00225711,0.0013505,0.22440663,0.231351981,0.210414141,0.225650091,0.255171976,0.225683502,0.195830873,0.203732453,0.201210049,0.220944574,0.195805232,0.24836778
0.2594,1.486350636,10.085,0.0116545,0.0125043,0.0110603,0.00842669,0.00773678,0.00885078,0.0100614,0.00886113,0.00560076,0.00285096,0.00192817,0.00116866,0.379093499,0.287738928,0.258505051,0.2320777,0.254547527,0.258529397,0.178364931,0.188968402,0.195360528,0.199355607,0.187934473,0.22032893
0.2594,1.243297313,9.815,0.00613074,0.00795245,0.00715849,0.00649309,0.00809409,0.0100534,0.012136,0.0126501,0.0103897,0.00578493,0.00326379,0.00175639,0.437806268,0.415529656,0.413374773,0.352483812,0.327492877,0.331678322,0.293141673,0.276824657,0.354146594,0.270616421,0.28018648,0.331364931
0.2594,1.451811313,10.37,0.00770659,0.0110207,0.0106283,0.00887936,0.00664085,0.00490732,0.00536886,0.00544492,0.00444499,0.00333929,0.00240582,0.00144817,0.157289562,0.168607615,0.180306397,0.195990158,0.185361305,0.175422947,0.182472675,0.218412069,0.187647242,0.177842528,0.202414141,0.254128723
0.2594,2.727718807,3.08,0.00469218,0.00538723,0.00487111,0.00435882,0.00400099,0.00613644,0.0105978,0.012382,0.0110875,0.0074088,0.00397533,0.00171997,0.31986273,0.303703704,0.283240093,0.259166019,0.281064491,0.317472157,0.268896659,0.173724424,0.247339549,0.250574463,0.220094535,0.290530951
0.2594,1.530163945,11.5,0.00408329,0.00455166,0.00395554,0.00409041,0.00456763,0.00616938,0.00930211,0.010055,0.00764764,0.00507058,0.00275055,0.00150267,0.215605025,0.230962186,0.243927739,0.224384874,0.207360528,0.206902357,0.203477337,0.179034706,0.191808599,0.216286454,0.207870241,0.266102046
0.2594,2.14993236,12.856,0.00679567,0.0100514,0.00933288,0.00751124,0.00554355,0.00380878,0.00381717,0.00372256,0.00341254,0.00259948,0.00187445,0.00119759,0.171058793,0.175329189,0.202463092,0.204577053,0.185931883,0.199493913,0.148635328,0.169645429,0.168643616,0.203101528,0.187365708,0.207753432
0.2594,2.163549249,7.295,0.00630064,0.00885988,0.0105836,0.0110743,0.010454,0.00900098,0.00802021,0.00684177,0.0049062,0.00307143,0.00209506,0.00132033,0.267005957,0.219970992,0.231014504,0.240147112,0.200670293,0.174551153,0.209770526,0.218748252,0.186508677,0.170530433,0.202583787,0.230010101
0.2594,1.361019913,6.21,0.0118536,0.015035,0.0136219,0.0113748,0.00926112,0.0066354,0.00550362,0.00466325,0.00345359,0.00237354,0.00173988,0.00116301,0.240080031,0.240785548,0.183262108,0.198094535,0.169329707,0.170566434,0.177278166,0.172120435,0.167335405,0.169060606,0.160169904,0.202477078
0.2594,1.54079495,4.93,0.00697456,0.0107967,0.0112044,0.010298,0.00785587,0.00490345,0.00390606,0.00400623,0.00381863,0.00302478,0.00229114,0.00143567,0.189454027,0.200266511,0.217527066,0.218427091,0.22044548,0.214280756,0.187993784,0.161097125,0.165837607,0.18552085,0.199144522,0.260777001
0.2594,1.616507605,12.29,0.00900957,0.0128587,0.011157,0.00734483,0.00480682,0.00380047,0.00360094,0.00365718,0.00455738,0.00432745,0.00278779,0.00151259,0.298396788,0.242535354,0.25970992,0.240780886,0.216848485,0.166571614,0.179085988,0.179084434,0.165929034,0.219225589,0.237369075,0.268132608
0.2594,2.415612417,6.7,0.00733516,0.0101705,0.0102799,0.00785414,0.0054634,0.00364903,0.00385625,0.00486827,0.00517772,0.00386376,0.00241333,0.00142547,0.318357938,0.277744108,0.302074592,0.296436156,0.273429163,0.252273245,0.208027713,0.177737633,0.163950272,0.208058016,0.217840197,0.269267029
0.2594,1.741337641,4.705,0.00487385,0.00661168,0.00609379,0.00514357,0.00498191,0.00668082,0.00963213,0.0108863,0.0106556,0.00836345,0.00546904,0.00250061,0.265306915,0.321717172,0.338401968,0.302701373,0.286829837,0.318870759,0.288681689,0.215003108,0.224828024,0.239861953,0.308357938,0.33000777
0.2594,1.874132824,6.95,0.0104046,0.0121959,0.0101004,0.0079004,0.00588025,0.00396508,0.00315568,0.00317403,0.003037,0.0025305,0.00204762,0.00131821,0.315464905,0.245155918,0.234799534,0.241035483,0.235370111,0.230692826,0.235183113,0.1911554,0.190649314,0.189131831,0.173731158,0.253792282
0.2594,1.687642382,7.355,0.00686781,0.0109339,0.0124646,0.0123664,0.0121781,0.0125637,0.0127865,0.010713,0.00779679,0.00503772,0.00280579,0.0014648,0.360518001,0.36989381,0.336770267,0.298104118,0.305975136,0.295198135,0.288386428,0.257565398,0.302602953,0.25169956,0.218993525,0.284687905
0.2594,1.164034751,6.965,0.0193132,0.0216398,0.018265,0.0125977,0.00778283,0.00462648,0.0050478,0.00585049,0.00526653,0.00347168,0.00271424,0.00166518,0.295332815,0.298953639,0.278448588,0.258511267,0.246459984,0.198519037,0.199912199,0.189774929,0.18810878,0.271046361,0.230879824,0.313139083
0.2594,2.454500023,10.72,0.00510324,0.00693863,0.00647534,0.00569932,0.0048453,0.00444484,0.0054965,0.00577364,0.00422955,0.00273597,0.00203415,0.00132477,0.173123543,0.157212121,0.170682466,0.177337995,0.188756799,0.18935742,0.171548304,0.185267806,0.180905465,0.184079513,0.193317016,0.228772598
0.2594,1.416433742,11.815,0.0116606,0.0133874,0.011475,0.00769401,0.00471554,0.00381999,0.00592476,0.00694121,0.00635677,0.00482457,0.00292548,0.00143958,0.253032893,0.268855219,0.261333851,0.23486273,0.233656048,0.22563222,0.213902357,0.243086247,0.208057239,0.229169127,0.242458171,0.24471769
0.2594,1.420491978,7.965,0.0095099,0.01451,0.0153979,0.0144811,0.0133046,0.0116835,0.0106529,0.00904329,0.00594069,0.0033001,0.00218553,0.00141207,0.266153846,0.22322015,0.230419839,0.253463869,0.238595442,0.206713805,0.212986791,0.251288267,0.211307174,0.185810671,0.194157731,0.24533152
0.2594,1.514004429,5.715,0.0182029,0.0188231,0.0155036,0.0112872,0.00738676,0.00556912,0.00566288,0.0058811,0.00457445,0.00313529,0.00227825,0.00142928,0.149316239,0.135582233,0.145188293,0.14937037,0.150585859,0.154325563,0.183030821,0.153887076,0.188561772,0.177195286,0.192969956,0.244342398
0.2594,2.003859712,14.71,0.0057197,0.00845872,0.0080751,0.00689508,0.00619199,0.00503438,0.00508081,0.00487219,0.00388447,0.00277978,0.00223961,0.00141787,0.217965294,0.192936545,0.166628076,0.160413882,0.198765346,0.207168609,0.173726237,0.188656566,0.176791505,0.160396788,0.196346542,0.252716913
0.2594,1.801251623,7.75,0.00641299,0.0107502,0.0120136,0.00974141,0.00640385,0.00476885,0.00503443,0.00645528,0.0056591,0.00498032,0.00390565,0.0019404,0.353385133,0.359065009,0.333569024,0.32995079,0.296938617,0.282406112,0.328552189,0.320870241,0.295361305,0.249790728,0.265685056,0.317332297
0.2594,1.849314913,9.295,0.0091943,0.0139432,0.014555,0.0122271,0.00909608,0.00576389,0.00370515,0.00294612,0.00345135,0.00326343,0.00239705,0.00137576,0.199426055,0.216872572,0.212627558,0.236573686,0.215146853,0.218290339,0.238393162,0.233544678,0.167695675,0.176234395,0.221151515,0.255197358
0.2594,1.91545602,10.985,0.00450492,0.00577156,0.0053482,0.00481548,0.00541018,0.00534289,0.00663832,0.00690781,0.00528559,0.00324888,0.00209208,0.00128158,0.190445739,0.200676768,0.223296555,0.217838643,0.193276612,0.197699819,0.177283864,0.150660969,0.158080031,0.175047915,0.177071225,0.217130277
0.2594,0.954196017,8.39,0.0245763,0.0273622,0.0236658,0.0169311,0.0102422,0.00588184,0.00612183,0.00851242,0.00949243,0.00863166,0.00538401,0.00199486,0.465226625,0.36017094,0.344864025,0.344879565,0.326811707,0.29975136,0.258933178,0.27969179,0.22737555,0.323468013,0.313783994,0.31040663
0.2594,1.725330366,10.36,0.00636946,0.00972212,0.0100763,0.00941163,0.00827616,0.00731352,0.00660332,0.00493502,0.00373615,0.00271666,0.00196935,0.00124196,0.163095053,0.158634551,0.140603212,0.159796685,0.143272209,0.146135198,0.169146335,0.199900544,0.175076405,0.172277389,0.181100492,0.200482776
0.2594,1.774062645,8.85,0.00647278,0.0100019,0.0095838,0.00758676,0.00561894,0.00490667,0.00585902,0.00558008,0.00424486,0.00292052,0.00216952,0.00139627,0.215538462,0.164822067,0.168136234,0.220547009,0.24484719,0.234539498,0.215992489,0.163119658,0.173473452,0.18761668,0.196552189,0.244596478
0.2594,2.197374779,3.375,0.0116135,0.0141919,0.012268,0.00966385,0.006797,0.00431395,0.00381413,0.00439244,0.00653726,0.00769625,0.00541701,0.00260511,0.863566434,0.743022533,0.565506346,0.524307174,0.481784512,0.460929811,0.466801347,0.435001295,0.337412587,0.374431494,0.371947682,0.383760684
0.2594,1.586212408,18.632,0.00692751,0.00999849,0.00950782,0.00842241,0.00713449,0.00550529,0.00505166,0.00482544,0.00390374,0.0026976,0.00203685,0.00126269,0.19961668,0.185904947,0.175766382,0.171317016,0.211156695,0.226421134,0.213420875,0.197983165,0.183610723,0.172560736,0.187452732,0.244995338
0.2594,1.793232917,5.45,0.007014,0.0103195,0.010525,0.0094787,0.00908619,0.00735503,0.00673045,0.00672039,0.00501428,0.00361174,0.00240812,0.00150741,0.426218596,0.37033152,0.361261331,0.28012432,0.210189588,0.252959337,0.291261331,0.262561513,0.231236467,0.230409738,0.237255115,0.268000518
0.2594,1.860622956,8,0.00923037,0.0133395,0.0151798,0.0154439,0.0133406,0.00991721,0.00791423,0.0078318,0.00702066,0.00450488,0.00259751,0.00162208,0.288979539,0.199894587,0.187624968,0.180659933,0.20169956,0.22797669,0.227207459,0.190927221,0.21370733,0.23517871,0.214720798,0.297008547
0.2594,3.316828486,8.01,0.00463701,0.0059572,0.00545635,0.00470449,0.00428399,0.0042023,0.00510493,0.00586666,0.00568451,0.00542591,0.00378963,0.00187816,0.312771303,0.359419839,0.318917379,0.299336959,0.220870241,0.269261849,0.276881637,0.27994561,0.261709402,0.288070448,0.260598291,0.344493654
0.2594,1.383905122,5.305,0.0223191,0.0221576,0.0164516,0.00972421,0.0052051,0.00340686,0.0035759,0.00344564,0.00294901,0.00240427,0.00190281,0.00126572,0.237563326,0.203431235,0.184701632,0.167483553,0.161893551,0.150274799,0.154430976,0.164750583,0.166729863,0.161180005,0.178944315,0.222609428
0.2594,1.844360357,7.36,0.00963314,0.0113065,0.00878898,0.00592954,0.00585318,0.00472547,0.00413692,0.00425546,0.00450148,0.00380527,0.00250403,0.00145958,0.616526807,0.431750842,0.355912976,0.344975395,0.367772598,0.374136234,0.382745403,0.366138306,0.248369334,0.24394043,0.230106708,0.308254338
0.2594,1.350981285,7.05,0.00776594,0.0120942,0.0125324,0.0112393,0.00862855,0.00519003,0.00416725,0.00543622,0.0053606,0.00360529,0.00201716,0.00133354,0.517829578,0.451919192,0.40989899,0.354630925,0.283330743,0.346366226,0.319114219,0.244351204,0.298767159,0.331688682,0.286954157,0.311820772
0.2594,1.527722839,2.405,0.00696143,0.00856571,0.00741725,0.00589733,0.00465298,0.00412412,0.00515194,0.00560634,0.00514565,0.00372301,0.00358478,0.00224309,0.577562808,0.566715877,0.465029785,0.453727014,0.490510231,0.534247604,0.497909868,0.386684797,0.413581974,0.33997151,0.273509454,0.397917638
0.2594,1.437165141,8.19,0.0148469,0.0165454,0.014154,0.0104587,0.0079041,0.00864136,0.0103382,0.0108359,0.00923832,0.00557344,0.00308409,0.00163816,0.602773893,0.505275835,0.473882414,0.42976172,0.404330484,0.39998187,0.3802849,0.36029267,0.297570578,0.29023828,0.238910386,0.310836571
0.2594,2.007229408,10.208,0.0051614,0.00604433,0.00613099,0.00542273,0.00437171,0.00385976,0.00540561,0.00692663,0.00687356,0.00509082,0.00290068,0.00151042,0.196705776,0.211387464,0.21866071,0.235928775,0.228981093,0.22287568,0.200182077,0.171430458,0.195501166,0.230723647,0.243908055,0.25737555
0.3696,2.338599204,10.485,0.00782813,0.0136138,0.0152373,0.0131838,0.00926166,0.00556415,0.0049199,0.00415422,0.00304211,0.00231488,0.00182948,0.00122954,0.197760166,0.163560218,0.149942243,0.152637659,0.1523885,0.164925667,0.144888371,0.177565657,0.176127946,0.182513598,0.178569283,0.246550894
0.3696,2.34780007,10.03,0.00749598,0.0124795,0.014099,0.0131892,0.0104815,0.00679608,0.00404847,0.00339519,0.00298336,0.0025244,0.00203878,0.00130011,0.177731935,0.176295519,0.167376068,0.155248899,0.175697229,0.185781145,0.180396529,0.170467754,0.169919969,0.158153328,0.182250712,0.235641803
0.3696,1.38450379,9.015,0.0178609,0.021287,0.019814,0.0162383,0.0123433,0.00910431,0.00894711,0.00875457,0.00692892,0.00437976,0.00251163,0.00147415,0.286899767,0.27047138,0.277917638,0.258154105,0.223986273,0.230441077,0.223860399,0.211163947,0.196706035,0.214399637,0.216822067,0.281844082
0.3696,2.636822184,6.31,0.00866432,0.0119226,0.0116377,0.00990788,0.0066026,0.00371301,0.00338597,0.00354725,0.00323913,0.00256678,0.00201032,0.00125635,0.178555038,0.175763015,0.185731935,0.176691531,0.196804455,0.18620461,0.183325304,0.198425796,0.166133644,0.166167055,0.18628231,0.233572909
0.3696,1.336133358,10.17,0.0235654,0.0254522,0.0232035,0.0194365,0.013751,0.00805126,0.00658485,0.00678067,0.0056751,0.00391155,0.00254945,0.00148541,0.198832945,0.206395752,0.183801865,0.172938617,0.194456099,0.208593629,0.181345506,0.1950518,0.202039368,0.206442631,0.218148407,0.265234395
0.3696,1.535090542,10.01,0.0145538,0.019036,0.0187274,0.0158042,0.0129286,0.010431,0.0111495,0.0112599,0.00920628,0.00557133,0.00278191,0.0015312,0.314866615,0.290865061,0.248019943,0.258036519,0.263941984,0.264006734,0.320639731,0.254864543,0.232744367,0.216072779,0.223727014,0.295540016
0.3696,1.514004429,5.715,0.0275328,0.0276972,0.0222631,0.0151521,0.0102305,0.00802777,0.00657825,0.00655437,0.00583444,0.00411948,0.00267689,0.00161206,0.218175861,0.18626159,0.198701114,0.203261849,0.205081326,0.207532505,0.200082103,0.201101528,0.188190106,0.214967366,0.218504015,0.284289044
0.3696,2.743176962,5.085,0.00802072,0.0112508,0.0103529,0.00835738,0.00605747,0.00446922,0.00445889,0.00491152,0.00442452,0.00301813,0.00201187,0.00133295,0.325840456,0.296045066,0.262747993,0.218837607,0.211395493,0.207923077,0.222828024,0.24537555,0.221858327,0.206004662,0.215723647,0.243755245
0.3696,1.473913519,5.29,0.0203237,0.0240396,0.0220397,0.017083,0.011574,0.00681657,0.0040854,0.00343463,0.00325474,0.00307064,0.0024262,0.00150492,0.282183372,0.276195286,0.229204869,0.199180005,0.1958446,0.210366485,0.203809117,0.195427868,0.209727532,0.176454545,0.226465164,0.277373737
0.3696,1.544268112,10.648,0.00978919,0.0139736,0.0141986,0.0136615,0.0108554,0.00721559,0.00716925,0.00672417,0.0051375,0.00323914,0.00232632,0.00142621,0.27998187,0.223522404,0.183455322,0.197834499,0.185910645,0.175534836,0.188509972,0.184155918,0.189147112,0.209897436,0.201465164,0.244010878
0.3696,1.374257227,5.265,0.0536131,0.0529171,0.0414578,0.0206165,0.0115456,0.00657089,0.00523182,0.00417985,0.00294795,0.00250251,0.00201677,0.00131475,0.265726496,0.254905465,0.184056721,0.204405335,0.210125615,0.252298368,0.19156229,0.185304584,0.232500389,0.221825434,0.193727273,0.258747993
0.3696,2.073853615,4.33,0.0139663,0.0154079,0.0138491,0.0120211,0.00832216,0.00499982,0.00382422,0.00364645,0.00368032,0.00323832,0.0023571,0.00152867,0.378104118,0.341199171,0.293247863,0.286879047,0.293234913,0.271152551,0.267371147,0.231747216,0.255735302,0.211838902,0.237789692,0.309313649
0.3696,2.105514763,4.255,0.00961764,0.014986,0.0168075,0.0177865,0.0171271,0.0146109,0.0114293,0.00882509,0.00747734,0.00500487,0.00280241,0.00172002,0.331004921,0.312154882,0.292849003,0.281212121,0.254621601,0.250143486,0.25966589,0.245850039,0.225946128,0.261222481,0.226768713,0.320950531
0.3696,2.971124294,7.17,0.0129741,0.0177558,0.01833,0.0170533,0.0159112,0.012828,0.00936873,0.00702686,0.00638134,0.00464506,0.00266143,0.00155365,0.355817146,0.272644393,0.265449365,0.238063973,0.221439782,0.250317534,0.278451178,0.275936286,0.214265216,0.234393939,0.235288267,0.292237762
0.3696,2.206540274,4.13,0.00650841,0.0106507,0.012345,0.012724,0.0125953,0.012554,0.0128488,0.0118946,0.00924806,0.00782331,0.00649786,0.00315624,0.589414659,0.500875421,0.441295001,0.435252525,0.419269619,0.50032116,0.445796426,0.445591816,0.33018907,0.336322196,0.310562031,0.386410256
0.3696,1.400104507,8.62,0.0453139,0.0446095,0.0357845,0.0186266,0.0117596,0.00822056,0.00688313,0.00670648,0.00464489,0.00325597,0.00252549,0.00160522,0.341781922,0.36030562,0.354737115,0.253623932,0.224283864,0.259261849,0.245878011,0.2600259,0.286464646,0.185893033,0.215561254,0.292066822
0.3696,2.20302783,17.564,0.00642884,0.00939455,0.00878776,0.00662747,0.00453823,0.0036799,0.00373531,0.00338675,0.00286624,0.00221035,0.00164124,0.00106633,0.114968402,0.103728827,0.119981611,0.115801606,0.129385651,0.132886299,0.132327376,0.137220668,0.14338332,0.146003108,0.153570319,0.165714064
0.3696,2.082893955,5.075,8.63E-03,1.16E-02,1.53E-02,1.66E-02,1.65E-02,1.66E-02,1.58E-02,1.23E-02,6.93E-03,4.75E-03,3.10E-03,1.55E-03,8.93E-01,7.94E-01,7.35E-01,6.81E-01,4.80E-01,3.88E-01,3.81E-01,3.06E-01,2.83E-01,2.55E-01,2.55E-01,3.50E-01
0.3696,1.683428398,3.855,0.0264261,0.02743,0.022399,0.0150297,0.00936633,0.00541756,0.00342022,0.00308191,0.00316259,0.00360817,0.00279775,0.00147127,0.353535354,0.289212639,0.217685574,0.211174566,0.198254856,0.201512821,0.224166537,0.245454286,0.216087283,0.170584305,0.278907019,0.285861176
0.3696,2.20543833,20.56,0.0136828,0.0146778,0.0111786,0.00754583,0.00542418,0.00446649,0.00520891,0.00548212,0.00425796,0.00334943,0.00244428,0.00147069,0.144379953,0.153716136,0.166659674,0.193348355,0.197042994,0.18256747,0.167271432,0.158673401,0.191329966,0.180406371,0.211436415,0.267005957
0.3696,3.296804223,9.585,0.00708632,0.0103078,0.00942844,0.00784673,0.00675091,0.00536684,0.00537069,0.0052921,0.0039815,0.00286311,0.00213086,0.00135425,0.17035224,0.187230251,0.17876172,0.165033411,0.15937555,0.146770008,0.139223517,0.161612018,0.177558146,0.167412587,0.187213157,0.231706035
0.3696,1.630545774,16.596,0.0126091,0.0179409,0.0181009,0.0156592,0.0116869,0.00691426,0.00517268,0.00487949,0.00366821,0.00255383,0.00188619,0.00121791,0.17403108,0.18345066,0.201549081,0.190644134,0.157448588,0.148493654,0.138421911,0.157044289,0.168153846,0.165082621,0.174328412,0.204488215
0.3696,1.679803221,13.19,0.0110997,0.0142148,0.0144105,0.011584,0.00793073,0.00692865,0.00861702,0.0101152,0.00908526,0.00599067,0.00438527,0.00248579,0.686925667,0.468596219,0.458523699,0.404900285,0.383815074,0.42039368,0.399342139,0.375498575,0.364566175,0.351701632,0.277078477,0.411414141
0.3696,1.423920375,3.88,0.0212699,0.0226472,0.0199819,0.0170619,0.0122078,0.00808395,0.00715632,0.0058154,0.00562167,0.00584752,0.00409921,0.0021498,0.831794872,0.642639213,0.548821549,0.467112147,0.441326081,0.416394716,0.412486402,0.368272468,0.322877493,0.254237244,0.275938876,0.407868428
0.3696,1.619065905,14.56,0.0150768,0.0189547,0.0193699,0.0172882,0.0150197,0.0128134,0.0104075,0.00646831,0.00458396,0.00356419,0.00236358,0.00145222,0.296161616,0.298640249,0.2801813,0.257058016,0.23104921,0.206121471,0.243351204,0.252993007,0.212192178,0.19976431,0.212306915,0.26997669
0.3696,2.072931651,14.132,0.00916214,0.0134505,0.0124579,0.00896331,0.00751703,0.00631324,0.00698096,0.00736942,0.00607385,0.00397407,0.00259249,0.00158968,0.266241906,0.217908314,0.209889407,0.202090132,0.200858327,0.205013727,0.205443926,0.211975654,0.222957006,0.257688423,0.230491323,0.281043771
0.3696,1.416433742,11.815,0.02643,0.0285346,0.0237421,0.0125371,0.0061975,0.00523329,0.00596085,0.00590102,0.00467256,0.00379816,0.00270963,0.00152384,0.284765605,0.306288526,0.301385651,0.303600104,0.304856255,0.224567211,0.212207977,0.200781922,0.217869723,0.240152292,0.246880083,0.275286195
0.3696,1.498050035,8.3,0.0156587,0.0172082,0.014773,0.0147202,0.0161603,0.01537,0.0135639,0.011054,0.00805813,0.0055283,0.00396595,0.00201581,0.523379953,0.441165501,0.39967884,0.400805491,0.38039109,0.363923854,0.304646465,0.356721057,0.362916343,0.285234395,0.274524735,0.326314426
0.3696,2.168269672,13.644,0.00843755,0.0126965,0.0125298,0.010472,0.00766385,0.00466252,0.0030162,0.00271449,0.00290082,0.00258265,0.00197355,0.00121918,0.252241129,0.209175084,0.170294483,0.171659156,0.168141414,0.182423206,0.19961927,0.175651127,0.13374618,0.151426573,0.186747475,0.222671329
0.3696,2.530932725,4.752,0.00513129,0.00663572,0.0059956,0.00564101,0.00775919,0.00937762,0.0112407,0.0122878,0.0111178,0.00811629,0.00494784,0.00193527,0.381528102,0.349272209,0.321421911,0.299298109,0.311556592,0.302118622,0.304711215,0.314263144,0.344851075,0.359370629,0.283488733,0.353247863
0.3696,1.186057746,5.17,1.56E-02,2.18E-02,2.39E-02,2.19E-02,1.75E-02,1.33E-02,9.99E-03,1.10E-02,1.08E-02,8.62E-03,4.60E-03,2.16E-03,5.12E-01,5.12E-01,4.45E-01,3.60E-01,4.14E-01,4.75E-01,3.24E-01,3.36E-01,2.60E-01,2.71E-01,2.82E-01,3.51E-01
0.3696,1.162409421,8.545,0.00947192,0.0136766,0.0145789,0.01631,0.0165398,0.0150451,0.0132205,0.0106502,0.00887527,0.00496197,0.00263063,0.00154673,0.442590003,0.396102046,0.414092204,0.40989381,0.375097125,0.327197617,0.285418285,0.253211344,0.242330484,0.231099974,0.237313131,0.302605543
0.3696,1.702711813,10.96,0.0221998,0.0243466,0.0206959,0.0144023,0.00931216,0.00681077,0.00740786,0.00906684,0.0084205,0.00576611,0.00363334,0.00184027,0.286734007,0.239340326,0.234124579,0.280821031,0.279489769,0.27972287,0.248665372,0.219138824,0.244346283,0.239784253,0.264879565,0.29015281
0.3696,1.662370323,9.928,0.00748879,0.0109602,0.0113462,0.00946265,0.00743437,0.00799019,0.0107562,0.0115975,0.0105011,0.0076546,0.00463199,0.00256475,0.643900544,0.462784253,0.384356384,0.40027195,0.375584046,0.378401968,0.315457135,0.353126133,0.388658379,0.387241647,0.311144781,0.407143227
0.3696,2.210853571,13.944,0.0135421,0.0170773,0.016019,0.0138161,0.0109768,0.00702732,0.0049666,0.00463848,0.00472402,0.00388765,0.00281445,0.00169526,0.212533023,0.192638436,0.20856229,0.19963999,0.189175861,0.205640767,0.23231339,0.208106449,0.210049987,0.236024087,0.226412069,0.295115255
0.3696,1.214231394,13.76,0.0303065,0.030135,0.0249617,0.0178227,0.0117875,0.00898353,0.00779267,0.0065276,0.00446604,0.0031949,0.00206569,0.00131429,0.266508677,0.241386428,0.201250712,0.185572132,0.237255115,0.241978503,0.221178969,0.246231546,0.244910127,0.203661228,0.209863507,0.251921782
0.3696,2.055002702,28.605,0.0103864,0.0144188,0.0129562,0.00915336,0.00543893,0.00384301,0.00442261,0.00454833,0.00371202,0.00272548,0.00200123,0.00127281,0.142450142,0.16956229,0.169622119,0.166028749,0.15117612,0.148086765,0.146398601,0.156209272,0.153198653,0.160037037,0.188212898,0.211644393
0.3696,1.979548433,10.57,0.0166438,0.020219,0.0185681,0.0140024,0.00925793,0.00558996,0.00574146,0.00586931,0.00479668,0.00318049,0.0022351,0.00136917,0.199771044,0.20640922,0.220121471,0.231197617,0.219706294,0.196265734,0.172619529,0.187654753,0.190555297,0.188271691,0.201693603,0.242100751
0.3696,1.656706663,8.87,0.0264087,0.0260704,0.020715,0.0141896,0.0090805,0.00519407,0.00393231,0.00351566,0.00281032,0.00227596,0.00185281,0.00123508,0.156514893,0.150311318,0.234262626,0.198791505,0.179503756,0.16394302,0.156832427,0.172564362,0.190197617,0.162677027,0.16028749,0.212710697
0.3696,2.079771175,7.22,0.011148,0.0122534,0.0134382,0.0131632,0.0109884,0.00814297,0.00875154,0.00780674,0.00581161,0.00361029,0.00244743,0.00150754,0.309101269,0.266114996,0.232801347,0.198581197,0.282100492,0.218800311,0.232750842,0.273727014,0.244262367,0.205027972,0.20509583,0.266871277
0.3696,1.530163945,11.5,0.0173275,0.0201697,0.0183346,0.0157512,0.012562,0.010156,0.0092335,0.00766324,0.00571445,0.0042746,0.00283594,0.00159758,0.325892256,0.283812484,0.296886817,0.250291634,0.21983942,0.235485366,0.230771821,0.241002331,0.207680912,0.214269878,0.262960373,0.302305102
0.3696,1.703359884,9.565,0.0170742,0.0205561,0.0199096,0.0172051,0.0137583,0.00979587,0.00813579,0.0104401,0.010907,0.0109294,0.00930037,0.00295691,0.824128464,0.642100492,0.61022274,0.521377881,0.464431494,0.478023828,0.554291634,0.409002849,0.38969438,0.348572909,0.312214452,0.380802901
0.3696,2.480293965,9.2,0.0078991,0.00948483,0.00674357,0.00594409,0.00642642,0.00805995,0.0100076,0.011571,0.0102534,0.00829878,0.00686539,0.00313428,0.503354053,0.419344729,0.378016058,0.351699042,0.375102305,0.367907278,0.305949236,0.258021497,0.284750065,0.260911681,0.290616421,0.366329966
0.3696,2.075686146,10.655,0.00960415,0.0113599,0.00845444,0.00823549,0.00986475,0.0123834,0.014203,0.0137358,0.011473,0.00600048,0.00281724,0.00147028,0.381507382,0.277645688,0.256530174,0.215343434,0.191959855,0.189615126,0.192841233,0.218133385,0.247831909,0.257329448,0.214329966,0.250437192
0.3696,1.49833809,4.455,0.0105061,0.0112905,0.00951328,0.00819282,0.00777154,0.00786447,0.00993239,0.0113265,0.0104433,0.00736132,0.00364484,0.00165056,0.365853406,0.313229733,0.304128464,0.324037814,0.337617198,0.279267029,0.237835794,0.262289562,0.268220668,0.298060088,0.282090132,0.283983424
0.3696,1.405629382,5.65,0.0149616,0.0197541,0.0219832,0.0205124,0.0175534,0.0148297,0.0127321,0.00992822,0.00848618,0.00629133,0.00322117,0.00172746,0.376278166,0.311295001,0.304869205,0.273095053,0.255180005,0.25989899,0.249423983,0.254258741,0.263307433,0.26962963,0.254476819,0.306697747
0.3696,2.304874121,5.66,0.0217767,0.0250699,0.0226642,0.0175763,0.0121022,0.00905946,0.00654458,0.00548657,0.00600693,0.00590247,0.00365628,0.00199958,0.40999482,0.393747734,0.381447811,0.365521886,0.329450919,0.308492618,0.368083398,0.343470603,0.276928257,0.308531469,0.292312872,0.339383579
0.3696,1.911892638,20.56,0.0110276,0.0130232,0.012999,0.0104714,0.00836917,0.0063011,0.00523666,0.00499393,0.00443026,0.00322566,0.00257189,0.00162131,0.28952085,0.245498575,0.2487928,0.224229474,0.303993784,0.247887076,0.227160839,0.220358197,0.201264698,0.243289562,0.218446775,0.296860917
0.3696,2.163523229,11.315,0.00886495,0.0100281,0.00872145,0.00784984,0.00743786,0.00795329,0.00983568,0.00999892,0.0080076,0.00557036,0.00393013,0.00213573,0.573877234,0.440859881,0.365483035,0.330580161,0.333519814,0.385581456,0.352628853,0.363724424,0.271118881,0.272747993,0.29007511,0.362204092
