#Num,1-PID-1-1,1-PFA-1-1,1-PID-2-1,1-PFA-2-1,1-PID-3-1,1-PFA-3-1,1-PID-4-1,1-PFA-4-1,1-PID-5-1,1-PFA-5-1,1-PID-6-1,1-PFA-6-1,1-PID-7-1,1-PFA-7-1,1-PID-8-1,1-PFA-8-1,1-PID-9-1,1-PFA-9-1,1-PID-10-1,1-PFA-10-1,1-PID-11-1,1-PFA-11-1,1-PID-12-1,1-PFA-12-1,1-PRD-1-1
246,0.02443614592462281,0.0,0.020307534882101,0.0,0.02765798903332898,0.0,0.019143406058144997,0.0,0.012268009013535837,0.0,0.01145342250008896,0.0,0.01186635658303112,0.0,0.00967231807535515,0.0,0.0054948259253554685,0.0,0.0072005029860555845,0.0,0.00553834206974207,0.0,0.0026883346307380466,0.0,0.020307534882101
247,0.027611480574852052,0.0,0.03453578038215611,0.0,0.015279379279064751,0.0,0.01859857112936406,0.0,0.016438854284153443,0.0,0.009151750977449555,0.0,0.01035886392466637,0.0,0.0075462826245518465,0.0,0.007701339491192758,0.0,0.006505270315434847,0.0,0.008683043545297621,0.0,0.0029769290130942103,0.0,0.03453578038215611
248,0.02386024775676988,0.0,0.027635104997591357,0.0,0.017880427777587922,0.0,0.020000557275806366,0.0,0.013638042344311575,0.0,0.008292379405107363,0.0,0.007845298942469827,0.0,0.005807998511467735,0.0,0.007685028736648807,0.0,0.006295185945451512,0.0,0.0055115527407413965,0.0,0.002574479505287391,0.0,0.027635104997591357
249,0.025400800267236283,0.0,0.04600519226708753,0.0,0.02807600545869221,0.0,0.022861729519720677,0.0,0.01586584706332587,0.0,0.007685226361841026,0.0,0.007202641939027906,0.0,0.00965401716812314,0.0,0.009147462411384082,0.0,0.005480181417424248,0.0,0.0026300682791817746,0.0,0.0027778735679664045,0.0,0.04600519226708753
250,0.017094953226198986,0.0,0.041074428074576265,0.0,0.013403145719752612,0.0,0.013165864645439954,0.0,0.012909911991934428,0.0,0.007015087112138263,0.0,0.011951706847706791,0.0,0.007448346185080929,0.0,0.005364909778061692,0.0,0.00425742578139279,0.0,0.004381003745841959,0.0,0.002301304131107205,0.0,0.041074428074576265
251,0.036352229895305385,0.0,0.03304473388778062,0.0,0.018144855585868987,0.0,0.018700687870689323,0.0,0.019208787234343255,0.0,0.010127120075712797,0.0,0.008084613212412068,0.0,0.008234221218361008,0.0,0.00656104429211154,0.0,0.00612866760357313,0.0,0.00337830925284742,0.0,0.0030639157557071435,0.0,0.03304473388778062
252,0.03143136287867706,0.0,0.01772202868238179,0.0,0.02117816267660206,0.0,0.02037703771266966,0.0,0.011203739045639398,0.0,0.011983122719682932,0.0,0.011233306545294154,0.0,0.0077838797215750745,0.0,0.005732782163334137,0.0,0.005477659060702432,0.0,0.005354626930123727,0.0,0.0033934348574135445,0.0,0.01772202868238179
253,0.02413908182752279,0.0,0.01991321697220592,0.0,0.029625856461738855,0.0,0.022355179094808275,0.0,0.013526739447791937,0.0,0.010470745485755339,0.0,0.0065581837415362235,0.0,0.0051568665600539385,0.0,0.005423773993848946,0.0,0.007087893034512339,0.0,0.0036347145124469896,0.0,0.002045956035823795,0.0,0.01991321697220592
254,0.0160827466423606,0.0,0.03148439572948997,0.0,0.02515811302596167,0.0,0.018598300887077184,0.0,0.015651804184720883,0.0,0.01078964007920136,0.0,0.006967838939169917,0.0,0.007056610735970351,0.0,0.010693782024445026,0.0,0.007310828007287462,0.0,0.003177639907903526,0.0,0.0018502456302698595,0.0,0.03148439572948997
255,0.018668868248011825,0.0,0.02762752467990153,0.0,0.027231481485213288,0.0,0.021622330072260713,0.0,0.012037453069371257,0.0,0.007980358841570919,0.0,0.0047624957356120065,0.0,0.008236994350113025,0.0,0.004738210184942061,0.0,0.007009575472452162,0.0,0.005093489973344258,0.0,0.0014511652594703323,0.0,0.02762752467990153
256,0.01681272777091411,0.0,0.0318836752486889,0.0,0.03155898065822286,0.0,0.026837314990167473,0.0,0.010193822051125552,0.0,0.00715421531555776,0.0,0.006694501786902268,0.0,0.005826429130147168,0.0,0.008412767718516375,0.0,0.005219528016722054,0.0,0.0067747781667323315,0.0,0.001514720554704355,0.0,0.0318836752486889
257,0.04395326822354843,0.0,0.023376462078760957,0.0,0.022737828642907472,0.0,0.016125500641122642,0.0,0.009788280939846374,0.0,0.009766387285716717,0.0,0.006289880225762656,0.0,0.0085620400214883,0.0,0.005276709940450337,0.0,0.005984700424851893,0.0,0.0037486012019570174,0.0,0.0016112432241849003,0.0,0.023376462078760957
258,0.0155028778349718,0.0,0.01657375353861487,0.0,0.019892788014964854,0.0,0.010524033604212968,0.0,0.016052241311869622,0.0,0.007889369985297172,0.0,0.008723353459322864,0.0,0.007754180773168354,0.0,0.007514676210699852,0.0,0.004902580053805522,0.0,0.0026311518305486333,0.0,0.002494040502630389,0.0,0.01657375353861487
259,0.03459688761720497,0.0,0.03175943311481732,0.0,0.020420440844122794,0.0,0.01610250734092754,0.0,0.0237683431294174,0.0,0.005445421795089495,0.0,0.0065665198582854235,0.0,0.010024288779089471,0.0,0.006963087229892618,0.0,0.005122766294638469,0.0,0.004041460639696191,0.0,0.00276048746516476,0.0,0.03175943311481732
260,0.010262137462452114,0.0,0.028939831813284363,0.0,0.027906627907856255,0.0,0.021321747240557312,0.0,0.013031553205877153,0.0,0.01052455935531745,0.0,0.009990807315554955,0.0,0.00682357943524339,0.0,0.00781288247086962,0.0,0.006968162219140902,0.0,0.005446867535682033,0.0,0.0018172383967504063,0.0,0.028939831813284363
261,0.029484907650812436,0.0,0.018912848117963555,0.0,0.015574244553795765,0.0,0.01613683007248426,0.0,0.007135079984992952,0.0,0.013147755612847858,0.0,0.008786246652610906,0.0,0.007955082714556496,0.0,0.007221670167071955,0.0,0.007234504107317288,0.0,0.006319131113251692,0.0,0.002624291513439698,0.0,0.018912848117963555
262,0.02815415005845327,0.0,0.02637273356442234,0.0,0.025315463296930418,0.0,0.028079547556380733,0.0,0.010653296566004881,0.0,0.010076932890262505,0.0,0.0077408906533512215,0.0,0.008905485013014471,0.0,0.00454053831036044,0.0,0.004545057105839055,0.0,0.004361045348536587,0.0,0.0034733678276211623,0.0,0.02637273356442234
263,0.028463412468594407,0.0,0.022639874414085787,0.0,0.01751018604081372,0.0,0.01760186798191567,0.0,0.011548489232066937,0.0,0.010474570491831108,0.0,0.0099597630933666,0.0,0.007407448974328556,0.0,0.0077443743959720495,0.0,0.004616317822869417,0.0,0.00632819035623622,0.0,0.0023568814609510546,0.0,0.022639874414085787
264,0.07087913762807309,0.0,0.01851079925682435,0.0,0.03523537841120566,0.0,0.017960957358417125,0.0,0.013281334329834882,0.0,0.007768447157830737,0.0,0.00908182505340851,0.0,0.012561883929576379,0.0,0.006951176848994668,0.0,0.005160821484698717,0.0,0.0052742383554754664,0.0,0.002413343080192419,0.0,0.01851079925682435
265,0.01909778866581343,0.0,0.027833372440933337,0.0,0.017012049400530655,0.0,0.02225666650960023,0.0,0.013656155438232287,0.0,0.007491396096854643,0.0,0.011178832572144,0.0,0.008115715113080825,0.0,0.007646649664159203,0.0,0.006385622324995059,0.0,0.007988586009291403,0.0,0.0022031635751801996,0.0,0.027833372440933337
266,0.015331545908159343,0.0,0.025911113590678866,0.0,0.026570777142483053,0.0,0.028005196120384497,0.0,0.012248411134015584,0.0,0.011309564388459871,0.0,0.011448045846181394,0.0,0.010406288869211827,0.0,0.0071199314963950825,0.0,0.008110416293825478,0.0,0.00606447835319629,0.0,0.0025368895839147183,0.0,0.025911113590678866
267,0.008961285354691678,0.0,0.03130150315276611,0.0,0.015779066969678714,0.0,0.018837320102212632,0.0,0.010048278597538774,0.0,0.011029357206480775,0.0,0.01179864271571615,0.0,0.00936754514960093,0.0,0.007292466916342449,0.0,0.008964909949559594,0.0,0.003346711936344251,0.0,0.002475007336158372,0.0,0.03130150315276611
268,0.027412405430066913,0.0,0.026527254528527108,0.0,0.020250589887892835,0.0,0.019714084844258347,0.0,0.00879570034163315,0.0,0.006745096044934043,0.0,0.005249410638547617,0.0,0.010524891112437929,0.0,0.008245322028288551,0.0,0.0077085988096038775,0.0,0.005387586329180393,0.0,0.002596429335146904,0.0,0.026527254528527108
269,0.023389833995534008,0.0,0.040114712996978885,0.0,0.014227971721554288,0.0,0.013296872585574764,0.0,0.006669499594465261,0.0,0.00808697394568285,0.0,0.009663125154875597,0.0,0.01440320078507727,0.0,0.008261625934420012,0.0,0.006066159613084378,0.0,0.006620986229642898,0.0,0.003004290872808999,0.0,0.040114712996978885
270,0.03483309822904181,0.0,0.013897682060731593,0.0,0.021017702663147675,0.0,0.015150568255993332,0.0,0.016178514422059524,0.0,0.00948032090186381,0.0,0.010243335738833506,0.0,0.008715891579570565,0.0,0.011310429264987333,0.0,0.004741619109801719,0.0,0.0037921149573517535,0.0,0.0017604889200170254,0.0,0.013897682060731593
271,0.02950659609032285,0.0,0.026024275367158137,0.0,0.021511525820822195,0.0,0.015552858711791257,0.0,0.020241790250685197,0.0,0.008523271062002671,0.0,0.007747688393210655,0.0,0.008294365284805325,0.0,0.009515552947288643,0.0,0.0070355547452258934,0.0,0.003659269881080141,0.0,0.002332171727223015,0.0,0.026024275367158137
272,0.02984187163786948,0.0,0.02222434130625905,0.0,0.01431226624917305,0.0,0.01608415774564535,0.0,0.013110240348110062,0.0,0.011767553029665215,0.0,0.005114139889978881,0.0,0.006554140525370193,0.0,0.006245216970449971,0.0,0.009132567336349035,0.0,0.005951413491604247,0.0,0.002819076246342136,0.0,0.02222434130625905
273,0.0229342991735756,0.0,0.01998449347256108,0.0,0.026226277698429164,0.0,0.019444655397590355,0.0,0.013891527279148696,0.0,0.007992071246084932,0.0,0.00800891013702814,0.0,0.005640672778578179,0.0,0.006301225031630878,0.0,0.005629703615497149,0.0,0.006440223596788902,0.0,0.0029406844432689,0.0,0.01998449347256108
274,0.03495558233267227,0.0,0.023624189649941976,0.0,0.021172263695620783,0.0,0.011643680231625281,0.0,0.008475615333838166,0.0,0.010735290948984882,0.0,0.00730452214829252,0.0,0.011594538121517863,0.0,0.006043810502341775,0.0,0.005665878292313734,0.0,0.005478102079285381,0.0,0.0023158101627127154,0.0,0.023624189649941976
275,0.02059349742989902,0.0,0.024110924683030624,0.0,0.016762800753865364,0.0,0.014130329225495565,0.0,0.01297052010017901,0.0,0.01630889942108241,0.0,0.00816744715926141,0.0,0.009924360719477431,0.0,0.00687148291727111,0.0,0.007601122334309754,0.0,0.00418702129883238,0.0,0.0015985123919168391,0.0,0.024110924683030624
276,0.03675168284366545,0.0,0.036563925848617986,0.0,0.02773005281041978,0.0,0.014820664251438746,0.0,0.012311546672371906,0.0,0.007165215335899908,0.0,0.007916227343101935,0.0,0.0077812496911022384,0.0,0.008824615754034502,0.0,0.0063562843266748185,0.0,0.004050625130102677,0.0,0.0028988953755489117,0.0,0.036563925848617986
277,0.016676209454685335,0.0,0.01923564356626372,0.0,0.020083211112895023,0.0,0.01898848087032596,0.0,0.010470882627054201,0.0,0.006456016690973296,0.0,0.010776840771889487,0.0,0.006243925282769302,0.0,0.0050913531979522135,0.0,0.007271310139385791,0.0,0.004223115848039108,0.0,0.0018665947882807407,0.0,0.01923564356626372
278,0.032782330551030504,0.0,0.03652932602574534,0.0,0.018329131193995457,0.0,0.018879628119846108,0.0,0.011485006798530609,0.0,0.0076290881418200505,0.0,0.007833867698192522,0.0,0.007360152484182339,0.0,0.011958949784544568,0.0,0.004222427845070663,0.0,0.004564022347439188,0.0,0.002329106977695676,0.0,0.03652932602574534
279,0.02322233175958938,0.0,0.023120610201435576,0.0,0.027441792581924432,0.0,0.015736680923190922,0.0,0.014635574359930358,0.0,0.012024262912407428,0.0,0.009538324654066429,0.0,0.006039253422497988,0.0,0.005095850438296213,0.0,0.004538094364788915,0.0,0.00520441668634075,0.0,0.0014858518335540052,0.0,0.023120610201435576
280,0.029741673700429704,0.0,0.0349502255766925,0.0,0.021438729071701728,0.0,0.019363573473177145,0.0,0.012964122703756114,0.0,0.0074846856380141324,0.0,0.01242864702283313,0.0,0.010059786436248705,0.0,0.00610227858308075,0.0,0.005162151805959768,0.0,0.004778591923284821,0.0,0.0021780859424592805,0.0,0.0349502255766925
281,0.017861822582177195,0.0,0.0593645805353238,0.0,0.032582532417836874,0.0,0.019361713845997316,0.0,0.00935473770599609,0.0,0.012198520116116243,0.0,0.011521581031003569,0.0,0.007855320474557094,0.0,0.005695711489874688,0.0,0.0033456847555291542,0.0,0.0039455240759377576,0.0,0.002319458131210018,0.0,0.0593645805353238
282,0.037705602713838056,0.0,0.02874948362652906,0.0,0.04266717390896505,0.0,0.023295580586607426,0.0,0.02346348451554584,0.0,0.008396436135526562,0.0,0.008999114976532328,0.0,0.007847576288400205,0.0,0.010503629527799289,0.0,0.007227449272017787,0.0,0.004679299411712183,0.0,0.004006905270496269,0.0,0.02874948362652906
283,0.02447479296068141,0.0,0.04488173836935179,0.0,0.019470589489678065,0.0,0.010829412833644482,0.0,0.01224042814694972,0.0,0.008177387613912863,0.0,0.006432239977338304,0.0,0.006523011505075572,0.0,0.008774842557713419,0.0,0.008222042058464406,0.0,0.0027322569007609595,0.0,0.0032125674671821393,0.0,0.04488173836935179
284,0.03228336825352873,0.0,0.028977666467521136,0.0,0.010548731539717167,0.0,0.012326812351080041,0.0,0.01052435241237525,0.0,0.006564839245114223,0.0,0.008150756567856451,0.0,0.0052027943633911194,0.0,0.008909464951070686,0.0,0.006011539480993669,0.0,0.0052700444427814545,0.0,0.0022992427156136403,0.0,0.028977666467521136
285,0.02295709046451819,0.0,0.023137399922740456,0.0,0.019645129437406934,0.0,0.01679316576800381,0.0,0.008951210011668024,0.0,0.007763442806215704,0.0,0.010146157287972028,0.0,0.008863783085383605,0.0,0.0060107212153061645,0.0,0.006353510515252874,0.0,0.004400233546942712,0.0,0.0018159597611321424,0.0,0.023137399922740456
286,0.01948389838243486,0.0,0.02438602109118515,0.0,0.03335711980072007,0.0,0.012357981074036677,0.0,0.013371869544769956,0.0,0.009179676267859808,0.0,0.00677468281366776,0.0,0.006896812902459994,0.0,0.007089831896939466,0.0,0.004091943217898403,0.0,0.007693153968054777,0.0,0.0020670031176655774,0.0,0.02438602109118515
287,0.029977230054659146,0.0,0.026416314969065872,0.0,0.04105688907938341,0.0,0.012119232379319465,0.0,0.007594086400136545,0.0,0.01359446243727277,0.0,0.009446210702664683,0.0,0.008414029830088614,0.0,0.006355218982150171,0.0,0.005869029021472668,0.0,0.00490248707969498,0.0,0.0019015343613066312,0.0,0.026416314969065872
288,0.024156123463872213,0.0,0.022438778275646415,0.0,0.01334922814156823,0.0,0.021795431097954347,0.0,0.010150780930841267,0.0,0.013147682072199325,0.0,0.0077177366134072835,0.0,0.006324133702471764,0.0,0.009154921450506346,0.0,0.00736681549385959,0.0,0.008003066640690816,0.0,0.0022006133651364707,0.0,0.022438778275646415
289,0.03269038217605947,0.0,0.04044003450474422,0.0,0.025578795170507547,0.0,0.021601002695980233,0.0,0.011624553170415795,0.0,0.009500813807728879,0.0,0.01099896260713831,0.0,0.010080356827083524,0.0,0.008576615961140671,0.0,0.0063217614544208035,0.0,0.0031347616900147283,0.0,0.0032322304509131232,0.0,0.04044003450474422
290,0.03191936027836223,0.0,0.026577187383561296,0.0,0.03167637803251783,0.0,0.02114893809783441,0.0,0.012571336801377245,0.0,0.009876952341749236,0.0,0.008083959944224341,0.0,0.013138656205621846,0.0,0.00854041149557863,0.0,0.008748273366110006,0.0,0.003739410593069687,0.0,0.003218228422419834,0.0,0.026577187383561296
291,0.017520083258601674,0.0,0.018069873183493113,0.0,0.01894097666584469,0.0,0.016010292763794547,0.0,0.01869965667664092,0.0,0.007641689400086002,0.0,0.007925475263586173,0.0,0.0072126632241225055,0.0,0.007709998072116454,0.0,0.00797361033313396,0.0,0.0057065750220214526,0.0,0.002073646533080708,0.0,0.018069873183493113
292,0.023846742295937945,0.0,0.02414530678803821,0.0,0.020134328544061688,0.0,0.016363050157494227,0.0,0.013848730073258252,0.0,0.0092541403429195,0.0,0.009725239064862539,0.0,0.008543737493131254,0.0,0.00895362833879366,0.0,0.005477493364765572,0.0,0.006167679242156705,0.0,0.0015630911044044622,0.0,0.02414530678803821
293,0.010967453194473441,0.0,0.031266274679547054,0.0,0.019288753630360388,0.0,0.0170835475779422,0.0,0.009108664007264669,0.0,0.01057123455692455,0.0,0.008350426065735134,0.0,0.007033680803025608,0.0,0.007737943218694308,0.0,0.006968725002813503,0.0,0.005535561231680072,0.0,0.0024207357838719997,0.0,0.031266274679547054
294,0.03353996127951072,0.0,0.022845328038264834,0.0,0.02195869016190033,0.0,0.02214838511128214,0.0,0.012893134775985622,0.0,0.0065284628500139425,0.0,0.012041029951037728,0.0,0.008790623132235066,0.0,0.0035874849154128394,0.0,0.00352169336386628,0.0,0.008214736201239095,0.0,0.002202908590733584,0.0,0.022845328038264834
295,0.028530975308542934,0.0,0.03997877887572753,0.0,0.028526334576873588,0.0,0.018955614869263497,0.0,0.013522588409666003,0.0,0.008013946259091595,0.0,0.0063699320096623204,0.0,0.006659460561974834,0.0,0.009279608415612838,0.0,0.008505642431220132,0.0,0.00303171667647608,0.0,0.002195188789613881,0.0,0.03997877887572753
296,0.017104639927181524,0.0,0.031578411005246075,0.0,0.020322810123270314,0.0,0.016352013975289882,0.0,0.006483662065373014,0.0,0.013318729335479482,0.0,0.0074258926414043965,0.0,0.008347208607359375,0.0,0.007103887946138541,0.0,0.004706361141417162,0.0,0.004748117587407693,0.0,0.0036537235420233236,0.0,0.031578411005246075
297,0.011791620392483012,0.0,0.0196079411034449,0.0,0.036959879467542554,0.0,0.013572424765267477,0.0,0.016239044979892276,0.0,0.009754090865162372,0.0,0.010216838876240893,0.0,0.008402047604432082,0.0,0.01211925828945447,0.0,0.007238286494722008,0.0,0.003785791275007687,0.0,0.0033327275796072474,0.0,0.0196079411034449
298,0.023035513316147147,0.0,0.026834923713704745,0.0,0.022163298167520946,0.0,0.01995543716185663,0.0,0.014514429623774671,0.0,0.009507645851764683,0.0,0.007210656511125111,0.0,0.005350138616876701,0.0,0.004726602919446976,0.0,0.007258237501069767,0.0,0.006229031557440682,0.0,0.0022197949805014645,0.0,0.026834923713704745
299,0.024384152172176366,0.0,0.027980031218629076,0.0,0.03418119044799668,0.0,0.02101122784314322,0.0,0.017577138035879715,0.0,0.009278285765751255,0.0,0.006604822708963615,0.0,0.011262772005837245,0.0,0.008541023258902034,0.0,0.007010128738889326,0.0,0.004628312010275857,0.0,0.0019164123873635778,0.0,0.027980031218629076
300,0.025193830240892705,0.0,0.02132969188915168,0.0,0.018339588485379383,0.0,0.01938096141100481,0.0,0.021591184168410063,0.0,0.008290691371275223,0.0,0.006753555552498427,0.0,0.007952673782510564,0.0,0.006485445160444699,0.0,0.0032015550980350033,0.0,0.0051136926255176815,0.0,0.002588944381328209,0.0,0.02132969188915168
301,0.02108139021982696,0.0,0.016515542333609266,0.0,0.028905888588749668,0.0,0.01010199449917583,0.0,0.01165679588975234,0.0,0.01144019406754156,0.0,0.01058611809184584,0.0,0.007279883569535651,0.0,0.006112281543915039,0.0,0.006238836707664617,0.0,0.0034427343674011675,0.0,0.002461839604079152,0.0,0.016515542333609266
302,0.023998178547839165,0.0,0.055404169075805254,0.0,0.02381042095220576,0.0,0.018188804395139698,0.0,0.013530393153832636,0.0,0.006334365641522713,0.0,0.011781850909062155,0.0,0.0065530310162108096,0.0,0.006083340746877084,0.0,0.005862722316641882,0.0,0.006171998512359627,0.0,0.002338632464827178,0.0,0.055404169075805254
303,0.02564581005960304,0.0,0.018532945217524386,0.0,0.029509629603957213,0.0,0.024974427083545848,0.0,0.012039791861565747,0.0,0.007836728349309614,0.0,0.006945888418452514,0.0,0.008841968882052407,0.0,0.003977697354781023,0.0,0.005381775575019664,0.0,0.0040101571483615,0.0,0.0030689139268034776,0.0,0.018532945217524386
304,0.01744902284368599,0.0,0.031323654311778276,0.0,0.03894174773606058,0.0,0.01318000740381904,0.0,0.01141712678045872,0.0,0.006220614398022941,0.0,0.008280598550899255,0.0,0.006668787022932809,0.0,0.0057312000485368305,0.0,0.005755210620708008,0.0,0.004744357890334455,0.0,0.001889259552120095,0.0,0.031323654311778276
305,0.020689521794682728,0.0,0.022744454707361857,0.0,0.019429165112964032,0.0,0.028199132676672047,0.0,0.008400195174658434,0.0,0.009378465526437245,0.0,0.009238569046062128,0.0,0.007514985451276955,0.0,0.010609783338762913,0.0,0.005944035031352461,0.0,0.0042442491749305,0.0,0.0021186736116857135,0.0,0.022744454707361857
306,0.03408389699786827,0.0,0.017919546912610895,0.0,0.03278860623882379,0.0,0.027194624053034095,0.0,0.011849601563104531,0.0,0.009659249402804678,0.0,0.010505683724242293,0.0,0.005511122636534018,0.0,0.007788626900569946,0.0,0.007539417844347374,0.0,0.00620545711281103,0.0,0.003430715413532404,0.0,0.017919546912610895
307,0.012008085366201455,0.0,0.03363189538288814,0.0,0.018236958586038438,0.0,0.010548036007298908,0.0,0.014395138513812267,0.0,0.006823360772705766,0.0,0.011138879242874957,0.0,0.006886626691254732,0.0,0.006938799059948937,0.0,0.0064226158430154764,0.0,0.004203303364003358,0.0,0.0022600010145202493,0.0,0.03363189538288814
308,0.019152846947622933,0.0,0.026691320083283822,0.0,0.024468397109986856,0.0,0.01770627512165485,0.0,0.011867120574230214,0.0,0.010635856403062069,0.0,0.01254261050979786,0.0,0.011585182948804182,0.0,0.008068979008514712,0.0,0.006179984571552581,0.0,0.003557700831649325,0.0,0.004538177897842179,0.0,0.026691320083283822
309,0.04102727049754014,0.0,0.023175325131457966,0.0,0.01922423651263526,0.0,0.02066963284056277,0.0,0.018114172363472073,0.0,0.007125769409758787,0.0,0.009642509477012446,0.0,0.00797448625207678,0.0,0.008301414232658245,0.0,0.006161104016260184,0.0,0.0051586402531358,0.0,0.0016925088588406667,0.0,0.023175325131457966
310,0.02630679913342727,0.0,0.024737945785710046,0.0,0.024695022050617004,0.0,0.017850863766258853,0.0,0.015347457370712438,0.0,0.015452654416866704,0.0,0.011905957908012608,0.0,0.009942060393064497,0.0,0.006008563552539742,0.0,0.004693599786188627,0.0,0.008397373724305003,0.0,0.003942567422527341,0.0,0.024737945785710046
311,0.030585322347069257,0.0,0.02577230578964417,0.0,0.03292460967981933,0.0,0.016286110186855145,0.0,0.0075271754196059425,0.0,0.008816258334501625,0.0,0.011333949313677916,0.0,0.005099745984212024,0.0,0.00563605214094308,0.0,0.006020609074784162,0.0,0.004867542421605308,0.0,0.0020496752615868697,0.0,0.02577230578964417
312,0.019214147028443023,0.0,0.019469843776576262,0.0,0.013914311600832556,0.0,0.012073762093784362,0.0,0.007169872986511903,0.0,0.012582563114844701,0.0,0.008471058966222737,0.0,0.009326761730965761,0.0,0.007605102543961185,0.0,0.008895123784514496,0.0,0.0038629228957909583,0.0,0.0022407204424486,0.0,0.019469843776576262
313,0.022348567335692134,0.0,0.024338064691136013,0.0,0.015048550088740644,0.0,0.022603344774584616,0.0,0.013751134359772993,0.0,0.006114865881808669,0.0,0.00786652034221892,0.0,0.007933317869942875,0.0,0.00752909569708372,0.0,0.0074039381417749465,0.0,0.0026084775887006556,0.0,0.0026367174375475774,0.0,0.024338064691136013
314,0.049385728721431106,0.0,0.01585470496861179,0.0,0.02794035835246231,0.0,0.0189038483842286,0.0,0.018048735704337522,0.0,0.014350502394839296,0.0,0.010953454027957527,0.0,0.0067360400005159185,0.0,0.004503819621458238,0.0,0.0049551962582496745,0.0,0.004879160200894609,0.0,0.0022101397441665134,0.0,0.01585470496861179
315,0.013707722980007062,0.0,0.03099312515844261,0.0,0.01815375644474621,0.0,0.020290004988441673,0.0,0.011450733105001916,0.0,0.010977981366992195,0.0,0.007139607608131113,0.0,0.008200568694310663,0.0,0.01124476620528406,0.0,0.0060747849731059905,0.0,0.0037494703809765073,0.0,0.0020092452322296394,0.0,0.03099312515844261
316,0.03138901294359808,0.0,0.037083403934383155,0.0,0.02106068070476209,0.0,0.016909053811900523,0.0,0.0129309713165713,0.0,0.009315798198572927,0.0,0.010398355685787147,0.0,0.009355947890071664,0.0,0.006042672337476885,0.0,0.006347124412978767,0.0,0.002850131854148385,0.0,0.002027805819404441,0.0,0.037083403934383155
317,0.01364105831143175,0.0,0.019962118091380616,0.0,0.018419029445092876,0.0,0.017541911399858955,0.0,0.008992875237258453,0.0,0.0091573719405327,0.0,0.008000543188442405,0.0,0.006584047666550558,0.0,0.007443138437678825,0.0,0.005173398069495382,0.0,0.0039458839930821285,0.0,0.002638084375949733,0.0,0.019962118091380616
318,0.027085524306157613,0.0,0.01976006758164684,0.0,0.02754664231936853,0.0,0.018233320631709217,0.0,0.008769311865177137,0.0,0.012277400446210618,0.0,0.012483051655548931,0.0,0.007027375535148685,0.0,0.008910420679078209,0.0,0.0050947265672711285,0.0,0.005388921328478924,0.0,0.00326184150909532,0.0,0.01976006758164684
319,0.03491812290601881,0.0,0.025060078964537963,0.0,0.019615043801084912,0.0,0.015446289304142097,0.0,0.009846812126121159,0.0,0.008763330603861936,0.0,0.008917306987386372,0.0,0.007860900542865912,0.0,0.012032612750528936,0.0,0.008334322972472444,0.0,0.004731723902393426,0.0,0.0020365641519460853,0.0,0.025060078964537963
320,0.04238260874256593,0.0,0.03800777625468135,0.0,0.027262432949019113,0.0,0.019912609695737347,0.0,0.010623328345152727,0.0,0.016120734224566995,0.0,0.010303706366276519,0.0,0.0061664071779160955,0.0,0.007343720247370075,0.0,0.007266867046438236,0.0,0.004136666729070934,0.0,0.0014321212802451014,0.0,0.03800777625468135
321,0.021185300448930668,0.0,0.035673926242576474,0.0,0.017753109649925165,0.0,0.016115246559875167,0.0,0.012873830381733278,0.0,0.008677203812977017,0.0,0.006394229532013827,0.0,0.010677466244132641,0.0,0.008254299846971359,0.0,0.005099448894531837,0.0,0.002639955828695089,0.0,0.0016431961076800675,0.0,0.035673926242576474
322,0.015475444630449534,0.0,0.024859535312226823,0.0,0.02202747237746707,0.0,0.024725757809806393,0.0,0.015256190762934184,0.0,0.010683795873874965,0.0,0.006722895261379565,0.0,0.00853397843691361,0.0,0.006766922425659984,0.0,0.004374154438220407,0.0,0.0034758631332420303,0.0,0.002510699378995196,0.0,0.024859535312226823
323,0.02127757834837525,0.0,0.017652396756902954,0.0,0.021489678314484246,0.0,0.03273881220581861,0.0,0.01564057433590312,0.0,0.007959584712375194,0.0,0.009244132554878675,0.0,0.00884815327437178,0.0,0.005244448522418348,0.0,0.004846312970464798,0.0,0.0030168282653215747,0.0,0.002557702086849104,0.0,0.017652396756902954
324,0.029910699829097998,0.0,0.03195148899870617,0.0,0.027014148557947457,0.0,0.014048981615913654,0.0,0.01084998009778117,0.0,0.006970014457785158,0.0,0.007968716503225776,0.0,0.008614390112614594,0.0,0.004923183176632301,0.0,0.0034964688683635824,0.0,0.005134242904097981,0.0,0.0025266908699825333,0.0,0.03195148899870617
325,0.015076939811032457,0.0,0.054259948984320246,0.0,0.0230180482613997,0.0,0.02093306012693077,0.0,0.009722453559950755,0.0,0.007146802914335088,0.0,0.007068402962853997,0.0,0.008661994514356204,0.0,0.005415539333069814,0.0,0.007498616072354076,0.0,0.005824073248845441,0.0,0.0015669694578182268,0.0,0.054259948984320246
326,0.026309688296955843,0.0,0.03152184475973928,0.0,0.039224563104836074,0.0,0.01894181301741024,0.0,0.01101059650964821,0.0,0.011349260040449276,0.0,0.012482992232139938,0.0,0.010570163587576191,0.0,0.01037874387508596,0.0,0.00544490032411811,0.0,0.007129185679828911,0.0,0.0029493386860060173,0.0,0.03152184475973928
