#Num,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PRD-1-1
262,1.09E-02,1.47E-02,1.48E-02,1.28E-02,9.90E-03,7.05E-03,5.78E-03,6.07E-03,6.70E-03,6.84E-03,5.84E-03,3.35E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E-02
263,1.17E-02,1.38E-02,1.20E-02,9.62E-03,8.21E-03,6.82E-03,7.36E-03,9.00E-03,8.90E-03,7.94E-03,6.21E-03,3.12E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E-02
264,1.16E-02,1.46E-02,1.29E-02,1.04E-02,7.48E-03,5.40E-03,5.36E-03,5.00E-03,4.04E-03,3.13E-03,2.42E-03,1.55E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E-02
265,9.74E-03,1.19E-02,9.62E-03,6.50E-03,4.74E-03,5.24E-03,7.76E-03,1.09E-02,1.09E-02,9.90E-03,6.53E-03,2.15E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-02
266,7.62E-03,1.04E-02,1.00E-02,9.00E-03,8.48E-03,8.25E-03,8.67E-03,7.82E-03,5.77E-03,3.64E-03,2.44E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-02
267,1.18E-02,1.48E-02,1.31E-02,9.91E-03,6.77E-03,4.59E-03,4.49E-03,4.38E-03,3.98E-03,3.28E-03,2.47E-03,1.49E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E-02
268,1.97E-02,2.04E-02,1.40E-02,8.75E-03,6.30E-03,5.19E-03,6.22E-03,6.90E-03,6.72E-03,5.32E-03,4.55E-03,3.10E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E-02
269,2.39E-02,2.53E-02,1.85E-02,1.13E-02,7.46E-03,5.84E-03,6.02E-03,6.24E-03,5.04E-03,3.83E-03,2.84E-03,1.64E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E-02
270,3.11E-02,3.34E-02,2.66E-02,1.51E-02,1.07E-02,8.37E-03,8.64E-03,9.87E-03,9.09E-03,7.93E-03,6.17E-03,3.35E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.34E-02
271,1.63E-02,1.82E-02,1.57E-02,1.15E-02,8.21E-03,6.64E-03,7.49E-03,9.07E-03,8.83E-03,6.92E-03,4.93E-03,2.35E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.82E-02
272,1.20E-02,1.61E-02,1.50E-02,1.18E-02,9.17E-03,6.79E-03,5.70E-03,4.87E-03,3.95E-03,3.02E-03,2.27E-03,1.41E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E-02
273,1.17E-02,1.32E-02,1.08E-02,7.82E-03,5.98E-03,5.84E-03,8.10E-03,9.70E-03,9.25E-03,7.02E-03,4.85E-03,2.49E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-02
274,4.99E-03,6.91E-03,6.85E-03,5.98E-03,5.43E-03,5.10E-03,6.82E-03,8.33E-03,7.86E-03,6.15E-03,4.18E-03,1.95E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.33E-03
275,2.22E-02,2.45E-02,2.16E-02,1.67E-02,1.21E-02,9.35E-03,9.10E-03,9.32E-03,8.96E-03,7.48E-03,5.34E-03,2.44E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E-02
276,1.45E-02,1.67E-02,1.41E-02,1.03E-02,7.17E-03,5.19E-03,5.21E-03,5.95E-03,6.04E-03,4.82E-03,3.17E-03,1.80E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.67E-02
277,1.24E-02,1.49E-02,1.33E-02,1.00E-02,7.29E-03,6.00E-03,6.35E-03,7.55E-03,7.66E-03,8.02E-03,6.89E-03,3.34E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E-02
278,2.39E-02,2.42E-02,1.51E-02,7.67E-03,5.26E-03,5.04E-03,6.22E-03,6.72E-03,5.83E-03,4.70E-03,3.53E-03,2.04E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E-02
279,1.37E-02,1.54E-02,1.38E-02,1.11E-02,8.41E-03,6.18E-03,5.93E-03,6.98E-03,6.91E-03,6.29E-03,4.88E-03,2.73E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E-02
280,2.05E-02,2.28E-02,1.95E-02,1.46E-02,1.11E-02,8.92E-03,9.18E-03,9.29E-03,7.02E-03,5.28E-03,3.56E-03,1.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E-02
281,2.64E-02,2.88E-02,2.41E-02,1.60E-02,1.12E-02,7.99E-03,6.81E-03,6.50E-03,5.74E-03,4.73E-03,3.63E-03,2.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.88E-02
282,1.73E-02,1.97E-02,1.86E-02,1.53E-02,1.05E-02,6.98E-03,5.73E-03,5.68E-03,4.95E-03,3.99E-03,2.96E-03,1.66E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.97E-02
283,2.39E-02,2.76E-02,2.56E-02,1.95E-02,1.44E-02,9.42E-03,7.28E-03,7.31E-03,6.64E-03,4.83E-03,3.20E-03,1.85E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.76E-02
284,1.14E-02,1.40E-02,1.25E-02,9.28E-03,6.54E-03,4.81E-03,4.47E-03,4.46E-03,4.13E-03,3.57E-03,2.87E-03,1.80E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-02
285,2.52E-02,2.92E-02,2.64E-02,2.10E-02,1.47E-02,1.05E-02,1.02E-02,9.98E-03,1.02E-02,8.82E-03,5.72E-03,2.45E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.92E-02
286,1.69E-02,1.87E-02,1.66E-02,1.26E-02,9.87E-03,8.66E-03,9.58E-03,1.11E-02,1.06E-02,8.09E-03,5.36E-03,2.47E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E-02
287,2.38E-02,2.54E-02,2.14E-02,1.56E-02,1.09E-02,8.16E-03,8.07E-03,8.40E-03,7.55E-03,6.00E-03,4.18E-03,2.15E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E-02
288,2.22E-02,2.60E-02,2.15E-02,1.53E-02,1.14E-02,8.58E-03,8.38E-03,9.56E-03,9.20E-03,7.48E-03,4.46E-03,2.09E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E-02
289,1.55E-02,1.73E-02,1.47E-02,1.08E-02,7.87E-03,5.64E-03,5.59E-03,7.25E-03,7.58E-03,7.14E-03,5.96E-03,3.51E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.73E-02
290,5.44E-03,7.22E-03,6.84E-03,5.72E-03,5.22E-03,5.13E-03,7.16E-03,9.11E-03,9.21E-03,7.98E-03,5.83E-03,2.50E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.21E-03
291,3.99E-02,4.30E-02,3.53E-02,2.08E-02,1.21E-02,7.30E-03,5.64E-03,5.36E-03,4.55E-03,3.49E-03,2.56E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.30E-02
292,1.16E-02,1.40E-02,1.16E-02,8.50E-03,6.47E-03,4.76E-03,4.95E-03,5.43E-03,4.87E-03,3.81E-03,3.22E-03,2.26E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-02
293,1.60E-02,1.99E-02,1.89E-02,1.52E-02,1.04E-02,6.81E-03,5.42E-03,4.79E-03,3.80E-03,2.89E-03,2.26E-03,1.44E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E-02
294,1.76E-02,2.22E-02,2.11E-02,1.68E-02,1.15E-02,7.54E-03,7.24E-03,7.38E-03,6.73E-03,5.36E-03,3.60E-03,1.94E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E-02
295,9.14E-03,1.19E-02,1.14E-02,8.89E-03,7.15E-03,6.13E-03,6.41E-03,6.45E-03,5.20E-03,4.36E-03,4.01E-03,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-02
296,1.43E-02,1.67E-02,1.65E-02,1.42E-02,1.01E-02,6.97E-03,5.69E-03,5.54E-03,4.77E-03,3.76E-03,2.80E-03,1.60E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.67E-02
297,2.37E-02,2.69E-02,2.41E-02,1.74E-02,1.15E-02,7.78E-03,6.79E-03,8.00E-03,7.52E-03,6.22E-03,4.11E-03,2.01E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.69E-02
298,1.31E-02,1.47E-02,1.34E-02,1.10E-02,8.45E-03,6.31E-03,5.96E-03,6.91E-03,6.85E-03,6.24E-03,4.79E-03,2.62E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E-02
299,1.06E-02,1.37E-02,1.12E-02,7.36E-03,5.13E-03,5.45E-03,8.36E-03,1.16E-02,1.12E-02,9.50E-03,6.16E-03,2.09E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-02
300,1.97E-02,2.27E-02,2.08E-02,1.65E-02,1.28E-02,8.64E-03,7.01E-03,7.48E-03,7.07E-03,5.43E-03,3.57E-03,1.95E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.27E-02
301,1.77E-02,2.04E-02,1.85E-02,1.42E-02,9.48E-03,6.37E-03,5.76E-03,6.73E-03,6.86E-03,6.52E-03,5.67E-03,3.09E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E-02
302,6.85E-03,9.45E-03,9.55E-03,8.96E-03,8.24E-03,7.29E-03,7.99E-03,8.47E-03,7.35E-03,5.20E-03,3.54E-03,1.84E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.55E-03
303,1.13E-02,1.28E-02,1.22E-02,1.09E-02,9.02E-03,7.21E-03,6.24E-03,6.58E-03,6.39E-03,5.85E-03,4.45E-03,2.26E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-02
304,1.15E-02,1.32E-02,1.26E-02,1.06E-02,8.24E-03,6.34E-03,5.58E-03,6.01E-03,5.99E-03,5.57E-03,4.21E-03,2.17E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-02
305,9.54E-03,1.12E-02,1.08E-02,9.87E-03,8.27E-03,6.79E-03,6.18E-03,6.82E-03,6.74E-03,6.05E-03,4.35E-03,2.13E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-02
306,2.26E-02,2.38E-02,2.01E-02,1.50E-02,1.12E-02,9.21E-03,9.54E-03,1.03E-02,9.99E-03,8.09E-03,5.45E-03,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E-02
307,1.19E-02,1.33E-02,1.09E-02,7.88E-03,5.98E-03,5.80E-03,8.00E-03,9.51E-03,9.02E-03,6.85E-03,4.75E-03,2.44E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-02
308,2.17E-02,2.43E-02,2.12E-02,1.57E-02,1.01E-02,6.43E-03,5.80E-03,6.93E-03,6.88E-03,5.64E-03,4.11E-03,2.02E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E-02
309,2.36E-02,2.57E-02,2.18E-02,1.60E-02,1.17E-02,9.34E-03,9.57E-03,1.02E-02,9.79E-03,8.01E-03,5.53E-03,2.52E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E-02
310,2.58E-02,2.69E-02,2.10E-02,1.30E-02,9.04E-03,6.99E-03,7.70E-03,8.19E-03,7.43E-03,6.26E-03,5.41E-03,3.38E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.69E-02
311,2.29E-02,2.55E-02,2.25E-02,1.64E-02,1.03E-02,6.57E-03,5.74E-03,6.58E-03,6.33E-03,5.17E-03,3.91E-03,2.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-02
312,2.16E-02,2.49E-02,2.34E-02,1.81E-02,1.36E-02,8.91E-03,7.07E-03,7.64E-03,7.49E-03,5.65E-03,3.56E-03,1.96E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E-02
313,9.54E-03,1.12E-02,1.08E-02,9.87E-03,8.27E-03,6.79E-03,6.18E-03,6.82E-03,6.74E-03,6.05E-03,4.35E-03,2.13E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-02
314,1.73E-02,1.98E-02,1.90E-02,1.59E-02,1.11E-02,7.26E-03,5.85E-03,5.89E-03,5.03E-03,3.93E-03,2.94E-03,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E-02
315,1.01E-02,1.26E-02,1.01E-02,6.60E-03,4.57E-03,4.98E-03,8.01E-03,1.19E-02,1.21E-02,1.08E-02,6.94E-03,2.28E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-02
316,1.99E-02,2.18E-02,1.88E-02,1.36E-02,8.80E-03,6.11E-03,6.33E-03,7.15E-03,6.58E-03,5.31E-03,3.68E-03,1.96E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E-02
317,9.19E-03,1.19E-02,1.04E-02,9.17E-03,9.14E-03,8.98E-03,1.07E-02,1.28E-02,1.21E-02,9.63E-03,6.73E-03,2.72E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-02
318,2.78E-02,2.84E-02,2.23E-02,1.44E-02,1.03E-02,7.74E-03,6.58E-03,7.12E-03,7.06E-03,5.38E-03,3.15E-03,1.71E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.84E-02
319,1.28E-02,1.52E-02,1.28E-02,9.55E-03,7.38E-03,5.39E-03,5.23E-03,5.81E-03,6.00E-03,5.47E-03,5.01E-03,3.39E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E-02
320,6.02E-03,8.22E-03,8.20E-03,7.39E-03,6.77E-03,6.46E-03,8.29E-03,9.48E-03,8.44E-03,6.29E-03,4.37E-03,2.04E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.48E-03
321,3.09E-02,3.36E-02,2.76E-02,1.63E-02,1.04E-02,7.13E-03,6.07E-03,5.89E-03,5.25E-03,4.20E-03,3.18E-03,1.82E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.36E-02
322,1.26E-02,1.54E-02,1.37E-02,1.04E-02,7.74E-03,5.69E-03,5.63E-03,6.37E-03,5.99E-03,4.86E-03,3.62E-03,2.22E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E-02
323,9.66E-03,1.26E-02,1.24E-02,1.14E-02,9.84E-03,8.49E-03,8.48E-03,8.25E-03,7.46E-03,6.03E-03,4.75E-03,2.99E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E-02
324,1.92E-02,2.01E-02,1.72E-02,1.21E-02,7.33E-03,5.00E-03,4.45E-03,4.47E-03,4.32E-03,3.73E-03,2.72E-03,1.69E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E-02
325,1.63E-02,1.78E-02,1.49E-02,1.06E-02,7.59E-03,6.35E-03,7.29E-03,8.27E-03,8.20E-03,6.53E-03,4.84E-03,2.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.78E-02
326,1.77E-02,2.02E-02,1.81E-02,1.35E-02,8.91E-03,6.17E-03,5.86E-03,7.08E-03,7.28E-03,6.64E-03,5.46E-03,2.82E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.02E-02
327,2.78E-02,2.96E-02,2.54E-02,1.75E-02,1.10E-02,7.51E-03,7.05E-03,7.79E-03,7.05E-03,5.80E-03,4.02E-03,2.06E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.96E-02
328,1.36E-02,1.70E-02,1.58E-02,1.28E-02,9.66E-03,6.97E-03,7.07E-03,7.91E-03,7.58E-03,6.47E-03,4.79E-03,2.59E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E-02
329,1.20E-02,1.40E-02,1.14E-02,8.32E-03,6.50E-03,4.78E-03,5.08E-03,5.61E-03,5.00E-03,4.06E-03,3.87E-03,2.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-02
330,2.76E-02,2.98E-02,1.91E-02,1.08E-02,7.60E-03,5.88E-03,7.44E-03,9.49E-03,9.34E-03,7.84E-03,4.93E-03,2.28E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.98E-02
331,2.10E-02,2.26E-02,1.86E-02,1.35E-02,1.01E-02,8.08E-03,8.33E-03,8.38E-03,6.44E-03,5.01E-03,3.49E-03,1.96E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E-02
332,2.05E-02,2.28E-02,1.95E-02,1.46E-02,1.11E-02,8.92E-03,9.18E-03,9.29E-03,7.02E-03,5.28E-03,3.56E-03,1.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E-02
333,3.24E-02,3.30E-02,2.47E-02,1.34E-02,9.44E-03,7.39E-03,7.75E-03,8.99E-03,8.40E-03,7.64E-03,5.86E-03,3.18E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.30E-02
334,1.06E-02,1.28E-02,1.08E-02,8.53E-03,7.37E-03,7.28E-03,9.49E-03,1.08E-02,9.83E-03,7.34E-03,5.03E-03,2.36E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-02
335,1.13E-02,1.28E-02,1.22E-02,1.09E-02,9.02E-03,7.21E-03,6.24E-03,6.58E-03,6.39E-03,5.85E-03,4.45E-03,2.26E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-02
336,1.60E-02,1.78E-02,1.55E-02,1.17E-02,9.08E-03,8.08E-03,9.31E-03,1.08E-02,1.02E-02,7.79E-03,5.17E-03,2.43E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.78E-02
337,2.15E-02,2.39E-02,2.06E-02,1.57E-02,1.17E-02,8.68E-03,7.71E-03,7.88E-03,7.23E-03,6.01E-03,4.64E-03,2.27E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E-02
338,2.14E-02,2.51E-02,2.29E-02,1.70E-02,1.15E-02,7.65E-03,6.34E-03,7.36E-03,6.91E-03,5.55E-03,3.62E-03,1.78E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E-02
