#Num,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PRD-1-1
213,2.22E-02,2.48E-02,2.20E-02,1.65E-02,1.31E-02,1.04E-02,9.27E-03,9.83E-03,9.74E-03,9.11E-03,6.69E-03,3.17E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E-02
214,1.60E-02,1.89E-02,1.73E-02,1.39E-02,1.01E-02,7.21E-03,7.00E-03,6.83E-03,5.82E-03,4.59E-03,4.16E-03,2.50E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.89E-02
215,2.97E-02,3.12E-02,2.23E-02,1.28E-02,9.14E-03,7.68E-03,9.39E-03,9.97E-03,8.88E-03,6.48E-03,5.26E-03,2.76E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.12E-02
216,2.44E-02,2.87E-02,2.75E-02,2.30E-02,1.80E-02,1.31E-02,1.11E-02,9.35E-03,6.33E-03,3.70E-03,2.64E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.87E-02
217,2.12E-02,2.43E-02,2.14E-02,1.58E-02,1.10E-02,8.45E-03,7.81E-03,7.38E-03,6.24E-03,5.02E-03,3.62E-03,1.98E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E-02
218,1.67E-02,2.07E-02,1.94E-02,1.66E-02,1.29E-02,9.20E-03,7.18E-03,6.32E-03,5.46E-03,4.49E-03,3.70E-03,2.09E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.07E-02
219,2.34E-02,2.67E-02,2.45E-02,1.97E-02,1.34E-02,1.01E-02,1.03E-02,1.10E-02,1.07E-02,9.55E-03,7.17E-03,2.89E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E-02
220,3.35E-02,3.87E-02,3.61E-02,2.51E-02,1.43E-02,9.96E-03,9.22E-03,9.10E-03,7.92E-03,6.37E-03,4.71E-03,2.32E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02
221,3.42E-02,3.67E-02,3.22E-02,2.52E-02,1.89E-02,1.34E-02,1.08E-02,8.93E-03,6.38E-03,4.63E-03,3.35E-03,1.89E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.67E-02
222,1.84E-02,2.33E-02,2.32E-02,1.96E-02,1.42E-02,9.61E-03,7.50E-03,6.53E-03,5.56E-03,4.47E-03,2.95E-03,1.60E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.33E-02
223,2.44E-02,2.81E-02,2.60E-02,2.16E-02,1.62E-02,1.20E-02,1.10E-02,1.08E-02,1.01E-02,8.12E-03,5.78E-03,2.53E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E-02
224,2.91E-02,3.19E-02,2.88E-02,2.08E-02,1.39E-02,9.71E-03,8.62E-03,9.71E-03,9.40E-03,8.43E-03,6.32E-03,2.86E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.19E-02
225,1.69E-02,1.94E-02,1.73E-02,1.39E-02,1.10E-02,9.73E-03,9.98E-03,9.84E-03,9.69E-03,9.24E-03,6.61E-03,2.81E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E-02
226,2.08E-02,2.44E-02,2.32E-02,1.85E-02,1.18E-02,8.17E-03,8.10E-03,8.56E-03,7.80E-03,6.68E-03,4.80E-03,2.15E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E-02
227,1.79E-02,2.29E-02,2.27E-02,2.01E-02,1.55E-02,1.08E-02,8.82E-03,7.59E-03,6.73E-03,5.41E-03,3.30E-03,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E-02
228,2.21E-02,2.36E-02,1.65E-02,1.13E-02,8.03E-03,5.87E-03,6.11E-03,7.17E-03,6.39E-03,4.78E-03,3.95E-03,2.56E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E-02
229,2.53E-02,2.86E-02,2.74E-02,2.33E-02,1.66E-02,1.14E-02,1.02E-02,9.39E-03,7.53E-03,6.11E-03,4.37E-03,1.97E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E-02
230,2.83E-02,2.91E-02,2.22E-02,1.47E-02,9.39E-03,5.70E-03,5.35E-03,5.40E-03,4.81E-03,4.81E-03,4.60E-03,2.58E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.91E-02
231,3.85E-02,3.85E-02,2.59E-02,1.51E-02,1.03E-02,7.21E-03,6.78E-03,8.03E-03,9.02E-03,7.65E-03,7.02E-03,4.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.85E-02
232,2.68E-02,2.81E-02,2.05E-02,1.41E-02,7.98E-03,5.51E-03,4.90E-03,5.41E-03,4.80E-03,4.71E-03,4.42E-03,2.50E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E-02
233,1.96E-02,2.06E-02,1.82E-02,1.39E-02,1.03E-02,7.28E-03,6.36E-03,5.72E-03,5.04E-03,4.85E-03,3.96E-03,2.37E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.06E-02
234,2.89E-02,3.35E-02,2.95E-02,1.91E-02,1.24E-02,8.83E-03,7.33E-03,7.11E-03,7.10E-03,6.37E-03,5.29E-03,3.23E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.35E-02
235,1.85E-02,1.99E-02,1.80E-02,1.48E-02,1.22E-02,9.88E-03,9.68E-03,1.02E-02,9.28E-03,7.77E-03,5.20E-03,2.17E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E-02
236,2.58E-02,2.77E-02,2.02E-02,1.35E-02,9.33E-03,7.21E-03,7.33E-03,7.14E-03,6.96E-03,5.78E-03,4.93E-03,3.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E-02
237,4.26E-02,4.49E-02,3.63E-02,2.12E-02,1.51E-02,1.08E-02,9.03E-03,9.11E-03,8.39E-03,6.46E-03,3.87E-03,1.87E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.49E-02
238,3.75E-02,4.35E-02,3.99E-02,2.54E-02,1.30E-02,8.79E-03,8.25E-03,8.21E-03,7.10E-03,5.63E-03,4.19E-03,2.12E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.35E-02
239,2.08E-02,2.36E-02,1.51E-02,1.11E-02,7.58E-03,5.52E-03,6.18E-03,7.52E-03,6.99E-03,6.01E-03,5.22E-03,2.84E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E-02
240,1.11E-02,1.36E-02,1.20E-02,1.06E-02,9.06E-03,8.42E-03,9.33E-03,1.02E-02,9.68E-03,8.31E-03,5.93E-03,3.05E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E-02
241,3.16E-02,3.33E-02,2.60E-02,1.60E-02,9.17E-03,6.85E-03,7.59E-03,7.57E-03,5.88E-03,4.91E-03,3.64E-03,2.01E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E-02
242,3.44E-02,3.59E-02,2.58E-02,1.35E-02,9.24E-03,6.88E-03,7.26E-03,8.33E-03,8.83E-03,8.04E-03,7.47E-03,4.13E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E-02
243,8.44E-03,1.23E-02,1.27E-02,1.21E-02,1.10E-02,9.67E-03,9.85E-03,9.69E-03,7.76E-03,5.14E-03,3.40E-03,1.72E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-02
244,2.53E-02,2.86E-02,2.60E-02,2.12E-02,1.59E-02,1.18E-02,1.08E-02,1.06E-02,1.01E-02,8.12E-03,5.75E-03,2.46E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E-02
245,2.39E-02,2.49E-02,2.04E-02,1.51E-02,1.13E-02,9.00E-03,8.25E-03,7.56E-03,7.47E-03,6.55E-03,5.00E-03,2.53E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E-02
246,5.04E-02,5.44E-02,4.50E-02,2.44E-02,1.17E-02,8.31E-03,8.43E-03,9.41E-03,8.34E-03,6.58E-03,4.68E-03,2.33E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E-02
247,1.43E-02,1.68E-02,1.49E-02,1.17E-02,8.59E-03,6.80E-03,7.44E-03,8.06E-03,7.22E-03,5.77E-03,4.68E-03,2.23E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.68E-02
248,2.24E-02,2.52E-02,2.19E-02,1.62E-02,1.12E-02,8.21E-03,7.71E-03,7.51E-03,6.43E-03,5.29E-03,3.96E-03,2.18E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E-02
249,4.39E-02,5.00E-02,4.56E-02,2.72E-02,1.26E-02,8.26E-03,7.76E-03,7.78E-03,6.55E-03,5.12E-03,3.84E-03,2.05E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-02
250,2.31E-02,2.64E-02,2.43E-02,1.99E-02,1.43E-02,1.09E-02,1.06E-02,1.08E-02,1.05E-02,9.27E-03,6.93E-03,2.89E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-02
251,7.34E-03,1.02E-02,9.80E-03,8.51E-03,7.64E-03,6.69E-03,6.91E-03,7.28E-03,7.62E-03,8.33E-03,7.04E-03,3.95E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E-02
252,2.16E-02,2.44E-02,2.13E-02,1.56E-02,1.09E-02,8.40E-03,7.83E-03,7.43E-03,6.31E-03,5.09E-03,3.69E-03,2.03E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E-02
253,2.69E-02,3.02E-02,2.79E-02,2.19E-02,1.40E-02,1.02E-02,9.94E-03,1.06E-02,9.90E-03,8.36E-03,6.03E-03,2.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.02E-02
254,2.19E-02,2.39E-02,2.01E-02,1.49E-02,1.08E-02,8.37E-03,7.75E-03,7.27E-03,6.52E-03,5.42E-03,3.88E-03,2.15E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E-02
255,2.21E-02,2.57E-02,2.44E-02,1.94E-02,1.23E-02,8.65E-03,8.50E-03,9.08E-03,8.37E-03,7.25E-03,5.29E-03,2.30E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E-02
256,3.15E-02,3.48E-02,3.12E-02,2.32E-02,1.91E-02,1.52E-02,1.25E-02,9.59E-03,8.67E-03,6.39E-03,3.03E-03,1.39E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E-02
257,2.51E-02,2.83E-02,2.61E-02,1.97E-02,1.31E-02,9.33E-03,8.65E-03,9.95E-03,9.53E-03,8.56E-03,6.57E-03,2.89E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.83E-02
258,1.34E-02,1.79E-02,1.72E-02,1.41E-02,1.06E-02,7.55E-03,6.74E-03,6.38E-03,5.50E-03,4.08E-03,3.05E-03,1.82E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.79E-02
259,1.80E-02,2.29E-02,2.18E-02,1.85E-02,1.47E-02,1.21E-02,1.56E-02,1.61E-02,1.31E-02,8.41E-03,4.04E-03,1.85E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E-02
260,2.18E-02,2.47E-02,2.34E-02,1.87E-02,1.12E-02,8.06E-03,9.08E-03,1.06E-02,1.03E-02,9.44E-03,7.01E-03,2.58E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E-02
261,4.15E-02,4.14E-02,2.73E-02,1.65E-02,1.12E-02,7.88E-03,7.29E-03,8.47E-03,8.43E-03,7.16E-03,4.96E-03,2.79E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.15E-02
262,3.01E-02,2.98E-02,1.89E-02,1.09E-02,7.10E-03,4.79E-03,5.29E-03,5.82E-03,6.16E-03,5.77E-03,6.15E-03,4.29E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.01E-02
263,3.19E-02,3.39E-02,2.71E-02,1.52E-02,1.07E-02,6.97E-03,5.88E-03,6.56E-03,7.61E-03,7.73E-03,7.51E-03,4.91E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.39E-02
264,3.43E-02,3.66E-02,3.06E-02,2.03E-02,1.45E-02,9.37E-03,7.71E-03,7.53E-03,6.73E-03,5.83E-03,4.94E-03,3.03E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.66E-02
265,3.59E-02,3.84E-02,3.16E-02,1.97E-02,1.46E-02,9.84E-03,8.22E-03,8.49E-03,7.74E-03,5.76E-03,3.28E-03,1.65E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.84E-02
266,1.90E-02,2.41E-02,2.39E-02,2.07E-02,1.59E-02,1.08E-02,8.35E-03,6.91E-03,6.09E-03,4.85E-03,2.96E-03,1.62E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E-02
267,3.16E-02,3.33E-02,2.60E-02,1.60E-02,9.17E-03,6.85E-03,7.59E-03,7.57E-03,5.88E-03,4.91E-03,3.64E-03,2.01E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E-02
268,1.62E-02,2.04E-02,1.96E-02,1.68E-02,1.27E-02,9.46E-03,7.76E-03,7.05E-03,6.19E-03,5.16E-03,4.06E-03,2.22E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E-02
269,2.07E-02,2.25E-02,1.90E-02,1.46E-02,1.10E-02,8.95E-03,8.98E-03,8.60E-03,8.51E-03,7.34E-03,5.34E-03,2.51E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E-02
270,2.23E-02,2.68E-02,2.47E-02,1.89E-02,1.43E-02,9.96E-03,8.15E-03,6.88E-03,5.77E-03,4.53E-03,2.96E-03,1.69E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.68E-02
271,2.34E-02,2.72E-02,2.55E-02,2.16E-02,1.64E-02,1.24E-02,1.12E-02,1.08E-02,1.02E-02,8.56E-03,6.23E-03,2.73E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E-02
272,3.05E-02,3.14E-02,1.92E-02,1.29E-02,8.94E-03,6.20E-03,6.91E-03,8.60E-03,8.45E-03,7.53E-03,5.85E-03,3.28E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.14E-02
273,3.08E-02,3.30E-02,2.75E-02,1.78E-02,1.18E-02,8.34E-03,7.41E-03,7.64E-03,6.63E-03,5.93E-03,4.69E-03,2.65E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.30E-02
274,2.35E-02,2.54E-02,1.97E-02,1.41E-02,8.96E-03,5.73E-03,6.35E-03,7.51E-03,7.25E-03,6.38E-03,5.05E-03,2.57E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E-02
275,3.58E-02,3.74E-02,2.93E-02,1.64E-02,1.17E-02,8.08E-03,6.86E-03,7.53E-03,7.93E-03,6.93E-03,5.25E-03,2.98E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E-02
276,2.39E-02,2.52E-02,2.02E-02,1.35E-02,9.04E-03,5.73E-03,5.28E-03,4.95E-03,4.35E-03,3.57E-03,2.86E-03,1.81E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E-02
277,2.85E-02,3.31E-02,2.93E-02,1.92E-02,1.24E-02,8.90E-03,7.39E-03,7.13E-03,7.08E-03,6.32E-03,5.23E-03,3.18E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.31E-02
278,2.59E-02,2.88E-02,2.61E-02,2.07E-02,1.40E-02,1.04E-02,1.00E-02,1.06E-02,1.01E-02,8.55E-03,6.12E-03,2.46E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.88E-02
279,2.19E-02,2.54E-02,2.41E-02,1.97E-02,1.32E-02,9.81E-03,1.00E-02,1.07E-02,1.04E-02,8.98E-03,6.40E-03,2.48E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E-02
280,2.61E-02,2.89E-02,2.66E-02,2.02E-02,1.15E-02,8.22E-03,8.94E-03,1.04E-02,9.99E-03,8.85E-03,6.43E-03,2.36E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.89E-02
281,2.28E-02,2.59E-02,2.42E-02,1.90E-02,1.15E-02,8.44E-03,9.61E-03,1.13E-02,1.12E-02,1.02E-02,7.54E-03,2.73E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E-02
282,2.54E-02,2.86E-02,2.75E-02,2.33E-02,1.66E-02,1.14E-02,1.02E-02,9.38E-03,7.52E-03,6.09E-03,4.36E-03,1.97E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.86E-02
283,1.90E-02,2.41E-02,2.39E-02,2.07E-02,1.59E-02,1.08E-02,8.36E-03,6.92E-03,6.10E-03,4.86E-03,2.96E-03,1.62E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E-02
284,9.02E-03,1.25E-02,1.22E-02,1.11E-02,1.04E-02,9.90E-03,1.10E-02,1.25E-02,1.15E-02,8.26E-03,4.72E-03,1.75E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-02
285,3.53E-02,3.99E-02,3.63E-02,2.46E-02,1.39E-02,9.71E-03,8.98E-03,8.90E-03,7.92E-03,6.33E-03,4.65E-03,2.24E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.99E-02
286,4.28E-02,4.41E-02,3.75E-02,2.67E-02,2.11E-02,1.62E-02,1.24E-02,8.82E-03,7.64E-03,6.02E-03,3.26E-03,1.60E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.41E-02
287,2.31E-02,2.44E-02,1.98E-02,1.40E-02,1.01E-02,8.58E-03,8.90E-03,8.88E-03,8.46E-03,7.80E-03,5.97E-03,2.87E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E-02
288,6.13E-02,6.57E-02,5.46E-02,2.75E-02,1.10E-02,7.36E-03,7.58E-03,8.66E-03,7.65E-03,6.19E-03,4.62E-03,2.21E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.57E-02
289,1.95E-02,2.30E-02,2.16E-02,1.72E-02,1.23E-02,1.01E-02,9.24E-03,8.39E-03,7.77E-03,6.95E-03,5.12E-03,2.56E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E-02
