#Num,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PRD-1-1
623,9.52E-03,1.12E-02,9.33E-03,6.96E-03,5.11E-03,4.21E-03,4.73E-03,5.83E-03,5.92E-03,4.79E-03,3.07E-03,1.75E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-02
624,1.17E-02,1.44E-02,1.36E-02,1.14E-02,9.68E-03,7.45E-03,6.29E-03,6.35E-03,5.65E-03,4.13E-03,2.67E-03,1.52E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E-02
625,1.13E-02,1.51E-02,1.54E-02,1.43E-02,1.22E-02,9.96E-03,9.28E-03,9.26E-03,7.54E-03,4.80E-03,2.83E-03,1.62E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E-02
626,1.16E-02,1.46E-02,1.42E-02,1.25E-02,1.06E-02,7.80E-03,6.28E-03,6.18E-03,5.39E-03,4.15E-03,2.96E-03,1.78E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E-02
627,1.05E-02,1.42E-02,1.46E-02,1.37E-02,1.15E-02,9.31E-03,8.74E-03,8.77E-03,7.26E-03,4.74E-03,2.85E-03,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E-02
628,9.06E-03,1.06E-02,8.72E-03,6.69E-03,5.44E-03,4.63E-03,4.93E-03,5.46E-03,5.64E-03,4.76E-03,4.12E-03,2.80E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-02
629,1.34E-02,1.65E-02,1.56E-02,1.24E-02,8.38E-03,4.91E-03,4.55E-03,4.56E-03,3.81E-03,3.04E-03,2.27E-03,1.43E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.65E-02
630,5.76E-03,7.78E-03,7.47E-03,6.62E-03,5.85E-03,5.02E-03,5.17E-03,5.16E-03,4.98E-03,4.19E-03,3.08E-03,1.76E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.78E-03
631,1.30E-02,1.53E-02,1.36E-02,1.11E-02,8.50E-03,6.86E-03,6.76E-03,6.47E-03,5.18E-03,3.69E-03,2.39E-03,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.53E-02
632,7.31E-03,9.74E-03,9.60E-03,8.66E-03,7.32E-03,5.87E-03,5.66E-03,5.25E-03,4.10E-03,3.02E-03,2.21E-03,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.74E-03
633,8.60E-03,1.07E-02,9.68E-03,6.84E-03,5.01E-03,4.67E-03,5.99E-03,6.77E-03,5.68E-03,4.29E-03,3.59E-03,2.16E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-02
634,1.47E-02,1.68E-02,1.46E-02,1.07E-02,7.26E-03,4.79E-03,4.57E-03,4.97E-03,4.31E-03,3.25E-03,2.38E-03,1.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.68E-02
635,2.83E-02,2.96E-02,2.38E-02,1.30E-02,8.54E-03,6.46E-03,6.41E-03,6.31E-03,5.00E-03,3.75E-03,2.73E-03,1.60E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.96E-02
636,1.07E-02,1.27E-02,1.12E-02,9.80E-03,8.65E-03,7.88E-03,9.18E-03,1.04E-02,9.56E-03,6.75E-03,4.20E-03,2.12E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-02
637,1.86E-02,2.12E-02,1.81E-02,1.22E-02,7.20E-03,4.67E-03,5.04E-03,5.89E-03,5.88E-03,5.12E-03,3.54E-03,1.76E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.12E-02
638,9.74E-03,1.20E-02,1.02E-02,7.41E-03,5.89E-03,5.04E-03,5.19E-03,4.79E-03,3.81E-03,2.99E-03,2.26E-03,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-02
639,5.72E-03,7.56E-03,7.25E-03,6.76E-03,6.25E-03,5.32E-03,5.75E-03,5.81E-03,4.67E-03,3.28E-03,2.32E-03,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.56E-03
640,6.29E-03,7.62E-03,6.62E-03,6.40E-03,6.02E-03,6.19E-03,8.08E-03,9.80E-03,9.38E-03,7.17E-03,5.05E-03,2.41E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.80E-03
641,1.13E-02,1.48E-02,1.45E-02,1.31E-02,1.09E-02,9.09E-03,8.60E-03,8.46E-03,6.76E-03,4.24E-03,2.55E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E-02
642,5.91E-03,7.65E-03,7.82E-03,7.65E-03,7.07E-03,6.20E-03,5.90E-03,5.22E-03,4.01E-03,2.82E-03,2.03E-03,1.27E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.82E-03
643,9.47E-03,1.12E-02,9.47E-03,7.15E-03,6.00E-03,5.32E-03,6.08E-03,6.95E-03,6.48E-03,5.77E-03,4.45E-03,2.49E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-02
644,1.33E-02,1.64E-02,1.55E-02,1.24E-02,8.37E-03,4.91E-03,4.56E-03,4.58E-03,3.83E-03,3.04E-03,2.27E-03,1.43E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.64E-02
645,1.36E-02,1.63E-02,1.38E-02,1.00E-02,7.50E-03,6.08E-03,6.27E-03,6.39E-03,5.68E-03,4.26E-03,2.77E-03,1.53E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E-02
646,1.13E-02,1.48E-02,1.45E-02,1.31E-02,1.09E-02,9.09E-03,8.60E-03,8.46E-03,6.76E-03,4.24E-03,2.55E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E-02
647,1.46E-02,1.63E-02,1.37E-02,1.10E-02,8.88E-03,7.15E-03,6.45E-03,6.37E-03,6.43E-03,5.31E-03,3.16E-03,1.59E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E-02
648,2.36E-02,2.53E-02,2.09E-02,1.51E-02,1.02E-02,7.34E-03,7.63E-03,8.37E-03,7.82E-03,6.02E-03,3.90E-03,1.95E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E-02
649,1.58E-02,1.75E-02,1.45E-02,1.07E-02,7.72E-03,5.92E-03,6.05E-03,6.58E-03,5.95E-03,4.54E-03,3.28E-03,1.82E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.75E-02
650,1.29E-02,1.53E-02,1.34E-02,1.09E-02,8.42E-03,6.45E-03,6.75E-03,7.35E-03,6.66E-03,5.12E-03,3.24E-03,1.72E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.53E-02
651,1.27E-02,1.49E-02,1.34E-02,1.04E-02,7.27E-03,4.96E-03,4.59E-03,4.92E-03,4.23E-03,3.33E-03,2.63E-03,1.62E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E-02
652,2.09E-02,2.25E-02,1.82E-02,1.19E-02,7.57E-03,4.62E-03,4.64E-03,4.80E-03,4.16E-03,3.13E-03,2.31E-03,1.39E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E-02
653,6.59E-03,7.83E-03,6.74E-03,6.46E-03,6.22E-03,6.32E-03,8.01E-03,9.85E-03,9.60E-03,7.35E-03,5.13E-03,2.46E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.85E-03
654,1.38E-02,1.45E-02,1.15E-02,8.00E-03,5.78E-03,4.60E-03,4.89E-03,5.15E-03,4.92E-03,4.27E-03,3.85E-03,2.59E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E-02
655,5.64E-03,6.92E-03,6.11E-03,6.00E-03,5.80E-03,6.00E-03,7.95E-03,9.81E-03,9.63E-03,7.39E-03,5.14E-03,2.43E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.81E-03
656,1.14E-02,1.41E-02,1.31E-02,1.18E-02,9.87E-03,7.56E-03,6.92E-03,6.65E-03,5.34E-03,3.80E-03,2.39E-03,1.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E-02
657,1.07E-02,1.20E-02,9.90E-03,7.54E-03,5.77E-03,4.97E-03,5.62E-03,6.64E-03,6.13E-03,4.68E-03,3.50E-03,1.91E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-02
658,8.51E-03,9.38E-03,6.95E-03,5.23E-03,4.84E-03,4.43E-03,4.91E-03,4.56E-03,3.47E-03,2.64E-03,2.07E-03,1.30E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.38E-03
659,6.56E-03,7.89E-03,8.64E-03,8.84E-03,7.49E-03,5.51E-03,5.43E-03,6.18E-03,5.90E-03,4.81E-03,3.02E-03,1.72E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.84E-03
660,5.90E-03,7.61E-03,7.76E-03,7.54E-03,6.97E-03,6.10E-03,5.81E-03,5.16E-03,3.96E-03,2.78E-03,2.00E-03,1.26E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.76E-03
661,1.47E-02,1.70E-02,1.49E-02,1.16E-02,9.31E-03,7.83E-03,8.31E-03,8.05E-03,6.50E-03,5.00E-03,3.49E-03,2.09E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E-02
662,1.61E-02,1.67E-02,1.24E-02,7.41E-03,6.46E-03,6.41E-03,7.29E-03,7.44E-03,6.52E-03,5.00E-03,3.28E-03,1.69E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.67E-02
663,2.97E-02,3.13E-02,2.53E-02,1.55E-02,1.03E-02,7.21E-03,6.70E-03,6.34E-03,5.10E-03,3.80E-03,2.68E-03,1.58E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.13E-02
664,6.65E-03,9.31E-03,9.04E-03,7.49E-03,6.07E-03,5.01E-03,4.97E-03,4.67E-03,4.27E-03,3.48E-03,2.63E-03,1.56E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.31E-03
665,8.69E-03,1.13E-02,1.03E-02,8.66E-03,6.78E-03,5.87E-03,6.72E-03,7.00E-03,6.52E-03,5.06E-03,3.61E-03,1.95E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-02
666,7.13E-03,9.31E-03,9.60E-03,8.78E-03,7.21E-03,5.53E-03,5.74E-03,6.92E-03,7.40E-03,6.64E-03,4.92E-03,2.92E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.60E-03
667,8.18E-03,9.89E-03,8.06E-03,5.56E-03,4.63E-03,4.32E-03,4.78E-03,5.33E-03,4.65E-03,3.38E-03,2.50E-03,1.45E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.89E-03
668,1.25E-02,1.52E-02,1.26E-02,8.49E-03,5.92E-03,4.57E-03,4.37E-03,4.46E-03,4.06E-03,3.17E-03,2.25E-03,1.35E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E-02
669,2.16E-02,2.36E-02,2.01E-02,1.30E-02,8.63E-03,6.38E-03,6.24E-03,5.80E-03,4.58E-03,3.48E-03,2.49E-03,1.46E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E-02
670,8.11E-03,9.78E-03,7.88E-03,5.76E-03,4.56E-03,4.01E-03,5.90E-03,8.63E-03,8.96E-03,7.35E-03,4.22E-03,1.89E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.78E-03
671,1.30E-02,1.49E-02,1.27E-02,9.99E-03,7.69E-03,6.09E-03,6.16E-03,6.56E-03,5.66E-03,4.21E-03,2.89E-03,1.65E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E-02
672,1.08E-02,1.45E-02,1.50E-02,1.45E-02,1.26E-02,1.03E-02,9.50E-03,9.44E-03,7.76E-03,5.00E-03,2.91E-03,1.69E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E-02
673,6.57E-03,7.81E-03,6.72E-03,6.45E-03,6.22E-03,6.32E-03,8.01E-03,9.85E-03,9.60E-03,7.36E-03,5.13E-03,2.46E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.85E-03
674,7.81E-03,9.41E-03,8.59E-03,7.17E-03,6.19E-03,5.12E-03,5.63E-03,6.85E-03,6.73E-03,5.54E-03,4.02E-03,2.28E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.41E-03
675,5.73E-03,6.78E-03,7.10E-03,7.27E-03,6.57E-03,5.18E-03,5.30E-03,6.15E-03,6.00E-03,4.83E-03,2.96E-03,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.27E-03
676,9.29E-03,1.09E-02,9.74E-03,7.54E-03,5.77E-03,4.47E-03,4.59E-03,4.54E-03,4.03E-03,3.53E-03,2.88E-03,1.78E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-02
677,1.29E-02,1.56E-02,1.28E-02,8.73E-03,6.10E-03,4.62E-03,4.42E-03,4.55E-03,4.37E-03,3.67E-03,2.74E-03,1.71E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.56E-02
678,1.08E-02,1.40E-02,1.29E-02,1.05E-02,8.27E-03,6.73E-03,7.12E-03,7.40E-03,6.79E-03,4.97E-03,3.23E-03,1.80E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-02
679,7.30E-03,8.44E-03,8.63E-03,8.39E-03,7.14E-03,5.43E-03,5.71E-03,6.69E-03,6.43E-03,5.02E-03,3.07E-03,1.82E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.63E-03
680,1.58E-02,1.81E-02,1.61E-02,1.27E-02,9.33E-03,7.48E-03,7.66E-03,7.57E-03,6.37E-03,4.55E-03,2.91E-03,1.58E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.81E-02
681,1.32E-02,1.43E-02,1.18E-02,8.32E-03,5.69E-03,4.23E-03,4.21E-03,4.13E-03,3.77E-03,3.37E-03,3.28E-03,2.34E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E-02
682,6.34E-03,7.35E-03,7.46E-03,7.49E-03,6.45E-03,4.88E-03,4.95E-03,5.76E-03,5.64E-03,4.70E-03,3.08E-03,1.82E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.49E-03
683,1.68E-02,1.92E-02,1.70E-02,1.35E-02,1.03E-02,8.19E-03,8.36E-03,8.51E-03,7.37E-03,5.16E-03,3.20E-03,1.69E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.92E-02
684,2.77E-02,2.83E-02,2.36E-02,1.65E-02,1.20E-02,8.52E-03,7.65E-03,6.85E-03,6.18E-03,5.10E-03,3.42E-03,1.76E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.83E-02
685,9.95E-03,1.36E-02,1.26E-02,9.86E-03,7.04E-03,5.81E-03,6.88E-03,7.13E-03,6.68E-03,5.14E-03,3.57E-03,1.97E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E-02
686,1.14E-02,1.41E-02,1.31E-02,1.18E-02,9.86E-03,7.55E-03,6.92E-03,6.64E-03,5.33E-03,3.79E-03,2.39E-03,1.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E-02
687,8.36E-03,9.69E-03,9.98E-03,9.65E-03,8.02E-03,5.67E-03,5.20E-03,5.91E-03,5.62E-03,4.40E-03,2.82E-03,1.69E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.98E-03
688,1.50E-02,1.83E-02,1.59E-02,1.16E-02,7.13E-03,5.17E-03,5.81E-03,7.61E-03,7.90E-03,6.80E-03,4.71E-03,2.06E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E-02
689,1.34E-02,1.65E-02,1.56E-02,1.26E-02,8.61E-03,5.04E-03,4.64E-03,4.71E-03,3.87E-03,3.01E-03,2.22E-03,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.65E-02
690,1.69E-02,1.91E-02,1.66E-02,1.28E-02,9.29E-03,6.58E-03,6.54E-03,6.74E-03,5.96E-03,4.64E-03,3.05E-03,1.67E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.91E-02
691,2.56E-02,2.64E-02,2.17E-02,1.49E-02,1.05E-02,7.52E-03,6.97E-03,6.28E-03,5.56E-03,4.67E-03,3.21E-03,1.67E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-02
692,1.05E-02,1.34E-02,1.19E-02,9.12E-03,7.18E-03,5.90E-03,6.61E-03,7.30E-03,6.85E-03,5.39E-03,4.04E-03,2.28E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-02
693,8.30E-03,1.03E-02,8.09E-03,5.66E-03,4.29E-03,3.79E-03,5.79E-03,8.77E-03,9.06E-03,7.30E-03,4.16E-03,1.87E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-02
694,1.50E-02,1.74E-02,1.57E-02,1.27E-02,9.68E-03,7.97E-03,8.33E-03,8.18E-03,6.81E-03,4.73E-03,2.94E-03,1.58E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.74E-02
695,1.08E-02,1.45E-02,1.50E-02,1.45E-02,1.26E-02,1.03E-02,9.50E-03,9.44E-03,7.76E-03,5.00E-03,2.91E-03,1.69E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E-02
696,2.17E-02,2.38E-02,1.99E-02,1.33E-02,8.11E-03,4.90E-03,4.92E-03,4.91E-03,4.36E-03,3.46E-03,2.39E-03,1.47E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E-02
697,1.43E-02,1.61E-02,1.36E-02,1.04E-02,7.94E-03,6.13E-03,5.84E-03,5.95E-03,5.02E-03,3.67E-03,2.52E-03,1.48E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E-02
698,7.69E-03,9.72E-03,8.79E-03,7.91E-03,6.79E-03,6.03E-03,7.19E-03,7.97E-03,7.51E-03,5.75E-03,4.00E-03,2.06E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.72E-03
699,1.60E-02,1.77E-02,1.52E-02,1.14E-02,7.79E-03,6.42E-03,6.77E-03,6.45E-03,5.12E-03,3.66E-03,2.43E-03,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.77E-02
