Sa,SaRatio,Ds,SDR1,SDR2,SDR3,SDR4,SDR5,SDR6,SDR7,SDR8,SDR9,SDR10,SDR11,SDR12,PFA1,PFA2,PFA3,PFA4,PFA5,PFA6,PFA7,PFA8,PFA9,PFA10,PFA11,PFA12
0.57,1.233390237,2.775,0.0495581,0.0508075,0.0424631,0.0280939,0.0227132,0.0169449,0.0123303,0.0102314,0.00971231,0.00790645,0.00390002,0.00170853,0.88957783,0.80979539,0.704478114,0.596138306,0.494493654,0.537073297,0.461880342,0.398031598,0.408759389,0.30969179,0.282439782,0.333859104
0.58,1.233390237,2.775,0.053396,0.0542928,0.0441538,0.0275145,0.0215601,0.0156792,0.011776,0.0101914,0.00971717,0.00799125,0.00396436,0.00172487,0.917516188,0.79979798,0.716702927,0.648078218,0.482261072,0.515467495,0.453786584,0.398231028,0.413980834,0.317902098,0.286151256,0.335848226
0.59,1.233390237,2.775,0.0575097,0.0582814,0.0464763,0.025908,0.0195813,0.0143706,0.0113323,0.0101048,0.00970474,0.00804378,0.00402303,0.00173988,0.931471121,0.815161875,0.705394975,0.623657084,0.506161616,0.541851852,0.502082362,0.412522663,0.410564621,0.311706812,0.287951308,0.337710438
0.1,1.205867284,4.965,0.00450114,0.00531501,0.00434995,0.00348124,0.00302726,0.00281398,0.00272861,0.00256186,0.00234534,0.00190303,0.00142611,0.00092401,0.07711655,0.072540016,0.081731935,0.091966589,0.095693344,0.095539757,0.103007252,0.10589381,0.108795908,0.119950013,0.129601399,0.139500648
0.2,1.205867284,4.965,0.00919104,0.0124223,0.0115578,0.00866365,0.0058526,0.00454651,0.00537244,0.00472627,0.00347683,0.00258851,0.00193508,0.00123944,0.154232841,0.145080031,0.13303367,0.140677286,0.142617198,0.144380989,0.138852888,0.159749806,0.160956488,0.155581715,0.175727791,0.20653121
0.3,1.205867284,4.965,0.0230017,0.0233021,0.0189574,0.0137764,0.00879757,0.00748711,0.00760714,0.00744009,0.00601612,0.00416551,0.00267402,0.00150085,0.228931106,0.223202538,0.202098679,0.180827506,0.213808858,0.218832686,0.202393162,0.192811448,0.189010101,0.189566434,0.217221186,0.265312095
0.4,1.205867284,4.965,0.0419319,0.0409917,0.0335154,0.0211382,0.0123221,0.00732312,0.00644568,0.0070213,0.00626304,0.00520948,0.00380373,0.00197967,0.301162911,0.303773634,0.308098938,0.274794095,0.254645947,0.292659933,0.308337218,0.28039109,0.21575395,0.198575499,0.262841233,0.322975913
0.41,1.205867284,4.965,0.0456991,0.0458141,0.0373594,0.0215146,0.0120332,0.00726465,0.0061764,0.0067164,0.00600451,0.00512211,0.00382839,0.00200671,0.306816887,0.311779332,0.316239316,0.287731158,0.268238798,0.296762497,0.318728309,0.295027195,0.217957006,0.194384615,0.269471639,0.330259
0.42,1.205867284,4.965,0.0547682,0.053352,0.0404895,0.0219451,0.0115427,0.00728177,0.00596432,0.00643124,0.00573731,0.00499889,0.00380178,0.00201718,0.313338513,0.319355089,0.325488215,0.298697229,0.287329707,0.301173271,0.328899249,0.308461538,0.222145558,0.200459725,0.268003108,0.336643357
0.1,1.190999202,8.83,0.00303191,0.00327285,0.00316294,0.00313202,0.00308292,0.00313397,0.00370765,0.00385857,0.00347761,0.00283692,0.00213691,0.00136065,0.134396788,0.141141932,0.148256669,0.148247863,0.137148148,0.130084434,0.122735302,0.139887335,0.146402745,0.162510749,0.195157731,0.239084952
0.2,1.190999202,8.83,0.00602537,0.0086821,0.00894899,0.00835064,0.00737548,0.00598019,0.00590401,0.00696369,0.00611519,0.00430767,0.00239074,0.00130505,0.283530174,0.28995597,0.28981352,0.242981093,0.214732194,0.221492359,0.209425278,0.18587309,0.191786584,0.244431494,0.271041181,0.267894328
0.3,1.190999202,8.83,0.0162985,0.0185365,0.0159766,0.0146321,0.0128223,0.0100213,0.00908317,0.00776107,0.0057187,0.00377906,0.00238752,0.00146941,0.422750583,0.351434861,0.317057757,0.291168091,0.263452473,0.25547915,0.253617975,0.230032116,0.239917638,0.242868428,0.230104377,0.271823362
0.4,1.190999202,8.83,0.028579,0.0293526,0.0245241,0.0190212,0.0160882,0.0125727,0.00989988,0.00877317,0.00794878,0.00754833,0.00630365,0.0029274,0.571258741,0.41956229,0.396472416,0.378622119,0.335011655,0.366765087,0.382623673,0.388761979,0.336060606,0.303693344,0.281963222,0.348829319
0.41,1.190999202,8.83,0.0306232,0.0313037,0.0259754,0.0195308,0.0159318,0.0125675,0.010129,0.00905904,0.00815621,0.00792181,0.00668191,0.00308819,0.598606579,0.427790728,0.394301994,0.385102305,0.334107744,0.354395234,0.378505569,0.384628335,0.355897436,0.306967107,0.282577053,0.351041181
0.42,1.190999202,8.83,0.0332939,0.0338476,0.0277133,0.0197399,0.0154788,0.0123242,0.0102307,0.00920477,0.00829617,0.00826663,0.00700413,0.00321149,0.575322455,0.437764828,0.392382802,0.397148407,0.328114478,0.339497539,0.382973323,0.383996374,0.344340844,0.294371924,0.279002849,0.352442372
0.43,1.190999202,8.83,0.0360772,0.0364172,0.029512,0.0198144,0.0152665,0.0119751,0.0102965,0.00952211,0.00849714,0.00856574,0.00721573,0.00325027,0.607984978,0.445739446,0.394265734,0.402574463,0.350569801,0.331691272,0.373897954,0.371087801,0.334392644,0.29985496,0.283631184,0.351740482
0.44,1.190999202,8.83,0.0380917,0.0384758,0.0311673,0.0198434,0.0152891,0.0118312,0.0103739,0.00989172,0.00891487,0.00898286,0.00748867,0.00325318,0.632957783,0.44985755,0.408054908,0.415532246,0.347456617,0.339274799,0.36984201,0.356620047,0.319098679,0.287946128,0.287207977,0.351178451
0.45,1.190999202,8.83,0.0412918,0.0416392,0.0337002,0.0196573,0.0151547,0.0116763,0.0104123,0.0103067,0.00941529,0.009324,0.00759411,0.00310971,0.647575758,0.452994043,0.405985496,0.427694898,0.34991453,0.323237503,0.360981611,0.334390054,0.308689459,0.304304584,0.287601658,0.352237762
0.46,1.190999202,8.83,0.0481666,0.0486901,0.038281,0.019901,0.0151055,0.011598,0.0104978,0.0106651,0.00979842,0.00956129,0.00762837,0.00299138,0.646638177,0.454257964,0.413545714,0.431960632,0.396568247,0.312939653,0.366653717,0.315117845,0.31041699,0.305340585,0.291323491,0.355006475
0.47,1.190999202,8.83,0.0574489,0.0576327,0.0432841,0.0201328,0.0150004,0.0115438,0.0106081,0.011119,0.010328,0.00992963,0.00782463,0.00297952,0.69036519,0.478857809,0.41959596,0.441911422,0.379492359,0.313773634,0.362849003,0.315011655,0.313644134,0.309176379,0.296516447,0.361458171
0.1,1.200821996,16.3,0.00326803,0.00377403,0.00359967,0.00339664,0.00319067,0.00296036,0.00307323,0.0030082,0.00265501,0.00213699,0.00162002,0.00104763,0.094683761,0.113012432,0.138428127,0.141297332,0.127926444,0.116345765,0.10891194,0.110438746,0.121451178,0.133364413,0.147271691,0.170481999
0.2,1.200821996,16.3,0.00726809,0.00957406,0.0083086,0.00603318,0.00437878,0.00376081,0.00367575,0.00359778,0.00308059,0.00241817,0.00193337,0.00122567,0.153723906,0.180278943,0.218121212,0.198111629,0.154607615,0.160898213,0.163319606,0.171904688,0.156274281,0.163308469,0.178859363,0.23029526
0.3,1.200821996,16.3,0.022872,0.0244136,0.020542,0.0143691,0.00866543,0.00467788,0.0037475,0.00360164,0.00342148,0.00278044,0.00207702,0.00125657,0.246472157,0.212618234,0.195846413,0.191214193,0.174657861,0.18078762,0.193397824,0.203995079,0.180627558,0.190385133,0.206799275,0.239415436
0.31,1.200821996,16.3,0.0266085,0.0274985,0.0226629,0.0154062,0.00930625,0.00494348,0.00389564,0.00379303,0.00349921,0.0027817,0.00207892,0.00125934,0.252749288,0.223162393,0.204329707,0.194769749,0.177487179,0.183858586,0.19771251,0.213009324,0.188998187,0.196073297,0.208047138,0.241136752
0.32,1.200821996,16.3,0.0307507,0.0311231,0.0251813,0.0164356,0.0098006,0.00512853,0.00402344,0.00394074,0.00354125,0.00278015,0.00207619,0.00126382,0.256329189,0.230944315,0.2196115,0.198186739,0.181835535,0.187164983,0.202399378,0.218969179,0.196598809,0.197224553,0.208929811,0.242817923
0.33,1.200821996,16.3,0.035005,0.0346702,0.0277713,0.0177181,0.010346,0.00535408,0.00417185,0.00406145,0.00356922,0.00278515,0.00206965,0.00128323,0.257642321,0.238239316,0.233274799,0.200800052,0.189777001,0.190364154,0.20742994,0.220046102,0.201641803,0.201523699,0.21009065,0.244448329
0.34,1.200821996,16.3,0.0398056,0.038642,0.0305658,0.0188726,0.0106545,0.00556238,0.00430137,0.0041166,0.00356085,0.0027767,0.00214062,0.00133568,0.25586273,0.238488992,0.2411813,0.203835276,0.188016835,0.194911422,0.210111111,0.215011396,0.200729604,0.206112147,0.211024864,0.246430976
0.35,1.200821996,16.3,0.044815,0.043277,0.0341067,0.0200966,0.0106175,0.0056732,0.00444075,0.0041442,0.00352099,0.0027193,0.00219582,0.00137601,0.251831909,0.236244237,0.241569542,0.209038591,0.191753432,0.201487697,0.222934473,0.208127946,0.19426677,0.210766123,0.212059311,0.251584823
0.36,1.200821996,16.3,0.0504366,0.0494046,0.0391222,0.0213319,0.0104621,0.00576208,0.00450446,0.00413748,0.00356302,0.00275406,0.00222884,0.00139833,0.247277907,0.234126392,0.24951567,0.213747734,0.197329448,0.209186221,0.228295001,0.198224035,0.182415695,0.215813261,0.212493913,0.254596478
0.37,1.200821996,16.3,0.0682934,0.0700062,0.0540404,0.022524,0.0105335,0.00592559,0.00445384,0.00427479,0.00385859,0.00291247,0.00222464,0.00138985,0.248840456,0.232473711,0.245068117,0.218266511,0.20248951,0.216795908,0.233276094,0.201579643,0.181214193,0.220716395,0.211669516,0.25009065
0.1,1.208224142,27.832,0.00366594,0.00409863,0.003741,0.00346887,0.00319246,0.00296375,0.00300572,0.00285186,0.00259012,0.00214343,0.00162246,0.00104964,0.080209272,0.099163947,0.115403522,0.127061901,0.131956488,0.1191813,0.118877752,0.118112665,0.121581456,0.127349391,0.148273245,0.162785807
0.2,1.208224142,27.832,0.00863313,0.0108059,0.00841904,0.00591952,0.00402553,0.0035415,0.00324888,0.00346871,0.00356232,0.00288516,0.00202862,0.00123353,0.148561254,0.166576276,0.176167055,0.179866874,0.173666149,0.162266511,0.168964776,0.173356125,0.158175861,0.159893551,0.182900544,0.210998964
0.3,1.208224142,27.832,0.0167533,0.0200238,0.0164458,0.0102504,0.0068263,0.0047543,0.0044466,0.00457754,0.0040592,0.00310937,0.0021921,0.00131518,0.189623673,0.1985079,0.208461538,0.190070448,0.219946128,0.209996633,0.204924372,0.184494431,0.198215229,0.177965812,0.191941466,0.232274799
0.4,1.208224142,27.832,0.060008,0.067441,0.0590821,0.0257625,0.0071054,0.00519813,0.00564722,0.00599849,0.00443243,0.0029448,0.00231017,0.00137357,0.243921523,0.264353794,0.259414659,0.272048692,0.236716136,0.218825434,0.208963222,0.238299663,0.213840974,0.190700078,0.204105672,0.275216265
0.1,1.204661442,51.2,0.00395784,0.00471789,0.00419486,0.00364778,0.00324655,0.00290664,0.00273624,0.00250275,0.00228824,0.00187948,0.00140452,0.000911909,0.050475524,0.06669179,0.078014245,0.083227661,0.083021756,0.090100751,0.098469308,0.102697229,0.108618234,0.117296296,0.126670293,0.133797462
0.2,1.204661442,51.2,0.00713866,0.0101157,0.00832333,0.00573521,0.00406806,0.00347464,0.00358877,0.00340595,0.00284649,0.00218814,0.00164281,0.00106688,0.081079772,0.086051023,0.100454545,0.107761202,0.117042476,0.121582751,0.118343434,0.112319347,0.131047138,0.141398342,0.152699042,0.166393939
0.21,1.204661442,51.2,0.00833608,0.0117668,0.00991786,0.00645579,0.00424032,0.00353252,0.00366013,0.00345461,0.00292389,0.00220303,0.00164593,0.00107079,0.085848744,0.089997669,0.10908547,0.113681171,0.116480445,0.121684538,0.117374773,0.114414918,0.131945092,0.144038332,0.152286454,0.167618752
0.22,1.204661442,51.2,0.0106058,0.013685,0.0112974,0.00716561,0.00445523,0.00357066,0.00370614,0.0035313,0.00296622,0.00223576,0.00164723,0.00106513,0.092669516,0.099537167,0.117286713,0.117363895,0.116147112,0.123204869,0.119227402,0.116859104,0.131460243,0.144581456,0.151726496,0.169713805
0.23,1.204661442,51.2,0.0129253,0.0155726,0.0126604,0.00794302,0.00471802,0.00358817,0.00380067,0.00359797,0.00300999,0.00227224,0.00166584,0.00107669,0.100685056,0.109170163,0.121314167,0.114585859,0.117142968,0.126670034,0.123915048,0.121198394,0.131384615,0.145178451,0.154400155,0.170786843
0.24,1.204661442,51.2,0.015399,0.0175485,0.0140378,0.00875496,0.0050654,0.00367546,0.00386756,0.00364201,0.00304991,0.00231361,0.001687,0.00108917,0.09937037,0.114926444,0.118580679,0.108033411,0.119987827,0.132410256,0.130847708,0.127376068,0.134618493,0.145885263,0.158869464,0.172098161
0.25,1.204661442,51.2,0.0200813,0.0232877,0.0179318,0.0103772,0.00553408,0.00384266,0.00392616,0.00367384,0.0030874,0.00235401,0.00171618,0.00110059,0.101387723,0.129904429,0.122559182,0.111741518,0.124072002,0.139464646,0.139699819,0.133234654,0.135256151,0.145830355,0.16121756,0.173082103
0.26,1.204661442,51.2,0.0280925,0.0320879,0.0243804,0.0122681,0.00630271,0.00409392,0.00399368,0.00370084,0.0031154,0.00238134,0.0017391,0.00110765,0.119166278,0.167936027,0.147178192,0.139037296,0.136721316,0.146931883,0.14855452,0.139154105,0.133969697,0.145301994,0.162682984,0.173508677
0.1,1.230059372,90.56,0.00331298,0.00378502,0.0035687,0.00336322,0.00322706,0.00311046,0.00314085,0.00286485,0.00259631,0.00215641,0.00166476,0.00108535,0.077457135,0.107846154,0.113620306,0.11101036,0.100008029,0.106808599,0.116397047,0.11714245,0.125830355,0.130468531,0.15011914,0.174147371
0.2,1.230059372,90.56,0.0153393,0.0163848,0.0116336,0.00603109,0.0037657,0.00323866,0.00329245,0.00320034,0.00278348,0.00217287,0.00165857,0.00105394,0.15184719,0.160668739,0.170664595,0.174226107,0.152939912,0.145929034,0.13770474,0.124286454,0.134973323,0.148790469,0.154991712,0.1889482
0.21,1.230059372,90.56,0.0130107,0.0146802,0.0109345,0.00692566,0.00427496,0.00326392,0.003501,0.00331944,0.00281587,0.0021659,0.00164976,0.00105429,0.166667703,0.182324268,0.163739964,0.158361823,0.143309764,0.142919192,0.139640508,0.137061124,0.136529397,0.151004144,0.15517353,0.182952085
0.22,1.230059372,90.56,0.015935,0.0178534,0.0135599,0.00813397,0.00462317,0.0034944,0.00367359,0.00341168,0.00291408,0.00227013,0.00168214,0.001072,0.19774877,0.201569801,0.1592849,0.157678581,0.141455322,0.142624191,0.137122248,0.147078736,0.145645947,0.154565657,0.158959078,0.185142709
0.23,1.230059372,90.56,0.0237492,0.0279155,0.0180431,0.00974738,0.00581348,0.00358212,0.00379053,0.0034768,0.00298279,0.00234961,0.00176855,0.00112928,0.398049728,1.04988863,0.515190365,0.195562031,0.158459725,0.152374773,0.147452214,0.151661228,0.15177208,0.157271173,0.166654753,0.193759907
0.24,1.230059372,90.56,0.0176837,0.0223172,0.0159688,0.0105825,0.00719471,0.00440736,0.0039293,0.00357993,0.00298799,0.00246599,0.00187352,0.00119243,0.216831132,0.223521109,0.186763274,0.16587827,0.1854921,0.159197876,0.155926962,0.151289562,0.154996633,0.16775395,0.175696452,0.218539498
0.1,1.440702854,2.63,0.00403219,0.00379917,0.00336676,0.00386109,0.00415503,0.00394026,0.00448895,0.00514377,0.00411024,0.00306532,0.0024812,0.00149045,0.276925667,0.283025123,0.279430199,0.27037814,0.265775706,0.217166278,0.221049469,0.229257446,0.240933178,0.207644134,0.23738332,0.269194509
0.2,1.440702854,2.63,0.0116496,0.0134052,0.0113385,0.00889696,0.00798051,0.00731748,0.00798634,0.00697691,0.00580869,0.00423877,0.00293355,0.00194661,0.542369852,0.507614608,0.396687387,0.393897954,0.437049987,0.435239575,0.384488474,0.376702927,0.359233359,0.254060606,0.259292929,0.398552189
0.3,1.440702854,2.63,0.0197995,0.0218425,0.0185734,0.0142,0.0113146,0.00932587,0.00939518,0.0090125,0.00704595,0.00552277,0.00383297,0.00225936,0.724190624,0.703095053,0.541854442,0.47017353,0.432802383,0.461761202,0.3802849,0.382027972,0.381771562,0.32958301,0.285912976,0.427068117
0.4,1.440702854,2.63,0.0267431,0.0283181,0.0242481,0.0179899,0.0129042,0.00983716,0.00970404,0.00959566,0.00678876,0.00533999,0.00374664,0.00196949,0.89966071,0.784662005,0.580764051,0.485058275,0.464617975,0.435786066,0.412009842,0.391577312,0.385529656,0.316873867,0.323100233,0.412685833
0.5,1.440702854,2.63,0.0326719,0.034077,0.0278015,0.0163494,0.00979346,0.00762343,0.00855955,0.00868182,0.00636244,0.00485883,0.0033749,0.00179696,1.035576276,0.774685315,0.548275058,0.534967625,0.537355607,0.507031857,0.51014763,0.441950272,0.36031339,0.354011914,0.324364154,0.395993266
0.6,1.440702854,2.63,0.0513506,0.048998,0.0333432,0.0180903,0.00885624,0.0066111,0.00831244,0.00800784,0.00542319,0.0042207,0.00305074,0.00170546,1.174397824,1.018282828,0.765887076,0.5595856,0.577148407,0.56037296,0.549259259,0.421815592,0.381059311,0.310753691,0.313900544,0.401004921
0.61,1.440702854,2.63,0.053844,0.0509241,0.0337729,0.0179192,0.00887153,0.00660271,0.00832073,0.00792674,0.00528934,0.00417796,0.00302462,0.00169893,1.219352499,1.041341621,0.823227143,0.55986273,0.587596478,0.534602435,0.541087801,0.433180523,0.381017871,0.308360528,0.316143486,0.401080031
0.62,1.440702854,2.63,0.0619147,0.0555482,0.0340148,0.0177319,0.00889287,0.0065894,0.00830617,0.00784686,0.00518633,0.0041323,0.00299553,0.00168936,1.184470344,1.082786843,0.866700337,0.551704222,0.579033929,0.543944574,0.522408702,0.436405076,0.383447293,0.314213934,0.31987309,0.401183631
0.63,1.440702854,2.63,0.0754665,0.0648779,0.0340399,0.0176131,0.00892306,0.00656815,0.00826245,0.00774473,0.00522748,0.00408863,0.00296489,0.00167836,1.288453768,1.023796944,0.895454545,0.547593888,0.581300181,0.531193991,0.510738151,0.445387205,0.381828542,0.31963999,0.322323232,0.401059311
0.1,1.471320531,4.705,0.00456796,0.00534641,0.00402542,0.00316632,0.00343063,0.00365208,0.00449976,0.00634701,0.00621023,0.00408316,0.00273719,0.00173856,0.254323232,0.24595079,0.26046361,0.312644393,0.338728309,0.296195286,0.195840715,0.1599482,0.225073297,0.230425796,0.226905983,0.316938617
0.2,1.471320531,4.705,0.0103136,0.0140515,0.0121967,0.0103128,0.0095122,0.00782958,0.00985426,0.0107377,0.00899995,0.00469255,0.00310767,0.00160943,0.522887853,0.448199948,0.351696452,0.36033152,0.41044807,0.404190624,0.30978762,0.289331779,0.333188293,0.307943538,0.236858586,0.30972805
0.3,1.471320531,4.705,0.0226787,0.0243017,0.0217587,0.0177156,0.0146684,0.0123466,0.0121693,0.0129459,0.012066,0.0088317,0.00455476,0.00226111,0.70985496,0.700259,0.546441336,0.534972805,0.454459984,0.416923077,0.447544678,0.318399378,0.342320642,0.363954934,0.258648019,0.385040145
0.4,1.471320531,4.705,0.030455,0.0329395,0.0295818,0.0220196,0.0172495,0.0135513,0.0104026,0.0112677,0.0105051,0.00791672,0.00571526,0.00227532,0.787441077,0.739450919,0.665011655,0.714045584,0.653548304,0.576089096,0.615060865,0.392136752,0.425249935,0.404296814,0.277008547,0.39019684
0.5,1.471320531,4.705,0.0359517,0.038758,0.0335669,0.0227137,0.0179057,0.0127328,0.00848758,0.00888524,0.00916181,0.00813933,0.00644133,0.00373362,0.915366485,0.836759907,0.729383579,0.701339031,0.774589485,0.693983424,0.573004403,0.404418544,0.384200984,0.387378917,0.288184408,0.392118622
0.6,1.471320531,4.705,0.0323477,0.0362605,0.0323522,0.022265,0.0177576,0.0124742,0.00938548,0.0104719,0.00967927,0.00986944,0.00808164,0.00433852,1.121295001,0.93964517,0.781046361,0.716757317,0.717296037,0.706011396,0.501168091,0.398238798,0.364814815,0.384058534,0.388479668,0.405508936
0.61,1.471320531,4.705,0.033201,0.0352984,0.0320731,0.0222539,0.0177093,0.0124583,0.00946414,0.0106617,0.00969926,0.0100972,0.00819956,0.00431261,1.157565398,0.999362859,0.776529397,0.715081585,0.717718208,0.74959596,0.497834758,0.406503497,0.368329448,0.381996892,0.341028231,0.405475265
0.62,1.471320531,4.705,0.0346501,0.0349814,0.0317443,0.0222306,0.0176416,0.0124506,0.00959149,0.0108317,0.0097245,0.010324,0.00832578,0.00429863,1.183641544,1.018725719,0.792634033,0.720805491,0.711354571,0.688764569,0.532867133,0.40982388,0.371761202,0.38018907,0.345439005,0.407125097
0.63,1.471320531,4.705,0.0360242,0.0347934,0.0315063,0.0222299,0.0175841,0.0124682,0.00967415,0.0109622,0.00984519,0.0105943,0.00845311,0.0042768,1.200722611,1.014190624,0.805874126,0.714983165,0.707363377,0.719290339,0.496058016,0.40041958,0.377790728,0.377280497,0.349489769,0.406443926
0.64,1.471320531,4.705,0.0373852,0.0348519,0.0313086,0.0221971,0.0175402,0.0124954,0.00977133,0.0111076,0.00999909,0.0107917,0.00853949,0.00424808,1.235918156,1.006793577,0.818596219,0.712457912,0.70000777,0.713297073,0.495596996,0.407588708,0.378728309,0.38032116,0.327749288,0.407451437
0.65,1.471320531,4.705,0.0387643,0.0360342,0.0310214,0.0221298,0.0174842,0.0125334,0.00985638,0.011226,0.0101467,0.0110004,0.00869129,0.0042481,1.251077441,0.971525512,0.832859363,0.707643098,0.693206423,0.677347837,0.513916084,0.414063714,0.377612018,0.395376845,0.312566693,0.404374514
0.66,1.471320531,4.705,0.0401601,0.0372089,0.0308377,0.0221117,0.017438,0.0125643,0.00995191,0.0113464,0.0103173,0.0111659,0.00890543,0.00426344,1.21999223,0.901862212,0.854291634,0.701722352,0.689160839,0.6601554,0.53047915,0.421621342,0.37974359,0.399075369,0.31008806,0.403848744
0.1,1.463989009,8.8,0.00407893,0.00395554,0.00356686,0.00328724,0.00336034,0.00336179,0.00392295,0.0056673,0.00585503,0.00425864,0.00320381,0.00175667,0.393776224,0.373916084,0.407845118,0.363012173,0.349065009,0.349326599,0.416739187,0.428422688,0.373721834,0.295928516,0.264889925,0.349430199
0.2,1.463989009,8.8,0.0091471,0.0112393,0.00881982,0.00559864,0.00451073,0.00469,0.00524274,0.00727576,0.0068762,0.00623749,0.00460954,0.00268633,0.881678322,0.778518519,0.635757576,0.601199171,0.470600881,0.455148925,0.470663041,0.594905465,0.54005439,0.406342916,0.329132349,0.426601917
0.3,1.463989009,8.8,0.0171429,0.018742,0.01601,0.011771,0.00948619,0.00786781,0.00812792,0.00892387,0.00784727,0.00808168,0.00607672,0.00354844,1.230673401,1.072696193,0.890582751,0.771908832,0.708505569,0.535182595,0.54996633,0.646653717,0.623273763,0.534270914,0.388818959,0.456029526
0.4,1.463989009,8.8,0.0524854,0.0513482,0.0377078,0.017787,0.0112347,0.00826329,0.00871066,0.0105686,0.0102791,0.00935886,0.00782278,0.00418455,1.440701891,1.243079513,1.001963222,0.76959855,0.72975913,0.674048174,0.655490805,0.57980834,0.686032116,0.575312095,0.392263662,0.4596892
0.1,1.487693617,15.38,0.00404495,0.00438186,0.00354695,0.00304679,0.00288058,0.00272216,0.00285034,0.00315519,0.00300803,0.00244124,0.00187148,0.00119528,0.10777726,0.131903393,0.149401968,0.161514116,0.166588708,0.165030303,0.1519482,0.128140378,0.132092722,0.152436156,0.167781922,0.205125356
0.2,1.487693617,15.38,0.00459272,0.00628066,0.00604774,0.00525488,0.00428029,0.00348678,0.00565355,0.00860992,0.00899189,0.00668898,0.00356059,0.00176278,0.220895882,0.244262367,0.281626522,0.294939135,0.263998964,0.212478114,0.188003885,0.200405594,0.175118622,0.269220409,0.225659415,0.295949236
0.3,1.487693617,15.38,0.00996826,0.0114338,0.00786684,0.00468533,0.00348204,0.00358498,0.00618044,0.0100219,0.010915,0.00915119,0.00489774,0.00191814,0.327417767,0.293152033,0.34959596,0.36011655,0.363465423,0.336327376,0.25264776,0.217109039,0.217813261,0.267490287,0.255442113,0.29958819
0.4,1.487693617,15.38,0.010025,0.0127784,0.0103622,0.00675063,0.00474613,0.00584856,0.00947271,0.0136376,0.012946,0.0114564,0.00761109,0.00209915,0.413729604,0.34998187,0.391605802,0.411258741,0.360538721,0.387329707,0.378352758,0.295770526,0.261509972,0.294105154,0.326752137,0.372237762
0.41,1.487693617,15.38,0.0101936,0.0131228,0.0105342,0.0070045,0.00500346,0.00614728,0.0101292,0.0142358,0.0132237,0.0114016,0.00799044,0.00222976,0.43002072,0.350862471,0.394459984,0.410663041,0.363247863,0.393843564,0.390665631,0.301895882,0.271867392,0.301357161,0.336972287,0.377358197
0.42,1.487693617,15.38,0.0103198,0.0134299,0.0110013,0.00727794,0.00527864,0.00639065,0.0107998,0.0147961,0.0134716,0.0113465,0.0083728,0.0024132,0.437759648,0.357700078,0.397070707,0.41003367,0.366689977,0.39999482,0.402294742,0.311864802,0.270789951,0.293579384,0.318443408,0.38034188
0.43,1.487693617,15.38,0.0106571,0.0144964,0.0123112,0.00789262,0.00535636,0.00648801,0.0112579,0.0150414,0.0134109,0.0113014,0.00871888,0.00259049,0.403745144,0.361139601,0.399282569,0.401230251,0.3704662,0.405648796,0.412592593,0.318640249,0.285439005,0.274408184,0.313512044,0.381328671
0.44,1.487693617,15.38,0.0118731,0.0166928,0.0143983,0.00910448,0.00566421,0.00657784,0.0112183,0.0148704,0.0130802,0.0111831,0.00896271,0.00275616,0.428163688,0.361103341,0.402747993,0.403651904,0.373918674,0.410953121,0.423693344,0.320673401,0.293170163,0.271484071,0.305646206,0.381763792
0.45,1.487693617,15.38,0.0147001,0.0193732,0.0162633,0.00996063,0.00596983,0.00666044,0.010946,0.0144093,0.0126619,0.0110339,0.00909145,0.00295422,0.416972287,0.381722352,0.406130536,0.406166796,0.376379176,0.415845636,0.433579384,0.326081326,0.28978503,0.274737115,0.309028749,0.380670811
0.46,1.487693617,15.38,0.0191515,0.022773,0.0183527,0.0107685,0.00600556,0.00673508,0.0104269,0.0135303,0.0118684,0.0108199,0.00912669,0.00321289,0.423840974,0.366627817,0.409248899,0.408572909,0.378645429,0.42037814,0.441989122,0.335244755,0.301484071,0.281181041,0.314838125,0.380559441
0.47,1.487693617,15.38,0.0241854,0.0265985,0.0205199,0.0115165,0.00606229,0.00679267,0.00999557,0.0120898,0.0106769,0.0104812,0.0090046,0.00354143,0.430927221,0.368754209,0.412082362,0.410934991,0.383698524,0.424403004,0.44964776,0.336236726,0.312144522,0.296348096,0.332372442,0.379210049
0.48,1.487693617,15.38,0.0286373,0.0309523,0.0233522,0.0120481,0.00615068,0.00683477,0.0101076,0.0110135,0.0101204,0.0100773,0.00876453,0.00383849,0.438746439,0.374744885,0.414516965,0.413043253,0.386534577,0.428945869,0.45972287,0.337863248,0.315366485,0.302271432,0.337557628,0.378067858
0.1,1.467388438,28.41,0.00375967,0.0046242,0.00431538,0.00381939,0.00332262,0.00294186,0.00271114,0.00243903,0.00225878,0.00187652,0.00142315,0.000919728,0.075310541,0.09833929,0.118195545,0.124839679,0.120045584,0.111181041,0.101686351,0.108893551,0.10920461,0.114523699,0.12821497,0.139178451
0.2,1.467388438,28.41,0.00608779,0.00836768,0.00795202,0.00736037,0.00657042,0.00524375,0.00457671,0.00447297,0.0035978,0.00247246,0.00183211,0.00119706,0.164536649,0.155771044,0.173425019,0.200411033,0.182056462,0.157573427,0.184251489,0.161116032,0.157679099,0.167283605,0.169076664,0.195300181
0.3,1.467388438,28.41,0.00840452,0.0129389,0.0135733,0.0115772,0.0089869,0.00677672,0.00601467,0.00506469,0.00355368,0.00255896,0.00192769,0.00126351,0.234322455,0.237418544,0.214742813,0.216104118,0.200249417,0.184503756,0.150447811,0.152661487,0.174455322,0.177256669,0.173553225,0.215075369
