Sa,SaRatio,Ds,SDR1,SDR2,SDR3,SDR4,SDR5,SDR6,SDR7,SDR8,SDR9,SDR10,SDR11,SDR12,PFA1,PFA2,PFA3,PFA4,PFA5,PFA6,PFA7,PFA8,PFA9,PFA10,PFA11,PFA12
0.2594,2.638934356,15.99,0.00565159,0.008382055,0.008493079,0.007457807,0.006394575,0.005611967,0.005978071,0.005401486,0.004036833,0.002675402,0.001910846,0.001234702,0.129185552,0.129819139,0.132680156,0.12972774,0.134914392,0.139292878,0.156716354,0.147232308,0.148806758,0.166269763,0.174907107,0.202853654
0.2594,2.697907913,26.98,0.005126065,0.006785545,0.007244934,0.007526755,0.007339416,0.006496258,0.005938767,0.004981647,0.00364231,0.002494926,0.001841746,0.001206601,0.140321158,0.130744959,0.144103768,0.142211204,0.142247952,0.137688054,0.157871398,0.150572578,0.163565358,0.161860312,0.164482353,0.197721208
0.2594,2.896665342,47.05,0.006622202,0.008827472,0.0073178,0.004997993,0.004001258,0.003938285,0.004268667,0.003980179,0.003146678,0.002302763,0.001747172,0.0011507,0.158550565,0.178812293,0.174358572,0.161780107,0.153770102,0.145067798,0.142493597,0.146635732,0.160171315,0.166191952,0.164712178,0.192290196
0.2594,2.56187728,80.49,0.005985202,0.007489121,0.006183412,0.004894047,0.00407947,0.003865476,0.005992181,0.008580148,0.008350326,0.006602184,0.003519172,0.001549015,0.292920777,0.268331304,0.246716843,0.295143229,0.309517784,0.275285703,0.240940606,0.229755689,0.214428811,0.232576608,0.236922074,0.28452352
0.2594,3.080028709,2.685,0.006519232,0.009651952,0.008505089,0.005454827,0.004155921,0.003729396,0.004206923,0.004407299,0.003481713,0.003314485,0.002924521,0.001860704,0.563600409,0.445879922,0.380142523,0.438239741,0.433301212,0.286042389,0.330338819,0.347489562,0.34686029,0.335275245,0.266786303,0.36844172
0.2594,3.212091267,4.64,0.008772082,0.010914871,0.008908695,0.005677085,0.003666537,0.003323441,0.004683455,0.005891954,0.005594489,0.004423628,0.003107828,0.001755617,0.647160943,0.461901363,0.411214432,0.370528045,0.324755556,0.344881269,0.337002373,0.363685014,0.289382308,0.29813892,0.257019329,0.346907132
0.2594,3.293283594,8.845,0.003661713,0.00449854,0.004450288,0.004701775,0.004949502,0.005549682,0.007606327,0.009003344,0.007841141,0.005317545,0.002753258,0.001537162,0.219896634,0.217678462,0.196172841,0.15736115,0.180476108,0.186628945,0.201845246,0.215037408,0.220447707,0.20902634,0.222517171,0.27331066
0.2594,3.285139671,15.46,0.004948273,0.00668535,0.006553961,0.006404599,0.006228902,0.005348496,0.005785272,0.005773323,0.004397954,0.002973086,0.002147627,0.001358215,0.125757762,0.146150166,0.150522888,0.145120456,0.135799555,0.137752685,0.130635941,0.15447576,0.173980327,0.178489611,0.186826069,0.232599243
0.2594,2.878222391,31.585,0.005663973,0.007862426,0.007743256,0.007071422,0.00626728,0.005872443,0.005880353,0.005539913,0.004424886,0.002994945,0.002090957,0.001349491,0.152277548,0.16471469,0.149151407,0.154060658,0.158904127,0.158719596,0.152736031,0.150414753,0.171288377,0.17707818,0.185934051,0.232761821
0.2594,3.183492127,53.09,0.00583762,0.007837307,0.00708822,0.005936069,0.004816185,0.00414698,0.004302826,0.004490597,0.003707403,0.002745627,0.002051298,0.001324795,0.19265636,0.210101723,0.222940594,0.210475069,0.186911763,0.198048192,0.187892558,0.171708337,0.174021,0.167572491,0.187265572,0.243560193
0.2594,2.718268316,70.5,0.007771208,0.011290159,0.010863191,0.008526187,0.005864345,0.004094366,0.004163497,0.004471655,0.003766874,0.003258655,0.002471544,0.001484358,0.219455756,0.247007712,0.247750332,0.211125352,0.207792221,0.209668014,0.227029813,0.221998852,0.180550631,0.168191467,0.211850623,0.271043698
0.2594,3.706257862,3.04,0.008128382,0.010785318,0.009336699,0.0056011,0.003797216,0.003430839,0.004110263,0.006036672,0.005959611,0.004308965,0.003278335,0.00176361,0.574758845,0.504766625,0.423341829,0.387285843,0.415746097,0.364201968,0.437294379,0.445913805,0.340107029,0.303946952,0.25210148,0.338950925
0.2594,3.813217573,4.76,0.008471708,0.009033805,0.006426607,0.004838891,0.004805697,0.004573643,0.004935802,0.004389436,0.003297543,0.00250139,0.002005309,0.001283259,0.204293525,0.187826737,0.215365783,0.187259799,0.211464008,0.213743366,0.166622254,0.170630496,0.177105218,0.17046443,0.177148801,0.234655868
0.2594,3.865338061,8.7,0.004659174,0.005779452,0.005433041,0.005030566,0.004376722,0.004523606,0.005801916,0.006659602,0.007292676,0.007060568,0.004919316,0.002038891,0.346309832,0.359528651,0.404332318,0.400224646,0.30328358,0.297777327,0.288330438,0.29019625,0.308745838,0.252806945,0.344309894,0.356967568
0.2594,4.049952872,16.635,0.006005137,0.008429263,0.007765661,0.00642934,0.004703009,0.003363187,0.003151221,0.003011103,0.002704414,0.002190657,0.00167028,0.001089512,0.107748898,0.12074804,0.137031394,0.13718463,0.140830871,0.143841111,0.134221141,0.125742127,0.125771797,0.13629388,0.153415969,0.17512544
0.2594,3.977082814,23.92,0.004230253,0.005473432,0.005321152,0.004882957,0.004661458,0.004691429,0.006084889,0.006708025,0.005417467,0.003683623,0.002420971,0.001472029,0.149376564,0.1715087,0.162059584,0.155762803,0.154293089,0.15181845,0.14374426,0.146460399,0.194802002,0.191508646,0.197025369,0.257342135
0.2594,4.51838304,47.05,0.005247607,0.007277569,0.006948306,0.005565577,0.004297896,0.003659384,0.003707537,0.003436326,0.002876712,0.002228287,0.001706024,0.001123319,0.10382621,0.08599297,0.101317371,0.099281274,0.117945107,0.123256428,0.121466479,0.126887895,0.138348542,0.147187003,0.155166628,0.18118239
0.2594,3.110970392,66.42,0.006834667,0.010459086,0.010379121,0.008278828,0.006008935,0.004177779,0.003816136,0.003702599,0.002924149,0.002339813,0.001851887,0.001169752,0.165506338,0.178892932,0.189447323,0.198605466,0.179829729,0.169595731,0.172725919,0.170435363,0.177563477,0.165500402,0.184294014,0.220301534
0.3696,1.054027699,2.52,0.034849131,0.03434605,0.019629501,0.010620471,0.007527752,0.005806574,0.007404483,0.00991202,0.010197187,0.008704982,0.005277863,0.002355903,2.063734287,1.244659166,0.854763118,0.641972131,0.583251614,0.542304502,0.459905972,0.376394364,0.367023983,0.312398135,0.298796519,0.352677337
0.3696,1.233390237,2.775,0.014995064,0.017588479,0.017345823,0.016633572,0.015600277,0.014502192,0.014258651,0.013135613,0.00951458,0.004913566,0.002513129,0.001662798,0.56532173,0.512359347,0.471284973,0.44460834,0.372157948,0.35806705,0.302327045,0.281023859,0.320948355,0.311601015,0.217444801,0.325481813
0.3696,1.186057746,5.17,0.016709881,0.021574053,0.023264314,0.021249962,0.017067381,0.01292927,0.010144207,0.010800821,0.010618,0.008420588,0.004512766,0.002088984,0.50666561,0.502526558,0.416484952,0.35460287,0.401367666,0.459202466,0.319290028,0.347665372,0.272735333,0.276704477,0.28359133,0.346463279
0.3696,1.217331577,8.49,0.02544242,0.026517544,0.02205331,0.016244304,0.012185982,0.010213045,0.01080256,0.011795305,0.011669702,0.009386006,0.006242476,0.002654302,0.542616317,0.52444948,0.416878549,0.406797803,0.418073639,0.388992427,0.382764134,0.321564589,0.323725688,0.384585734,0.352937104,0.443311287
0.3696,1.440702854,2.63,0.024632246,0.026349518,0.022522991,0.01683777,0.012420962,0.009681728,0.009610147,0.009418379,0.006866946,0.005395555,0.003772884,0.00205761,0.846317804,0.759865652,0.56893553,0.480533313,0.454946035,0.443682507,0.40236546,0.388674313,0.384387195,0.320737446,0.311795307,0.417058047
0.3696,1.54079495,4.93,0.030767594,0.032683421,0.028790508,0.020351705,0.011191157,0.005798993,0.004606631,0.005022358,0.004517024,0.00381095,0.002667807,0.001531907,0.224033817,0.247237209,0.222975947,0.238678664,0.235405882,0.228654341,0.215667895,0.198497224,0.215041092,0.206230353,0.225883503,0.271239285
0.3696,1.506339335,9.04,0.025597926,0.02771195,0.02376737,0.016449871,0.009846277,0.006568805,0.00620444,0.008131173,0.008723501,0.007371252,0.005823534,0.002534299,0.400750645,0.347797379,0.382931199,0.419091531,0.382209061,0.298687362,0.29667653,0.280835054,0.268370532,0.301883988,0.282128609,0.310041399
0.3696,1.487693617,15.38,0.010007751,0.012369642,0.009603611,0.006122779,0.004361847,0.005160432,0.00847186,0.012538427,0.012328576,0.010755616,0.006786232,0.002044123,0.387490806,0.3327056,0.37883481,0.395711515,0.361428438,0.371824998,0.340138439,0.271857434,0.248226172,0.286014234,0.30507389,0.350152292
0.3696,1.458634184,27.84,0.02750917,0.027977074,0.020694325,0.012744744,0.008373404,0.006203654,0.007293076,0.007093381,0.006533577,0.005553336,0.005793963,0.004171004,1.190289417,0.85712087,0.798615157,0.723296472,0.666545744,0.616928692,0.646436363,0.543808713,0.406476768,0.39969784,0.323217964,0.472431287
0.3696,1.464965137,50.86,0.017544976,0.021526158,0.019694685,0.015335822,0.010436188,0.006275394,0.006435661,0.007644913,0.006419667,0.004718608,0.003358348,0.00178143,0.400801223,0.350148355,0.264246216,0.23619953,0.243480916,0.267221093,0.258804666,0.270723311,0.268050246,0.232585709,0.23684588,0.30550504
0.3696,1.568167728,84.83,0.027685004,0.031611064,0.02530464,0.014513572,0.00841683,0.005400467,0.006393505,0.006196662,0.006234469,0.004225474,0.002460375,0.001468871,0.308253095,0.286419684,0.302646258,0.296723025,0.315567988,0.273159492,0.227952842,0.241410629,0.232626211,0.298421446,0.234107661,0.290423207
0.3696,1.772223513,2.74,0.037429344,0.03682071,0.028650213,0.017650882,0.012006673,0.008495774,0.006462498,0.006870614,0.006772293,0.005156835,0.003054102,0.001722479,0.58852057,0.476064543,0.465509619,0.414477948,0.36778302,0.392347702,0.371023382,0.358135074,0.317326454,0.272494981,0.241607014,0.321203025
0.3696,1.791860791,4.932,0.032137183,0.030213594,0.015294122,0.006368929,0.004245049,0.004320004,0.005591474,0.006449739,0.005437943,0.004233657,0.003112806,0.001757016,0.756954302,0.605820669,0.501830904,0.481068531,0.384756716,0.402190562,0.362377581,0.324268656,0.286873374,0.317387081,0.289928992,0.342012308
0.3696,1.819514306,8.76,0.012326368,0.013447717,0.011034329,0.007914828,0.005974058,0.005973877,0.008695593,0.010309316,0.009809918,0.007294288,0.004994443,0.002590031,0.553615871,0.541260916,0.47417956,0.479478725,0.405181104,0.411107609,0.432782201,0.389939829,0.455588273,0.321897208,0.275852225,0.380761647
0.3696,1.792954504,15.93,0.017381762,0.019208171,0.018152551,0.014247958,0.009637152,0.005946188,0.004779718,0.005152356,0.005672453,0.007691922,0.009079454,0.006425743,1.235100378,0.939092836,0.812372919,0.772598332,0.57422678,0.599456016,0.579543206,0.6311879,0.479162331,0.34733006,0.376313659,0.448615447
0.3696,1.893889658,27.58,0.014558846,0.016948901,0.01344155,0.009276822,0.007590627,0.008332774,0.010868428,0.013247402,0.012320479,0.008295931,0.004088375,0.001870905,0.450882383,0.407545962,0.383177125,0.374513608,0.375717296,0.357546045,0.324346273,0.300903289,0.27115166,0.309379145,0.288645578,0.33491108
0.3696,1.766159698,51.4,0.01608513,0.020839682,0.021901231,0.020277208,0.016503802,0.011506141,0.010761104,0.011373062,0.013545786,0.013731106,0.012540687,0.00807271,1.143650577,0.843418679,0.67321498,0.563920518,0.544423082,0.487373198,0.439334121,0.446654815,0.447946087,0.362524755,0.374864149,0.429071018
0.3696,1.756766305,79.75,0.013145218,0.017193942,0.015555857,0.011987779,0.008593456,0.006431852,0.006822434,0.006739019,0.00497462,0.003038213,0.002086044,0.001386153,0.231993096,0.240799213,0.219691657,0.194167409,0.183261742,0.183226206,0.188637097,0.184871582,0.200127907,0.199405511,0.186819315,0.280515195
0.3696,2.168260351,2.815,0.025484674,0.028696418,0.026311044,0.019834518,0.015002596,0.009820109,0.007422358,0.007796229,0.007407773,0.005431886,0.003445954,0.001894017,0.4117554,0.369070313,0.37970302,0.302302823,0.33560261,0.330855737,0.324900015,0.296881927,0.233970037,0.233852664,0.274808797,0.334427889
0.3696,2.296544179,4.72,0.011823502,0.016904259,0.017340015,0.015263833,0.011679056,0.008359593,0.008624377,0.00846332,0.007608186,0.006142958,0.004175171,0.002123214,0.925137177,0.731957918,0.689600228,0.643068884,0.529950562,0.525203626,0.563536576,0.464531386,0.528343414,0.489520746,0.291932826,0.490044092
0.3696,2.16714789,8.77,0.010482133,0.011948562,0.011811017,0.010895766,0.008931227,0.007044451,0.005931818,0.006398621,0.006410026,0.00599014,0.004375136,0.002141699,0.603925429,0.518718798,0.471025123,0.397542129,0.369951205,0.374111536,0.328269795,0.298417881,0.276735047,0.268844801,0.30798734,0.368496306
0.3696,2.236545137,16.06,0.011940576,0.015258122,0.015497069,0.014208994,0.011345395,0.008592436,0.007960799,0.008702175,0.01011065,0.011441402,0.011492464,0.007617772,0.551986656,0.504848319,0.46028459,0.453631308,0.390927635,0.452252432,0.497336918,0.414682435,0.415005211,0.390449355,0.34504547,0.479630728
0.3696,2.20938026,28.28,0.009983474,0.012846408,0.011202237,0.008282051,0.005599435,0.00384343,0.003814623,0.003581817,0.003181495,0.002593036,0.001992648,0.00129497,0.143089498,0.169984671,0.163905852,0.155924123,0.15278716,0.175651914,0.191935424,0.175508913,0.160942158,0.158974726,0.177061578,0.223352101
0.3696,2.217453202,51.01,0.014998546,0.018025838,0.01640957,0.013523386,0.01095499,0.008260468,0.006513736,0.005963472,0.00549165,0.00430402,0.002955695,0.001617797,0.32382015,0.288773611,0.268595299,0.254632512,0.23154672,0.282107516,0.264641877,0.240737032,0.211505801,0.26250053,0.260132049,0.291226418
0.3696,2.562486513,80.5,0.008057848,0.010455158,0.00845514,0.005688101,0.004807138,0.004668177,0.008804932,0.014473626,0.013990076,0.011467045,0.006683072,0.002318211,0.36637667,0.333099529,0.319382171,0.342555069,0.361153877,0.304713287,0.297620906,0.282474177,0.268352564,0.278422605,0.283786998,0.332744491
0.3696,2.751062493,2.7,0.006691048,0.010648368,0.011718235,0.011649325,0.011446296,0.008800434,0.006554493,0.004525627,0.003285034,0.003253847,0.003108973,0.001942129,0.448106646,0.373750572,0.349426491,0.328513794,0.335294151,0.290063987,0.402760735,0.344578627,0.298291986,0.298819331,0.246821325,0.366298348
0.3696,2.743176962,5.085,0.00818166,0.011510222,0.010624237,0.008444231,0.006513116,0.005016243,0.004674818,0.00491146,0.004410204,0.003061441,0.002079809,0.001352193,0.323629733,0.314394289,0.260465658,0.234814724,0.224573911,0.191551536,0.225215378,0.248587243,0.206097654,0.20022727,0.219923846,0.24841346
0.3696,2.738804973,8.31,0.019640164,0.018775374,0.012863532,0.008306796,0.006648503,0.004802118,0.005779294,0.006667545,0.006096717,0.004867435,0.005383984,0.004650659,1.432487667,1.211730909,0.963027154,0.706250008,0.680180078,0.659330246,0.61438475,0.594114997,0.644460171,0.614298451,0.406520798,0.534970256
0.3696,2.685646545,15.51,0.00773148,0.011733664,0.012369958,0.010865305,0.008486142,0.00530845,0.003625808,0.003720162,0.004466343,0.004950479,0.004335573,0.002613177,0.690382305,0.638333862,0.574835825,0.517382937,0.526357068,0.42602244,0.425419114,0.42136317,0.347883056,0.276049251,0.32190879,0.414547858
0.3696,2.684385914,30.54,0.008929793,0.012593834,0.012292886,0.010565602,0.007785004,0.005663266,0.005420481,0.004950894,0.003913369,0.002935117,0.002267559,0.001514944,0.591647201,0.564156042,0.464213147,0.331356933,0.339467993,0.307952074,0.303127583,0.281770256,0.267524165,0.249967073,0.231447909,0.280932062
0.3696,2.689799133,51.395,0.011598447,0.014001408,0.0119255,0.009025225,0.006650138,0.005600319,0.006982002,0.008765773,0.007829112,0.006524603,0.005056367,0.002864858,1.029846817,0.774986895,0.690698658,0.635380658,0.624107868,0.754446786,0.650199513,0.471704408,0.388389827,0.38865469,0.347917203,0.434882984
0.3696,2.78948215,81.29,0.00680831,0.010678712,0.010617514,0.009200975,0.008229865,0.00737721,0.008069665,0.00822442,0.006497126,0.003987828,0.002321252,0.00139593,0.236108233,0.221409579,0.193068283,0.176175003,0.17227615,0.175779638,0.189779129,0.168805292,0.173606044,0.194838255,0.202742618,0.250854059
0.3696,1.233390237,2.775,0.014995064,0.017588479,0.017345823,0.016633572,0.015600277,0.014502192,0.014258651,0.013135613,0.00951458,0.004913566,0.002513129,0.001662798,0.56532173,0.512359347,0.471284973,0.44460834,0.372157948,0.35806705,0.302327045,0.281023859,0.320948355,0.311601015,0.217444801,0.325481813
0.3696,1.205867284,4.965,0.036177119,0.035614062,0.029089768,0.018900213,0.011250643,0.007372973,0.006798764,0.007148612,0.006187976,0.004892113,0.003460298,0.001834109,0.279204442,0.279280021,0.275874859,0.246228252,0.242231472,0.27021645,0.276130225,0.253766879,0.20762382,0.195836743,0.248972739,0.305446112
0.3696,1.190999202,8.83,0.024845728,0.026064506,0.02192566,0.017686914,0.015095366,0.011797074,0.0096516,0.008465492,0.007270836,0.006402472,0.005113146,0.002484171,0.526112261,0.398851552,0.37233036,0.352036094,0.313257664,0.332934162,0.343405941,0.340508101,0.306833144,0.28520257,0.266198133,0.325419508
0.3696,1.200821996,16.3,0.067579128,0.069182136,0.053443672,0.022476316,0.010530644,0.00591905,0.004455865,0.004269298,0.003846767,0.002906134,0.002224808,0.001390189,0.248777954,0.232539818,0.245246019,0.21808576,0.202283108,0.216491521,0.23307685,0.201445419,0.181262253,0.22052027,0.211702492,0.250270883
0.3696,1.208224142,27.832,0.046858571,0.053026171,0.046120665,0.021046822,0.007020554,0.005063206,0.005282232,0.005566521,0.004318968,0.002994829,0.002274277,0.001355819,0.227414977,0.244336642,0.24392491,0.247127306,0.231618054,0.216141478,0.207735412,0.221942872,0.209090748,0.186828861,0.200407753,0.262162059
0.3696,1.440702854,2.63,0.024632246,0.026349518,0.022522991,0.01683777,0.012420962,0.009681728,0.009610147,0.009418379,0.006866946,0.005395555,0.003772884,0.00205761,0.846317804,0.759865652,0.56893553,0.480533313,0.454946035,0.443682507,0.40236546,0.388674313,0.384387195,0.320737446,0.311795307,0.417058047
0.3696,1.471320531,4.705,0.028091005,0.030313609,0.027203578,0.020711184,0.016464846,0.013185071,0.010939677,0.011777873,0.010979614,0.008194874,0.005362468,0.002271,0.763854897,0.727536576,0.628966278,0.659607459,0.593025455,0.527702626,0.564135944,0.36972059,0.40003943,0.392032882,0.271426946,0.388629205
0.3696,1.463989009,8.8,0.04174128,0.041435915,0.031111669,0.015958136,0.010703153,0.008143064,0.008533507,0.010068602,0.009539824,0.008970597,0.007291978,0.003991173,1.37685323,1.191282984,0.968103559,0.770300876,0.723298047,0.631833038,0.623411365,0.600129335,0.666953577,0.562835576,0.391216472,0.458576659
0.3696,1.487693617,15.38,0.010007751,0.012369642,0.009603611,0.006122779,0.004361847,0.005160432,0.00847186,0.012538427,0.012328576,0.010755616,0.006786232,0.002044123,0.387490806,0.3327056,0.37883481,0.395711515,0.361428438,0.371824998,0.340138439,0.271857434,0.248226172,0.286014234,0.30507389,0.350152292
0.3696,1.467388438,28.41,0.015121324,0.019312033,0.017912442,0.014501096,0.011810781,0.008977938,0.007955772,0.006895191,0.004578672,0.00274214,0.002075924,0.001333562,0.306368821,0.278195564,0.294145219,0.242675959,0.234739183,0.205872271,0.176671743,0.202360321,0.207805457,0.210543712,0.17615696,0.242000709
0.3696,1.473504972,48.3,0.012970551,0.016314195,0.015002047,0.012126071,0.010759394,0.009486902,0.008942119,0.01016797,0.008258234,0.006305335,0.004285436,0.002008421,0.507535519,0.422708625,0.416275203,0.39385956,0.389105247,0.414110438,0.352839596,0.344390469,0.325397192,0.284973489,0.285375561,0.361136327
0.3696,1.566868722,88.93,0.045929868,0.045447784,0.036834892,0.02144172,0.012784984,0.006165797,0.003803601,0.003701823,0.003379306,0.002882399,0.002103508,0.001250038,0.223310117,0.219834468,0.245999927,0.186829951,0.180383849,0.187043833,0.185990552,0.166173313,0.183639047,0.161904377,0.197794509,0.235928464
0.3696,1.772223513,2.74,0.037429344,0.03682071,0.028650213,0.017650882,0.012006673,0.008495774,0.006462498,0.006870614,0.006772293,0.005156835,0.003054102,0.001722479,0.58852057,0.476064543,0.465509619,0.414477948,0.36778302,0.392347702,0.371023382,0.358135074,0.317326454,0.272494981,0.241607014,0.321203025
0.3696,1.809482799,4.876,0.007582445,0.010035333,0.008721995,0.007906781,0.008523608,0.008925628,0.011199339,0.013631573,0.01330953,0.011357941,0.008285255,0.003104433,0.647979094,0.570696524,0.493330267,0.42437841,0.398409842,0.422628252,0.437045822,0.376143258,0.422735727,0.36004057,0.331535043,0.391176628
0.3696,1.807133195,8.73,0.026736989,0.029821346,0.029098733,0.023820305,0.014116259,0.007578796,0.005479893,0.004927649,0.003690688,0.002587962,0.001969447,0.001253336,0.246616852,0.186607604,0.212576505,0.198067786,0.206345218,0.20895975,0.204912572,0.176169279,0.18989612,0.188944682,0.18959878,0.232851447
0.3696,1.799023704,15.604,0.010598474,0.01492665,0.014490003,0.011850608,0.009356104,0.006797716,0.005273027,0.004208621,0.003367674,0.002609915,0.001998201,0.001303268,0.350057726,0.286390063,0.257339226,0.214609438,0.21378819,0.212731738,0.20922367,0.249064354,0.202528029,0.175625448,0.187177668,0.223410577
0.3696,1.797961977,27.585,0.015777826,0.021406957,0.019777443,0.013954629,0.008481921,0.004634689,0.004135494,0.003422063,0.002874585,0.002447664,0.001927944,0.001263644,0.242479403,0.166599604,0.19119298,0.177768656,0.175342537,0.19002227,0.15561005,0.185872851,0.180614185,0.165744956,0.179976651,0.217252955
0.3696,1.707378284,87.27,0.0127871,0.017923876,0.016441276,0.010896461,0.00764848,0.004672924,0.004907275,0.005595658,0.006229023,0.005873552,0.004114238,0.001955318,0.398018234,0.339553525,0.341652815,0.322876871,0.268599592,0.283030614,0.341501497,0.313290568,0.261591837,0.244953784,0.268979187,0.331690422
0.3696,2.168260351,2.815,0.025484674,0.028696418,0.026311044,0.019834518,0.015002596,0.009820109,0.007422358,0.007796229,0.007407773,0.005431886,0.003445954,0.001894017,0.4117554,0.369070313,0.37970302,0.302302823,0.33560261,0.330855737,0.324900015,0.296881927,0.233970037,0.233852664,0.274808797,0.334427889
0.3696,2.127406008,4.865,0.015678442,0.017128473,0.014584777,0.010704989,0.007743395,0.005503644,0.005729046,0.007878746,0.008356592,0.008038076,0.006834279,0.004114311,0.860362227,0.70318761,0.635276042,0.676082549,0.706588242,0.672971727,0.582580969,0.473859498,0.427960508,0.350835991,0.33486676,0.459956074
0.3696,2.16714789,8.77,0.010482133,0.011948562,0.011811017,0.010895766,0.008931227,0.007044451,0.005931818,0.006398621,0.006410026,0.00599014,0.004375136,0.002141699,0.603925429,0.518718798,0.471025123,0.397542129,0.369951205,0.374111536,0.328269795,0.298417881,0.276735047,0.268844801,0.30798734,0.368496306
0.3696,2.132022575,15.895,0.011465115,0.013345824,0.010728837,0.00816293,0.005539401,0.004184391,0.004210769,0.003679652,0.002999635,0.00247596,0.002032554,0.001380719,0.360090671,0.244590388,0.235383524,0.260904396,0.269092352,0.219168217,0.22688588,0.267134902,0.226461348,0.214817136,0.194561853,0.287001751
0.3696,2.20938026,28.28,0.009983474,0.012846408,0.011202237,0.008282051,0.005599435,0.00384343,0.003814623,0.003581817,0.003181495,0.002593036,0.001992648,0.00129497,0.143089498,0.169984671,0.163905852,0.155924123,0.15278716,0.175651914,0.191935424,0.175508913,0.160942158,0.158974726,0.177061578,0.223352101
0.3696,2.248133279,49.87,0.006804811,0.011086009,0.011514935,0.010082426,0.008151526,0.006845675,0.00667496,0.005610783,0.004122799,0.00295197,0.002164412,0.001374229,0.185276506,0.167366914,0.173839886,0.178070046,0.192160717,0.181630234,0.17145467,0.156518251,0.176016769,0.173968748,0.192382276,0.234994776
0.3696,1.996358764,87.46,0.009085556,0.014780665,0.014300414,0.010784124,0.007817951,0.006950897,0.010348734,0.014097636,0.011038349,0.006306471,0.003528272,0.00173637,0.444303465,0.379550997,0.327832064,0.308294369,0.323582765,0.31591954,0.292844631,0.262355912,0.282565607,0.264989331,0.266353065,0.317844082
0.3696,2.751062493,2.7,0.006691048,0.010648368,0.011718235,0.011649325,0.011446296,0.008800434,0.006554493,0.004525627,0.003285034,0.003253847,0.003108973,0.001942129,0.448106646,0.373750572,0.349426491,0.328513794,0.335294151,0.290063987,0.402760735,0.344578627,0.298291986,0.298819331,0.246821325,0.366298348
0.3696,2.69355599,4.8,0.018115529,0.01866456,0.014884879,0.010297057,0.006448699,0.004530509,0.005242657,0.007125953,0.009077852,0.00844091,0.005485794,0.002656552,1.066139301,0.891954561,0.782804186,0.60706246,0.585223745,0.55354619,0.531938565,0.526749215,0.515517223,0.392010546,0.342449086,0.473323367
0.3696,2.743306555,8.98,0.022954396,0.023086737,0.01993003,0.01379483,0.007823043,0.004930202,0.004026489,0.003984838,0.003854747,0.003387038,0.002488824,0.001654731,0.879853427,0.710894774,0.576380937,0.492515701,0.375387848,0.462007874,0.389680124,0.367892919,0.321918466,0.327936721,0.285722617,0.382738089
0.3696,2.638934356,15.99,0.006003137,0.008641979,0.008634069,0.00825197,0.00832516,0.008709975,0.009264812,0.007922438,0.00550804,0.003199899,0.002089301,0.001345481,0.175578267,0.178604996,0.174383358,0.16979177,0.166962104,0.167521392,0.191995887,0.186941878,0.176661555,0.181377013,0.192413132,0.256363574
0.3696,2.697907913,26.98,0.005512497,0.007558398,0.007687841,0.007526237,0.008356933,0.008504742,0.009194828,0.008365776,0.005220454,0.00288466,0.001965392,0.001292707,0.186588198,0.17814556,0.179755923,0.171930323,0.196451183,0.171634503,0.164019953,0.210326759,0.204264985,0.208580161,0.174747406,0.222748486
0.3696,2.896665342,47.05,0.009694651,0.011966983,0.009130667,0.005384917,0.003895336,0.003747246,0.00394964,0.003671445,0.003159486,0.00240581,0.001790382,0.001156581,0.190223132,0.208909922,0.193418685,0.179996374,0.163616101,0.159576646,0.153144386,0.163676646,0.15833301,0.15913859,0.164220117,0.194038413
0.3696,2.56187728,80.49,0.00804794,0.010441515,0.008439801,0.005680998,0.004801467,0.004667487,0.008773175,0.014419713,0.013940244,0.01143712,0.006675344,0.002317957,0.365432645,0.333143683,0.319257643,0.342107516,0.360364631,0.304938244,0.297132556,0.282415001,0.26819454,0.279281886,0.283264149,0.332292401
0.3696,3.080028709,2.685,0.009836218,0.011700258,0.010774364,0.007074921,0.004870936,0.004505781,0.005542615,0.006230632,0.00500185,0.003927761,0.003973444,0.002563634,0.952006175,0.655360269,0.528868583,0.565139414,0.56356747,0.380129189,0.444351557,0.457595524,0.408094981,0.432603346,0.323165398,0.427027278
0.3696,3.212091267,4.64,0.011497706,0.013617754,0.012057318,0.00789528,0.004896447,0.00382031,0.004072433,0.004622758,0.004533522,0.00351387,0.002918398,0.001887018,0.774553038,0.596802963,0.50207569,0.470925128,0.450912241,0.404554571,0.375777197,0.392761627,0.369322351,0.32232489,0.268752079,0.389583175
0.3696,3.293283594,8.845,0.004441116,0.006028418,0.006237347,0.005748447,0.00544506,0.005596731,0.008679219,0.011643866,0.011419214,0.009353168,0.006385199,0.002323162,0.326991763,0.334844051,0.297722608,0.253019238,0.3006948,0.335096657,0.279396368,0.296346829,0.256025171,0.267160487,0.267788552,0.30770505
0.3696,3.285139671,15.46,0.00757263,0.01099821,0.011414559,0.01172069,0.011238446,0.009150661,0.008124426,0.00775365,0.006179604,0.003622887,0.002162438,0.001366704,0.166897413,0.16849301,0.178340805,0.15411947,0.158966657,0.177824286,0.203872891,0.200800304,0.182174626,0.208770899,0.197198875,0.237366585
0.3696,2.878222391,31.585,0.005894481,0.008458578,0.008715927,0.008798763,0.008787516,0.009161037,0.010065572,0.00869227,0.006139524,0.003578532,0.002332433,0.001480525,0.209614326,0.199349553,0.177345326,0.175839755,0.203840112,0.178328553,0.181889075,0.193644206,0.203401359,0.202727805,0.206588345,0.264893385
